Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,0.2077596427119165,0.682565035009814,191.44566213551025,174.16627917618717,160.53697119752889,204.7406830249345,182.6867296914479,186.75643984465728,"0.555, 0.377","0.440, 0.394","0.539, 0.467","0.462, 0.471","0.535, 0.497","0.470, 0.500","0.558, 0.630","0.449, 0.631","0.510, 0.541","0.494, 0.549","0.572, 0.743","0.417, 0.745","0.489, 0.326",Preparation
1,0.033375609104866165,0.8459893255275738,0.21659946116402873,190.85901792441695,170.77764768885632,160.79718582166987,204.34433424567297,183.56968033380454,186.64898238650522,"0.553, 0.376","0.439, 0.390","0.538, 0.467","0.460, 0.471","0.534, 0.500","0.469, 0.503","0.558, 0.630","0.449, 0.630","0.510, 0.541","0.494, 0.546","0.572, 0.744","0.417, 0.743","0.489, 0.323",Preparation
2,0.06675121820973233,2.0135186148050943,0.7253967951703045,189.19933728717606,166.52919113616974,161.2844604028227,204.61040619489344,183.6899916815364,186.67659469511437,"0.552, 0.376","0.438, 0.390","0.536, 0.467","0.459, 0.470","0.534, 0.501","0.469, 0.504","0.558, 0.630","0.449, 0.631","0.510, 0.541","0.495, 0.538","0.572, 0.744","0.417, 0.742","0.488, 0.331",Preparation
3,0.1001268273145985,1.9326410652013248,0.669354858121095,188.62075126770313,167.14629495465707,161.336539877937,205.1085697201053,184.08278088299153,186.64018029742806,"0.552, 0.376","0.437, 0.390","0.536, 0.467","0.458, 0.470","0.534, 0.502","0.469, 0.505","0.558, 0.628","0.449, 0.631","0.511, 0.541","0.495, 0.540","0.572, 0.744","0.417, 0.741","0.488, 0.328",Preparation
4,0.13350243641946466,1.3898715909151411,0.6168071627610386,189.83463866824522,168.36584345882645,162.21380027284013,205.354331890694,184.0887664320385,186.7141387126442,"0.549, 0.376","0.436, 0.391","0.536, 0.467","0.459, 0.471","0.534, 0.502","0.469, 0.506","0.558, 0.627","0.449, 0.631","0.512, 0.541","0.494, 0.541","0.572, 0.744","0.417, 0.741","0.488, 0.340",Preparation
5,0.16687804552433083,1.425213893605173,0.44489249953283266,189.80374394475956,169.75509641115883,162.1915680962369,205.45761324769575,184.11492082962567,186.5816387842271,"0.549, 0.376","0.436, 0.392","0.536, 0.468","0.459, 0.471","0.534, 0.502","0.469, 0.506","0.558, 0.627","0.449, 0.630","0.512, 0.541","0.493, 0.542","0.572, 0.744","0.417, 0.741","0.489, 0.348",Preparation
6,0.200253654629197,1.425489792251872,0.6606157284090545,189.78811638208694,169.77100405753134,162.16341590853577,205.62018162459887,184.0541508541801,186.37550283215708,"0.549, 0.376","0.436, 0.392","0.535, 0.469","0.458, 0.472","0.534, 0.503","0.469, 0.506","0.558, 0.627","0.449, 0.630","0.512, 0.542","0.493, 0.543","0.572, 0.744","0.417, 0.741","0.489, 0.344",Preparation
7,0.23362926373406318,1.7720046790679935,0.6106614518790678,189.09546754469687,170.30106412857813,162.2147292451254,205.7839548367088,184.09407591966925,186.22127457971715,"0.549, 0.376","0.436, 0.392","0.535, 0.469","0.458, 0.472","0.534, 0.504","0.469, 0.507","0.558, 0.627","0.449, 0.630","0.511, 0.543","0.492, 0.545","0.572, 0.744","0.417, 0.741","0.489, 0.342",Preparation
8,0.2670048728389293,1.5848452774006014,0.7871427923211809,189.40128097846136,171.0917616153118,162.44105799531687,206.2139974127172,184.04818394700976,186.17184809965823,"0.548, 0.377","0.435, 0.393","0.535, 0.469","0.458, 0.474","0.534, 0.503","0.469, 0.507","0.558, 0.627","0.449, 0.630","0.511, 0.544","0.491, 0.545","0.572, 0.744","0.417, 0.742","0.489, 0.343",Preparation
9,0.3003804819437955,1.4312278125182307,0.6360347125100767,189.41577079537987,171.82082237189442,162.46264900668,206.31339839562654,183.82188108138465,186.15903289704468,"0.548, 0.376","0.435, 0.393","0.535, 0.469","0.459, 0.475","0.533, 0.503","0.469, 0.507","0.557, 0.627","0.449, 0.630","0.511, 0.544","0.491, 0.546","0.572, 0.744","0.417, 0.742","0.489, 0.342",Preparation
