Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,6.85319581105253,1.3694393425268332,181.45169614624473,172.19505730551103,152.6301565664583,203.61206303261028,192.58111926216193,177.68983895748036,"0.522, 0.390","0.416, 0.423","0.522, 0.478","0.434, 0.504","0.504, 0.545","0.447, 0.545","0.546, 0.655","0.427, 0.668","0.521, 0.554","0.464, 0.582","0.565, 0.789","0.411, 0.799","0.468, 0.404",Preparation
1,0.033355570380253496,5.098187305098544,1.9169687542128866,181.48768896800485,177.05864463048783,156.43182892505172,205.27384597389113,190.2246911106358,176.8933966781187,"0.521, 0.390","0.416, 0.423","0.522, 0.478","0.434, 0.502","0.508, 0.543","0.449, 0.546","0.546, 0.656","0.427, 0.668","0.520, 0.555","0.457, 0.579","0.565, 0.789","0.411, 0.799","0.467, 0.405",Preparation
2,0.06671114076050699,3.5820671843196563,2.588643541430729,181.40639431107311,177.9199921337307,158.61322266288292,207.44340467176065,189.1216109139827,175.88389322182525,"0.521, 0.390","0.416, 0.422","0.521, 0.478","0.434, 0.500","0.511, 0.542","0.451, 0.546","0.546, 0.655","0.427, 0.667","0.518, 0.556","0.456, 0.578","0.565, 0.789","0.411, 0.798","0.467, 0.406",Preparation
3,0.1000667111407605,2.9814753493584214,2.001464162539057,181.54727006815205,178.56847609127522,159.14424926626148,207.61608162046323,188.65739373226134,175.87950294760418,"0.521, 0.390","0.416, 0.422","0.520, 0.477","0.435, 0.499","0.511, 0.542","0.452, 0.547","0.546, 0.657","0.427, 0.667","0.516, 0.556","0.457, 0.577","0.565, 0.789","0.411, 0.798","0.466, 0.406",Preparation
4,0.13342228152101399,2.6564378002427436,1.9447863276540258,181.28345679817335,176.12966527829894,159.95957778940556,208.1749839601174,188.14551335676407,175.57157132701474,"0.521, 0.391","0.415, 0.423","0.520, 0.477","0.435, 0.500","0.512, 0.541","0.452, 0.548","0.546, 0.657","0.427, 0.666","0.517, 0.556","0.461, 0.578","0.565, 0.789","0.411, 0.797","0.466, 0.406",Preparation
5,0.1667778519012675,2.3632899805071816,1.6782413796185147,181.96883863716084,176.74650104432163,161.56766424316694,208.3483325309865,186.97112508532751,175.84971437872954,"0.520, 0.391","0.415, 0.423","0.519, 0.478","0.436, 0.500","0.513, 0.541","0.452, 0.548","0.545, 0.658","0.428, 0.666","0.516, 0.558","0.461, 0.578","0.565, 0.789","0.410, 0.797","0.464, 0.406",Preparation
6,0.200133422281521,2.353762349162625,1.284223888304486,182.20850962431012,176.1720019848212,162.83537942635311,208.365587718898,185.5187307299384,175.88774850124162,"0.520, 0.391","0.415, 0.423","0.519, 0.478","0.436, 0.500","0.513, 0.541","0.452, 0.548","0.544, 0.660","0.428, 0.666","0.516, 0.559","0.463, 0.579","0.565, 0.790","0.410, 0.797","0.462, 0.406",Preparation
7,0.2334889926617745,2.0588935169567586,1.1797049446492465,183.0756245751128,177.20201440542616,163.59395030975259,208.18695315742036,184.32761748125793,176.2830114499857,"0.520, 0.392","0.415, 0.423","0.519, 0.479","0.436, 0.499","0.513, 0.541","0.452, 0.548","0.543, 0.662","0.428, 0.666","0.514, 0.561","0.462, 0.579","0.565, 0.790","0.410, 0.797","0.462, 0.406",Preparation
8,0.26684456304202797,2.0462928733599033,0.9489520184754178,183.3084840397689,177.42216833606696,164.13008112679543,208.09582675833872,183.28835439406922,176.2617712967705,"0.520, 0.391","0.415, 0.423","0.519, 0.479","0.436, 0.499","0.513, 0.541","0.452, 0.548","0.543, 0.664","0.428, 0.667","0.514, 0.561","0.462, 0.579","0.565, 0.790","0.410, 0.797","0.462, 0.406",Preparation
9,0.3002001334222815,1.6396918029449723,0.5752407879150554,183.20982081565677,176.0944339223267,164.82655254512335,208.30075076847262,182.88972881445687,175.89609282960646,"0.520, 0.391","0.415, 0.423","0.519, 0.479","0.437, 0.499","0.514, 0.543","0.452, 0.550","0.542, 0.664","0.428, 0.667","0.514, 0.561","0.465, 0.579","0.565, 0.790","0.410, 0.796","0.462, 0.405",Preparation
10,0.333555703802535,1.695460936657447,0.31219542126176636,183.36042703430383,174.7452483579248,164.84556856429032,208.63821939219753,183.50501000329794,175.4294458488493,"0.520, 0.390","0.415, 0.423","0.519, 0.479","0.437, 0.499","0.514, 0.543","0.453, 0.551","0.542, 0.664","0.428, 0.667","0.514, 0.561","0.468, 0.579","0.563, 0.788","0.410, 0.796","0.462, 0.405",Preparation
11,0.3669112741827885,1.6747931527706477,0.20323665042330202,183.34186587967886,174.11328611331794,165.2614556643123,208.9302845696755,183.94307123373054,174.87425384701092,"0.519, 0.390","0.415, 0.423","0.519, 0.479","0.437, 0.499","0.514, 0.543","0.453, 0.551","0.542, 0.664","0.427, 0.666","0.514, 0.561","0.470, 0.580","0.561, 0.787","0.410, 0.796","0.462, 0.405",Preparation
12,0.400266844563042,1.8666238004721845,0.3979654879144104,183.0746675106498,174.23624200071146,165.6824684243822,208.86730464375424,185.2509366666535,175.23675456449857,"0.519, 0.389","0.415, 0.423","0.519, 0.476","0.437, 0.499","0.514, 0.539","0.452, 0.547","0.541, 0.661","0.427, 0.664","0.515, 0.560","0.470, 0.579","0.557, 0.784","0.410, 0.795","0.462, 0.405",Preparation
13,0.4336224149432955,1.9264090059567018,0.32005025470287696,182.56199192025966,174.57167285073888,165.9782326677861,208.49540472387002,185.56543692423247,175.4276410346211,"0.519, 0.388","0.414, 0.423","0.519, 0.476","0.437, 0.499","0.514, 0.538","0.451, 0.546","0.541, 0.660","0.426, 0.664","0.516, 0.560","0.469, 0.579","0.556, 0.784","0.410, 0.795","0.462, 0.405",Preparation
14,0.466977985323549,2.042980939803887,0.018555947244853394,182.87968533026904,176.6883484233794,166.56751490119646,208.12272975301187,185.24931011848798,175.10245958946504,"0.518, 0.388","0.414, 0.422","0.519, 0.476","0.437, 0.499","0.514, 0.538","0.450, 0.545","0.540, 0.660","0.426, 0.664","0.516, 0.560","0.465, 0.579","0.554, 0.784","0.410, 0.795","0.462, 0.405",Preparation
