Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle
0.0,101.62149671940846,57.56719074915052,147.013727015423,140.52127465874457,125.3940560715292,117.7250684152216,219.0981501473912,223.48173736030367
0.0333667000333667,63.19907481412539,46.68156535408728,153.50781035473065,151.62792182499695,127.26736236364664,121.4115775924022,216.87198680409165,222.1166851387151
0.0667334000667334,32.156081114456754,37.560301034760016,159.137907600043,160.23736923626544,128.74770937961145,124.7417348875762,215.04339108742727,220.7952782698208
0.1001001001001001,7.999324972603389,30.093881057422426,163.9528412206392,166.52218807209633,129.86437443294204,127.73276217268526,213.5855902369575,219.5212022077087
0.1334668001334668,-9.764384259233807,24.172788688328247,168.00143368579845,170.65494951203604,130.6466348371567,130.4018813196709,212.4718114922414,218.2981424064671
0.1668335001668335,-21.62823722885399,19.68750719373117,171.33250746479987,172.808224735631,131.12376790577386,132.7663142004748,211.6752820928383,217.129784320184
0.2002002002002002,-28.085424584056327,16.528519839884943,173.99488502692267,173.1545849224276,131.32505095231178,134.84328268703848,211.16922927830743,216.0198134029475
0.2335669002335669,-29.629136972639927,14.586309893043255,176.03738884144602,171.86660125197224,131.2797612902889,136.6500086513036,210.9268802882081,214.9719151088457
0.2669336002669336,-26.75256504240393,13.751360619459833,177.50884137764908,169.11684490381134,131.01717623322352,138.20371396521173,210.9214623620996,213.9897748919668
0.3003003003003003,-19.948899441147503,13.914155285388397,178.458065104811,165.07788705749127,130.56657309463398,139.52162050070444,211.126202739541,213.0770782063988
0.333667000333667,-9.71133081666973,14.965177157082657,178.93388249221096,159.92229889255844,129.9572291880387,140.62095012972338,211.5143286600917,212.2375105062298
0.3670337003670337,3.466950183230196,16.79490950079633,178.98511600912815,153.82265158855927,129.21842182695593,141.5189247242101,212.05906736331104,211.47475724554792
0.4004004004004004,19.09275291075322,19.293835582783124,178.6605881248417,146.95151632504013,128.37942832490413,142.23276615610624,212.7336460887581,210.79250387844127
0.4337671004337671,36.67288671809992,22.352438669296795,178.00912130863082,139.48146428154746,127.46952599540155,142.77969629735335,213.51129207599232,210.194435858998
0.4671338004671338,55.71416095747166,25.861202026590988,177.07953802977465,131.58506663762765,126.51799215196664,143.17693701989305,214.36523256457284,209.684238641306
