Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle
0.0,27.92290151468225,23.984688512096326,153.788206625006,156.30134338946215,142.92184804552429,145.15302835246715,200.95291575337933,199.34475155824225
0.0333667000333667,25.86422577322015,24.062218558118968,152.53336215255163,156.2973760924641,143.39434070755934,145.3938047984013,200.7539091390533,199.47104429850967
0.0667334000667334,24.178308262031884,24.16194933849482,151.49350005906555,156.3632857765498,143.78477721992036,145.5928471517938,200.63255572094948,199.5977520619204
0.1001001001001001,22.83974160347888,24.28285925803267,150.65780942293563,156.49467046962886,144.0973759252987,145.75136821862029,200.58367906919108,199.7246799333006
0.1334668001334668,21.823118419922565,24.42392672154129,150.01547932254974,156.68712819961115,144.33635516638572,145.8705808048565,200.60210275390145,199.851632997477
0.1668335001668335,21.103031333724363,24.58413013382947,149.5556988362957,156.93625699440634,144.50593328587271,145.95169771647815,200.682650345204,199.9784163392761
0.2002002002002002,20.6540729672457,24.76244789970598,149.2676570425614,157.2376548819242,144.61032862645104,145.99593175946086,200.820145413222,200.10483504352445
0.2335669002335669,20.450835942847995,24.9578584239796,149.14054301973468,157.58691989007443,144.65375953081198,146.00449573978037,201.00941152807883,200.23069419504856
0.2669336002669336,20.46791288289268,25.16934011145911,149.16354584620342,157.97965004676684,144.6404443416469,145.97860246341236,201.2452722598978,200.35579887867505
0.3003003003003003,20.67989640974117,25.39587136695329,149.32585460035546,158.41144337991113,144.5746014016472,145.9194647363325,201.5225511788023,200.4799541792303
0.333667000333667,21.06137914575489,25.636430595270927,149.61665836057864,158.87789791741704,144.46044905350408,145.82829536451646,201.8360718549156,200.602965181541
0.3670337003670337,21.58695371329528,25.88999620122079,150.02514620526085,159.37461168719437,144.30220563990898,145.70630715394,202.1806578583611,200.7246369704337
0.4004004004004004,22.23121273472374,26.155546589611664,150.54050721278995,159.8971827171528,144.10408950355318,145.55471291057873,202.5511327592621,200.8447746307348
0.4337671004337671,22.968748832401715,26.432060165252324,151.15193046155375,160.4412090352021,143.87031898712803,145.3747254404084,202.942320127742,200.96318324727093
0.4671338004671338,23.774154628690624,26.718515332951554,151.8486050299402,161.002288669252,143.60511243332488,145.16755754940465,203.349043533924,201.07966790486864
0.5005005005005005,24.622022745951885,27.013890497518133,152.61971999633704,161.57601964721226,143.31268818483505,144.9344220435432,203.76612654793155,201.19403368835444
