Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle
0.0,24.50893837293786,35.749122712454984,162.99203719107842,170.35030337601768,139.98847883684422,129.6731141179935,190.9485006333045,202.6182022505741
0.0333667000333667,25.41267845564477,34.32174907082562,164.18654053339336,168.36553589264534,140.83995855627848,129.83260365388026,189.3687587031925,202.54890867087985
0.0667334000667334,26.2037856634902,33.06120456017349,165.25573033164633,166.57887272406165,141.53949763204267,130.0374423916173,188.079606273194,202.44478433108736
0.1001001001001001,26.887025769723948,31.954015486955328,166.2107113592037,164.97588354481377,142.09648367428514,130.2853316308069,187.0630561151443,202.3080716560042
0.1334668001334668,27.46716454759581,30.98670815762784,167.06258838943182,163.5421380294491,142.52030429315425,130.57397267105128,186.3011210008786,202.14101307043768
0.1668335001668335,27.948967770355573,30.145808878647745,167.82246619569702,162.26320585251486,142.8203470987982,130.90106681195272,185.7758137022322,201.9458509991953
0.2002002002002002,28.337201211253024,29.417843956471746,168.50144955136562,161.12465668855836,143.0059997013654,131.26431535311346,185.4691469910404,201.72482786708443
0.2335669002335669,28.636630643537963,28.789339697556564,169.110643229804,160.1120602121269,143.08664971100416,131.66141959413582,185.3631336391384,201.48018609891247
0.2669336002669336,28.85202184046017,28.24682240835892,169.66115200437844,159.21098609776772,143.07168473786274,132.090080834622,185.43978641836145,201.21416811948689
0.3003003003003003,28.988140575269448,27.77681839533552,170.16408064845533,158.40700402002813,142.97049239208948,132.5480003741743,185.6811181005449,200.92901635361503
0.333667000333667,29.04975262121557,27.365853964943085,170.630533935401,157.6856836534554,142.7924602838327,133.03287951239494,186.06914145752395,200.62697322610435
0.3670337003670337,29.04162375154835,27.00045542363832,171.07161663858176,157.03259467259687,142.54697602324072,133.54241954888624,186.58586926113395,200.31028116176225
0.4004004004004004,28.968519739517564,26.66714907787795,171.498433531364,156.43330675199974,142.24342722046185,134.07432178325044,187.2133142832101,199.9811825853961
0.4337671004337671,28.835206358373007,26.352461234118685,171.922089387114,155.87338956621133,141.89120148564436,134.62628751508976,187.9334892955877,199.64191992181344
0.4671338004671338,28.646449381364462,26.04291819881724,172.35368897919813,155.33841278977894,141.49968642893663,135.1960180440065,188.72840707010204,199.2947355958216
0.5005005005005005,28.407014581741738,25.725046278430327,172.80433708098275,154.81394609724984,141.07826966048694,135.78121466960295,189.58008037858835,198.941872032228
0.5338672005338673,28.12166773275461,25.38537177941466,173.28513846583417,154.28555916317129,140.6363387904436,136.3795786914813,190.47052199288188,198.58557165584
0.5672339005672339,27.7951746076531,25.01042100822723,173.80719790711998,153.73882166209194,140.1832814289561,136.9888114092449,191.3817446848196,198.2280768914668
0.6006006006006006,27.618295274385343,24.31027354877883,174.3058939722712,152.8523283281991,139.93999353165842,137.58735173961117,192.0987549201232,197.88812463741704
0.6339673006339673,27.450314639120613,23.43095528334176,175.09927474796643,151.79511934290755,139.62791308995222,138.16723258664834,192.81222791366355,197.5881706936036
0.6673340006673341,27.130869150840784,22.43644576119789,175.74210114145572,150.2682348730671,139.3645132504423,138.74867913096716,193.43336775805184,197.30228846020265
0.7007007007007008,26.75475155658889,21.20432528591192,176.7266387100003,148.9979698097519,139.15129639416534,139.34831389102976,193.8872698558181,197.0449378665759
0.7340674007340674,26.41251478345834,19.978767907342483,178.1897471427463,147.97753321796387,138.95122313551852,139.96552773455952,194.3017065369356,196.7881500582415
0.7674341007674341,26.02518865587981,18.94228446054296,179.85591831266922,146.83702136974182,138.73831421902744,140.60607089149462,194.6810289465267,196.5179809709366
0.8008008008008008,25.582882923567663,17.98629808225778,184.381136529902,147.2191041101324,138.56001730523298,141.24777122304604,195.02687946230105,196.2278415134544
0.8341675008341676,25.12325055243028,16.999763115534773,188.22657322889103,146.94408371267437,138.3428552668246,141.900396183504,195.4045074390083,195.8971060798009
0.8675342008675342,24.44020256867014,15.877406674358015,190.9001150641884,146.714367633494,138.04936239580388,142.5558478502644,195.8135895821873,195.57105622901048
0.9009009009009008,23.65518210884732,14.69413452648351,192.8095514632619,145.9789034096369,137.7307835329785,143.22240806004226,196.19893657101449,195.2373955031233
0.9342676009342676,22.781279181946644,13.644807256204624,194.0645186928445,144.862084565729,137.38091431177045,143.8532018696431,196.5675898309776,194.91288614878425
0.9676343009676344,21.74583993627388,12.5689333754851,194.5527150579707,143.40042565995284,136.9675370415242,144.44370302467698,196.94879942418572,194.59305699885664
1.001001001001001,20.559027823551165,11.37619556019404,194.3202679982211,141.61513344894948,136.59469896392952,145.07355777658248,197.34219358212115,194.24511182863404
1.0343677010343677,19.20164935428328,10.422961534179162,193.60848733994987,139.82567930260544,136.20478828531506,145.6430441457469,197.7001391063033,193.89597531102248
