Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Left Wrist x,Left Wrist y,Right Wrist x,Right Wrist y,Left Ankle x,Left Ankle y,Right Ankle x,Right Ankle y,Left Shoulder x,Left Shoulder y,Right Shoulder x,Right Shoulder y,Left Elbow x,Left Elbow y,Right Elbow x,Right Elbow y,Left Hip x,Left Hip y,Right Hip x,Right Hip y,Left Knee x,Left Knee y,Right Knee x,Right Knee y,Predicted_Pose
0.0,28.68644590058249,8.252336909096542,232.474474571554,159.2102686977453,170.38493186390394,193.84029648955124,179.8298808805598,177.23054834070604,"0.545, 0.307","0.419, 0.331","0.578, 0.389","0.425, 0.415","0.523, 0.492","0.454, 0.493","0.530, 0.618","0.450, 0.623","0.538, 0.456","0.456, 0.484","0.537, 0.752","0.452, 0.756","0.456, 0.271",0.538,0.456,0.456,0.484,0.537,0.752,0.452,0.756,0.545,0.307,0.419,0.331,0.578,0.389,0.425,0.415,0.523,0.492,0.454,0.493,0.53,0.618,0.45,0.623,Preparation
0.0333667000333667,26.453296228647304,8.43796062664027,232.1942745835541,153.5392154429673,170.90365853763436,194.2485950661999,179.40530377746816,177.4526919507698,"0.546, 0.309","0.420, 0.333","0.577, 0.395","0.426, 0.418","0.524, 0.491","0.455, 0.493","0.530, 0.619","0.450, 0.624","0.534, 0.463","0.466, 0.486","0.537, 0.750","0.452, 0.756","0.463, 0.273",0.534,0.463,0.466,0.486,0.537,0.75,0.452,0.756,0.546,0.309,0.42,0.333,0.577,0.395,0.426,0.418,0.524,0.491,0.455,0.493,0.53,0.619,0.45,0.624,Preparation
0.0667334000667334,24.99304358689261,8.136408497077262,230.82537128114316,153.22100810466097,170.62212733583735,194.7535452267749,179.5332690969669,177.30470484735753,"0.548, 0.309","0.424, 0.333","0.577, 0.398","0.429, 0.418","0.526, 0.489","0.457, 0.492","0.531, 0.619","0.450, 0.623","0.532, 0.468","0.470, 0.487","0.537, 0.748","0.450, 0.755","0.468, 0.271",0.532,0.468,0.47,0.487,0.537,0.748,0.45,0.755,0.548,0.309,0.424,0.333,0.577,0.398,0.429,0.418,0.526,0.489,0.457,0.492,0.531,0.619,0.45,0.623,Preparation
0.1001001001001001,20.60178730519802,6.327695838107896,226.62874503347524,156.67143450760585,170.35123590196656,194.6272467327244,179.34368076891295,177.97738149136595,"0.552, 0.310","0.426, 0.333","0.573, 0.404","0.434, 0.419","0.527, 0.489","0.458, 0.492","0.531, 0.619","0.450, 0.621","0.524, 0.477","0.472, 0.489","0.537, 0.746","0.447, 0.754","0.471, 0.271",0.524,0.477,0.472,0.489,0.537,0.746,0.447,0.754,0.552,0.31,0.426,0.333,0.573,0.404,0.434,0.419,0.527,0.489,0.458,0.492,0.531,0.619,0.45,0.621,Preparation
0.1334668001334668,18.669848455588447,5.747123250140241,223.9924379497089,157.93036112761038,170.7013297647998,194.2918155412155,179.53393288757633,178.8280701031914,"0.552, 0.311","0.428, 0.333","0.570, 0.403","0.436, 0.420","0.528, 0.490","0.459, 0.493","0.532, 0.619","0.451, 0.622","0.521, 0.480","0.472, 0.491","0.537, 0.744","0.446, 0.754","0.473, 0.269",0.521,0.48,0.472,0.491,0.537,0.744,0.446,0.754,0.552,0.311,0.428,0.333,0.57,0.403,0.436,0.42,0.528,0.49,0.459,0.493,0.532,0.619,0.451,0.622,Preparation
0.1668335001668335,16.030969777345653,5.425345422646771,218.97145452756695,158.55252544795744,170.70092955229336,194.8337909402104,179.5701912980158,178.9820518646738,"0.552, 0.312","0.428, 0.334","0.565, 0.402","0.437, 0.422","0.528, 0.489","0.459, 0.492","0.532, 0.620","0.451, 0.622","0.519, 0.481","0.473, 0.493","0.537, 0.744","0.445, 0.754","0.472, 0.266",0.519,0.481,0.473,0.493,0.537,0.744,0.445,0.754,0.552,0.312,0.428,0.334,0.565,0.402,0.437,0.422,0.528,0.489,0.459,0.492,0.532,0.62,0.451,0.622,Preparation
0.2002002002002002,14.20982780748058,6.97370976904504,217.66235856268423,155.53849420527376,172.18072866422108,194.69902462989117,179.4515586504449,179.60728757218695,"0.547, 0.312","0.426, 0.334","0.560, 0.402","0.433, 0.422","0.528, 0.491","0.459, 0.495","0.532, 0.624","0.451, 0.629","0.516, 0.479","0.472, 0.493","0.537, 0.744","0.444, 0.755","0.470, 0.263",0.516,0.479,0.472,0.493,0.537,0.744,0.444,0.755,0.547,0.312,0.426,0.334,0.56,0.402,0.433,0.422,0.528,0.491,0.459,0.495,0.532,0.624,0.451,0.629,Preparation
0.2335669002335669,10.87689504754359,7.289991801068644,212.656024657844,163.47953279519604,172.55038087116137,194.0972411697636,179.64818719116258,179.7329060194686,"0.539, 0.312","0.422, 0.334","0.549, 0.402","0.428, 0.422","0.524, 0.491","0.455, 0.495","0.530, 0.623","0.449, 0.629","0.510, 0.480","0.457, 0.498","0.536, 0.744","0.444, 0.754","0.460, 0.264",0.51,0.48,0.457,0.498,0.536,0.744,0.444,0.754,0.539,0.312,0.422,0.334,0.549,0.402,0.428,0.422,0.524,0.491,0.455,0.495,0.53,0.623,0.449,0.629,Preparation
0.2669336002669336,10.242455977267396,7.308503758094037,211.95661127022285,164.69017432555466,172.36189696873072,193.844393942695,180.14023608083733,179.54545415217797,"0.536, 0.312","0.419, 0.334","0.545, 0.403","0.426, 0.422","0.522, 0.491","0.453, 0.495","0.529, 0.623","0.448, 0.628","0.506, 0.481","0.453, 0.498","0.535, 0.744","0.444, 0.753","0.453, 0.264",0.506,0.481,0.453,0.498,0.535,0.744,0.444,0.753,0.536,0.312,0.419,0.334,0.545,0.403,0.426,0.422,0.522,0.491,0.453,0.495,0.529,0.623,0.448,0.628,Preparation
0.3003003003003003,10.858906490570304,6.862973163478608,212.50846459441763,165.45112777555613,171.354435942664,193.3334492644772,180.5634642946668,179.53477172798583,"0.536, 0.312","0.419, 0.334","0.545, 0.403","0.426, 0.422","0.520, 0.492","0.451, 0.495","0.528, 0.624","0.447, 0.628","0.506, 0.481","0.452, 0.498","0.534, 0.744","0.444, 0.753","0.458, 0.267",0.506,0.481,0.452,0.498,0.534,0.744,0.444,0.753,0.536,0.312,0.419,0.334,0.545,0.403,0.426,0.422,0.52,0.492,0.451,0.495,0.528,0.624,0.447,0.628,Preparation
