Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose"
0.033366700033366704,5.828615397108473,4.608182649617435,187.68085951748506,197.87636979358135,164.43468257432252,172.2177417214086,195.74865578629954,199.24292958732875,"0.445, 0.555","0.431, 0.551","0.453, 0.503","0.447, 0.491","0.451, 0.444","0.450, 0.445","0.481, 0.353","0.474, 0.370","0.454, 0.469","0.445, 0.462","0.483, 0.311","0.472, 0.317","0.403, 0.587"
0.2335669002335669,11.740464941950858,5.377056355290282,200.39071620727373,181.67495815564675,164.66109649272525,202.97294497361003,198.91788125783788,159.63664877041128,"0.441, 0.347","0.467, 0.342","0.473, 0.424","0.474, 0.424","0.469, 0.489","0.465, 0.486","0.524, 0.600","0.417, 0.595","0.477, 0.498","0.478, 0.501","0.541, 0.721","0.410, 0.718","0.447, 0.309"
0.26693360026693363,4.943311237198388,2.876726535767698,177.38007866777332,182.3324680222691,207.0094948500704,163.02317823951876,169.15095149073602,187.86314010544177,"0.419, 0.351","0.497, 0.339","0.443, 0.426","0.490, 0.422","0.450, 0.489","0.492, 0.486","0.422, 0.599","0.522, 0.596","0.471, 0.501","0.480, 0.502","0.415, 0.720","0.538, 0.719","0.447, 0.299"
0.3003003003003003,4.2782095424428945,4.32444221329463,176.2950503529865,181.3355041621909,208.7709867869313,163.25244203261977,168.94340455919536,187.9543692731531,"0.414, 0.352","0.500, 0.338","0.438, 0.425","0.491, 0.421","0.447, 0.488","0.496, 0.486","0.417, 0.598","0.527, 0.597","0.467, 0.500","0.482, 0.500","0.407, 0.720","0.543, 0.719","0.447, 0.296"
0.33366700033366703,3.233589328539259,3.3914373723636815,175.34377084264983,178.00949471721742,167.1325317714213,201.4914541366571,202.309072613742,159.85390345390812,"0.414, 0.351","0.500, 0.336","0.441, 0.434","0.489, 0.423","0.451, 0.493","0.490, 0.486","0.507, 0.600","0.437, 0.597","0.468, 0.499","0.482, 0.499","0.519, 0.720","0.426, 0.719","0.448, 0.297"
0.3670337003670337,5.785815002090286,13.957057331103263,180.9599618529156,157.80285179897322,161.17079560228433,209.29778938746367,204.59423556462247,151.81594952834843,"0.417, 0.352","0.495, 0.337","0.444, 0.428","0.470, 0.423","0.452, 0.494","0.489, 0.486","0.521, 0.600","0.421, 0.597","0.469, 0.499","0.478, 0.500","0.538, 0.718","0.414, 0.719","0.448, 0.298"
0.4004004004004004,3.837664367785237,12.701608334433871,184.01164211486966,156.68426177436615,155.48118920471381,215.45930942410598,202.44861453139416,154.86558570906172,"0.448, 0.351","0.456, 0.340","0.460, 0.423","0.448, 0.425","0.463, 0.495","0.475, 0.490","0.525, 0.600","0.417, 0.599","0.468, 0.498","0.472, 0.500","0.541, 0.717","0.411, 0.720","0.448, 0.299"
0.4337671004337671,7.165277916426491,3.8000139322492714,183.036252743448,180.27754772922313,159.60073153600734,208.60069039166626,189.74913745885155,165.37468455659047,"0.493, 0.344","0.418, 0.352","0.478, 0.437","0.439, 0.427","0.488, 0.495","0.447, 0.493","0.524, 0.600","0.415, 0.599","0.465, 0.502","0.459, 0.502","0.543, 0.717","0.410, 0.720","0.446, 0.301"
0.4671338004671338,6.694633106362051,1.5038152432518799,191.09724507416888,187.6310890072034,164.3683069937755,210.2458100194882,192.6808870026235,160.21549656018107,"0.468, 0.347","0.435, 0.350","0.466, 0.432","0.448, 0.427","0.482, 0.494","0.456, 0.492","0.524, 0.600","0.415, 0.593","0.453, 0.496","0.451, 0.499","0.542, 0.716","0.410, 0.718","0.446, 0.307"
0.5005005005005005,17.195467209308905,5.832717737969586,181.95885509975153,184.41367922815172,167.51147344540308,214.56781290182343,186.00669055013248,162.05710936078108,"0.491, 0.341","0.415, 0.353","0.468, 0.426","0.426, 0.430","0.497, 0.493","0.451, 0.495","0.525, 0.601","0.415, 0.593","0.448, 0.493","0.431, 0.501","0.543, 0.716","0.409, 0.718","0.445, 0.308"
