Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,4.467229840818457,2.12388405099953,180.08880634326218,176.03750128103118,166.0609367603682,204.78035841837936,186.2614417656681,172.0946991572121,"0.527, 0.352","0.420, 0.375","0.513, 0.448","0.444, 0.465","0.516, 0.509","0.451, 0.511","0.538, 0.638","0.426, 0.635","0.500, 0.533","0.472, 0.545","0.547, 0.773","0.416, 0.776","0.459, 0.348",Preparation
1,0.033355570380253496,4.490660873695638,2.164485134176462,181.38602510411,176.3809229093415,166.8201293783169,204.49246565942903,185.71817118326967,173.07560081504278,"0.527, 0.353","0.420, 0.375","0.513, 0.450","0.445, 0.466","0.516, 0.508","0.451, 0.511","0.538, 0.638","0.426, 0.639","0.498, 0.532","0.473, 0.547","0.546, 0.773","0.415, 0.776","0.459, 0.349",Preparation
2,0.06671114076050699,4.460105723789934,2.0354017161860907,181.65033188438187,176.40907892869475,167.26917891006346,204.63677712892803,185.42834134656087,173.3738131111463,"0.527, 0.354","0.420, 0.375","0.513, 0.451","0.445, 0.467","0.517, 0.507","0.452, 0.511","0.537, 0.639","0.426, 0.640","0.499, 0.532","0.473, 0.548","0.546, 0.774","0.414, 0.776","0.459, 0.349",Preparation
3,0.1000667111407605,4.352692224564989,2.0544262181973427,181.53488147309173,176.36781572566332,167.57012693751898,204.7480037267781,185.21447442132964,173.63395293076383,"0.527, 0.354","0.420, 0.376","0.513, 0.451","0.445, 0.468","0.517, 0.506","0.452, 0.511","0.537, 0.639","0.426, 0.640","0.499, 0.531","0.473, 0.549","0.545, 0.774","0.414, 0.776","0.460, 0.349",Preparation
4,0.13342228152101399,4.315831161870122,2.0629692286209256,181.69512524860525,176.34319441233765,167.80417374517782,204.77417233333458,185.0636327964866,173.90249717113966,"0.526, 0.355","0.420, 0.377","0.513, 0.451","0.445, 0.469","0.517, 0.506","0.452, 0.511","0.537, 0.639","0.426, 0.640","0.500, 0.528","0.474, 0.550","0.545, 0.774","0.414, 0.776","0.460, 0.349",Preparation
5,0.1667778519012675,4.246486974419402,2.161484334286483,181.782500808903,176.488968410595,168.0372515008331,204.79092969673937,184.95529569484341,174.08025122577854,"0.526, 0.355","0.420, 0.378","0.513, 0.451","0.446, 0.469","0.517, 0.505","0.452, 0.510","0.537, 0.639","0.426, 0.641","0.500, 0.527","0.474, 0.550","0.545, 0.775","0.413, 0.776","0.460, 0.350",Preparation
6,0.200133422281521,4.2253194562556,2.1875019322812443,181.7082329219915,176.6343644403573,168.19138371081425,204.84037845618303,184.94881393623083,174.2581404467439,"0.526, 0.355","0.420, 0.378","0.513, 0.451","0.446, 0.469","0.517, 0.504","0.452, 0.510","0.536, 0.639","0.426, 0.640","0.500, 0.526","0.474, 0.550","0.545, 0.775","0.413, 0.776","0.460, 0.350",Preparation
7,0.2334889926617745,4.147993790774796,2.3266168578486224,181.73274146353234,176.92152608671273,168.36461963697522,204.9533444565639,184.92119889510067,174.39063522924457,"0.526, 0.355","0.420, 0.379","0.513, 0.451","0.446, 0.469","0.517, 0.504","0.452, 0.510","0.536, 0.639","0.426, 0.640","0.501, 0.526","0.474, 0.550","0.544, 0.775","0.413, 0.776","0.460, 0.350",Preparation
8,0.26684456304202797,4.09945391920123,2.398274182379352,181.86195471950188,177.06411121364437,168.518687232697,205.10255584106747,184.8812705387839,174.42657299163147,"0.525, 0.355","0.420, 0.380","0.513, 0.451","0.446, 0.469","0.517, 0.503","0.452, 0.510","0.536, 0.639","0.426, 0.640","0.501, 0.526","0.474, 0.550","0.544, 0.775","0.413, 0.776","0.460, 0.350",Preparation
9,0.3002001334222815,4.048458990097932,2.4507055131771436,181.99789196419135,177.2053290924404,168.62894466115438,205.22442463936235,184.8629170580052,174.431721564804,"0.525, 0.355","0.420, 0.380","0.513, 0.451","0.446, 0.469","0.517, 0.503","0.452, 0.510","0.536, 0.639","0.426, 0.640","0.500, 0.527","0.474, 0.550","0.544, 0.775","0.413, 0.776","0.460, 0.350",Preparation
10,0.333555703802535,3.9118664139915036,2.6095947569260365,182.17601723457554,177.32686066586191,168.73195166716138,205.23004951897045,184.855586754815,174.48999056538034,"0.525, 0.355","0.419, 0.381","0.513, 0.451","0.446, 0.470","0.517, 0.503","0.452, 0.510","0.536, 0.639","0.426, 0.641","0.501, 0.527","0.474, 0.550","0.544, 0.775","0.413, 0.776","0.460, 0.350",Preparation
11,0.3669112741827885,3.713075753667374,2.806865270113452,182.63859135272375,177.47761758327286,168.82118903536255,205.1774733451947,184.86756607243345,174.52174422484427,"0.525, 0.355","0.419, 0.381","0.513, 0.451","0.446, 0.470","0.517, 0.504","0.452, 0.511","0.536, 0.640","0.426, 0.642","0.501, 0.527","0.475, 0.550","0.544, 0.776","0.413, 0.777","0.460, 0.349",Preparation
12,0.400266844563042,3.970048379271153,3.004219103288915,182.5193745485339,177.80804500215913,168.7252888284172,205.19888816674614,184.89399991719313,174.4035584043706,"0.525, 0.355","0.419, 0.381","0.513, 0.450","0.446, 0.470","0.517, 0.506","0.452, 0.513","0.536, 0.640","0.426, 0.642","0.500, 0.527","0.474, 0.551","0.544, 0.775","0.413, 0.776","0.460, 0.350",Preparation
13,0.4336224149432955,4.104976165581756,3.0910198869163183,182.3243127756004,178.02670614368887,168.51067080036836,205.21298279375236,184.93146569545277,174.38562418733716,"0.525, 0.355","0.419, 0.381","0.513, 0.450","0.446, 0.470","0.517, 0.507","0.452, 0.513","0.536, 0.640","0.426, 0.642","0.500, 0.527","0.474, 0.552","0.544, 0.774","0.413, 0.776","0.460, 0.350",Preparation
14,0.466977985323549,4.226808892782758,3.1059013199955157,182.10403122834137,178.1603849740421,168.30768460308855,205.2483728913421,184.92665594199423,174.40287257987623,"0.526, 0.355","0.419, 0.381","0.513, 0.450","0.447, 0.470","0.517, 0.507","0.452, 0.514","0.536, 0.639","0.426, 0.642","0.500, 0.526","0.474, 0.552","0.544, 0.774","0.413, 0.775","0.460, 0.350",Preparation
15,0.5003335557038024,4.3351416704714945,3.146941961509235,181.95052461129472,178.25691270244934,168.19071565713747,205.31374070317707,184.92139694234396,174.37925823997043,"0.526, 0.355","0.419, 0.381","0.513, 0.450","0.447, 0.470","0.517, 0.507","0.452, 0.514","0.536, 0.639","0.426, 0.642","0.500, 0.526","0.474, 0.553","0.544, 0.773","0.412, 0.775","0.460, 0.350",Preparation
16,0.5336891260840559,4.4716168254672235,3.186350295357618,181.81040050307487,178.29342800326816,168.1809190257136,205.38518685241996,184.92335886267313,174.3350292137963,"0.526, 0.355","0.419, 0.382","0.513, 0.450","0.446, 0.470","0.517, 0.508","0.452, 0.514","0.536, 0.639","0.426, 0.642","0.500, 0.525","0.475, 0.553","0.544, 0.773","0.412, 0.775","0.460, 0.351",Preparation
17,0.5670446964643094,4.479746040291103,3.262539062621333,181.76100536166092,178.34974963601368,168.1123428748634,205.40189242231185,184.98570588173345,174.2997861213537,"0.526, 0.355","0.419, 0.382","0.513, 0.449","0.446, 0.470","0.517, 0.509","0.452, 0.515","0.536, 0.639","0.426, 0.642","0.500, 0.525","0.475, 0.553","0.544, 0.773","0.412, 0.775","0.460, 0.352",Preparation
18,0.600400266844563,4.701580548934439,3.3155348428039355,181.81031356803817,178.41589478716085,168.10003861665976,205.42434081524726,185.00053764364324,174.2973637348761,"0.526, 0.354","0.419, 0.382","0.513, 0.449","0.447, 0.470","0.517, 0.509","0.452, 0.515","0.536, 0.640","0.426, 0.642","0.499, 0.525","0.475, 0.553","0.544, 0.772","0.412, 0.775","0.460, 0.353",Preparation
19,0.6337558372248165,4.670778334331663,3.458372492216372,181.94144800861895,178.46853694357554,168.08045607982794,205.42278946243331,185.04910773172307,174.22312834717604,"0.526, 0.354","0.419, 0.382","0.513, 0.449","0.447, 0.470","0.517, 0.510","0.452, 0.516","0.536, 0.640","0.426, 0.642","0.499, 0.524","0.475, 0.553","0.544, 0.772","0.412, 0.774","0.460, 0.353",Preparation
20,0.66711140760507,4.695360517369367,3.55675914177445,181.89199499736532,178.49470848523507,168.05823216726557,205.41197935282963,185.0409348072743,174.1868633374842,"0.526, 0.355","0.419, 0.382","0.513, 0.449","0.447, 0.470","0.517, 0.511","0.452, 0.516","0.536, 0.640","0.426, 0.642","0.500, 0.524","0.475, 0.553","0.544, 0.772","0.412, 0.774","0.460, 0.353",Preparation
21,0.7004669779853235,4.666703494801493,3.671698987645035,181.93755686122165,178.57200047411442,168.02739534753124,205.41404589104997,185.03540157533706,174.14641815542765,"0.526, 0.355","0.419, 0.382","0.513, 0.449","0.447, 0.470","0.517, 0.512","0.452, 0.517","0.536, 0.640","0.426, 0.642","0.500, 0.524","0.475, 0.553","0.544, 0.772","0.412, 0.774","0.460, 0.353",Preparation
22,0.733822548365577,4.6090961518292035,3.6835178363251626,182.09712132174167,178.54628801734654,168.01536812343116,205.4055718037844,185.00576242599996,174.17711074828313,"0.526, 0.355","0.419, 0.382","0.513, 0.449","0.447, 0.470","0.517, 0.512","0.452, 0.517","0.536, 0.640","0.426, 0.642","0.500, 0.524","0.475, 0.553","0.544, 0.772","0.412, 0.773","0.460, 0.353",Preparation
23,0.7671781187458305,4.616751005757474,3.6972531243802362,182.10730471577435,178.5736753024107,167.93250851041512,205.38205190587382,184.96516106452526,174.1937555851172,"0.527, 0.356","0.419, 0.382","0.513, 0.449","0.447, 0.470","0.517, 0.512","0.452, 0.517","0.536, 0.640","0.426, 0.642","0.500, 0.524","0.475, 0.554","0.544, 0.773","0.412, 0.773","0.460, 0.353",Preparation
24,0.800533689126084,4.101049934829102,3.8551023939725333,182.9459221865904,178.7302336581567,167.50447849104384,205.16041280277653,185.19812675450058,174.23538817775966,"0.527, 0.356","0.419, 0.381","0.514, 0.450","0.447, 0.470","0.516, 0.512","0.452, 0.517","0.536, 0.640","0.426, 0.642","0.499, 0.526","0.475, 0.554","0.544, 0.772","0.412, 0.773","0.459, 0.353",Preparation
25,0.8338892595063375,3.7804782598737985,3.9816260000129753,183.4919128602635,178.8357952929897,167.20089150711294,204.9654218003124,185.3567594871629,174.27095524440912,"0.526, 0.356","0.419, 0.381","0.514, 0.450","0.447, 0.470","0.516, 0.512","0.451, 0.517","0.536, 0.639","0.426, 0.642","0.499, 0.528","0.475, 0.554","0.544, 0.772","0.413, 0.773","0.459, 0.353",Preparation
26,0.867244829886591,3.5630307397740086,4.024683624431619,184.1642587734196,178.89206899410559,167.04409548914893,204.89811820883332,185.40875101074772,174.2561497039836,"0.526, 0.356","0.419, 0.381","0.514, 0.450","0.447, 0.470","0.516, 0.512","0.451, 0.517","0.536, 0.639","0.426, 0.642","0.498, 0.528","0.475, 0.554","0.544, 0.771","0.413, 0.772","0.459, 0.353",Preparation
27,0.9006004002668445,3.4519199451195526,4.052211690237048,184.56986987813863,178.93042193267428,166.9431477525296,204.82445123889022,185.43727370776028,174.26417934385384,"0.526, 0.356","0.419, 0.381","0.514, 0.450","0.447, 0.470","0.516, 0.512","0.451, 0.517","0.536, 0.639","0.426, 0.642","0.498, 0.529","0.475, 0.554","0.544, 0.771","0.413, 0.772","0.459, 0.353",Preparation
28,0.933955970647098,3.3378385799182033,4.0654248831301265,184.8611692938367,178.9579398110792,166.90270294095353,204.805799014638,185.43190103381488,174.28910000930227,"0.527, 0.356","0.419, 0.381","0.514, 0.450","0.447, 0.470","0.516, 0.512","0.451, 0.517","0.536, 0.639","0.426, 0.642","0.497, 0.529","0.475, 0.554","0.545, 0.771","0.413, 0.772","0.459, 0.352",Preparation
29,0.9673115410273515,3.2722272737484226,4.104830359689935,185.20566396365368,178.99819953326548,166.8535833298395,204.75660983227328,185.4288709568046,174.3264453902991,"0.527, 0.356","0.419, 0.381","0.514, 0.451","0.447, 0.470","0.516, 0.512","0.451, 0.517","0.536, 0.639","0.426, 0.642","0.497, 0.530","0.475, 0.554","0.545, 0.771","0.413, 0.772","0.459, 0.352",Preparation
30,1.000667111407605,3.2411144196888,4.139590183384884,185.28091362344963,179.0365067750794,166.8428374974356,204.73264868073818,185.44059437143625,174.3492281429754,"0.526, 0.356","0.419, 0.381","0.514, 0.451","0.447, 0.470","0.515, 0.512","0.451, 0.516","0.536, 0.639","0.426, 0.642","0.497, 0.530","0.475, 0.554","0.545, 0.771","0.413, 0.772","0.459, 0.352",Preparation
31,1.0340226817878584,3.2243460340854955,4.188352353949787,185.37070086660165,179.08664899653826,166.84128694966296,204.71242412863216,185.44108359541835,174.3654661560245,"0.526, 0.356","0.419, 0.381","0.514, 0.451","0.447, 0.470","0.515, 0.512","0.451, 0.516","0.536, 0.639","0.426, 0.642","0.497, 0.530","0.475, 0.554","0.545, 0.771","0.413, 0.772","0.459, 0.352",Preparation
32,1.0673782521681119,3.1986558541160695,4.242403070309254,185.4977242318325,179.15423272574728,166.82733723129627,204.6843740629564,185.45228610332327,174.39529074581063,"0.526, 0.356","0.419, 0.381","0.514, 0.450","0.447, 0.470","0.515, 0.512","0.451, 0.516","0.536, 0.639","0.426, 0.642","0.497, 0.530","0.475, 0.554","0.545, 0.771","0.413, 0.772","0.459, 0.352",Preparation
33,1.1007338225483654,3.185531931248542,4.308076200140003,185.52759360330285,179.17639799458397,166.80253627986593,204.58489938499747,185.4824512645866,174.43726968649372,"0.526, 0.356","0.419, 0.381","0.514, 0.450","0.447, 0.470","0.515, 0.512","0.451, 0.516","0.536, 0.639","0.426, 0.642","0.496, 0.530","0.475, 0.554","0.545, 0.771","0.413, 0.772","0.459, 0.352",Preparation
