Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,1.1263725333508265,2.2817059613468853,189.13538004913366,174.09215544061155,161.22501437500532,208.75461289023724,183.56048425125968,176.90181522542267,"0.528, 0.358","0.432, 0.385","0.524, 0.442","0.452, 0.464","0.518, 0.502","0.458, 0.508","0.548, 0.614","0.425, 0.618","0.508, 0.518","0.478, 0.536","0.571, 0.734","0.397, 0.735","0.476, 0.347",Preparation
1,0.033366700033366704,0.2587968329817055,1.9703152283088188,188.14916691809384,173.3453996286725,162.99161628780223,209.55178342450566,182.679978277418,176.3998211424289,"0.529, 0.359","0.432, 0.385","0.524, 0.443","0.452, 0.464","0.520, 0.502","0.459, 0.508","0.547, 0.615","0.424, 0.620","0.509, 0.518","0.479, 0.534","0.570, 0.734","0.396, 0.738","0.475, 0.347",Preparation
2,0.06673340006673341,0.04070469732152032,1.8955183536427038,187.6814853849196,172.6097732379036,163.5948216955309,209.7320106633509,182.38195521895156,176.06479992624398,"0.529, 0.359","0.432, 0.384","0.524, 0.443","0.452, 0.464","0.521, 0.503","0.459, 0.508","0.547, 0.615","0.424, 0.621","0.509, 0.518","0.480, 0.533","0.570, 0.733","0.396, 0.738","0.474, 0.347",Preparation
3,0.1001001001001001,0.1854729125844787,1.866367972238211,187.50797707636914,172.28398516886782,163.9064152079077,209.88326884013992,182.19568974239905,175.78619603154928,"0.529, 0.359","0.432, 0.384","0.524, 0.443","0.452, 0.464","0.521, 0.503","0.459, 0.508","0.547, 0.615","0.423, 0.622","0.510, 0.518","0.480, 0.532","0.570, 0.733","0.396, 0.738","0.474, 0.347",Preparation
4,0.13346680013346682,0.28061588863974885,1.9132715114979268,187.27109574031957,172.06007392111908,163.9525277288076,209.9404227466588,182.06790024413854,175.5989005484466,"0.529, 0.359","0.432, 0.384","0.524, 0.443","0.453, 0.464","0.521, 0.503","0.459, 0.508","0.547, 0.615","0.423, 0.622","0.510, 0.518","0.480, 0.533","0.570, 0.733","0.396, 0.738","0.474, 0.346",Preparation
5,0.16683350016683351,0.33774716705143537,1.9682552469881498,187.11591145757257,171.78672987245227,164.0484494124519,210.12920954760466,182.01212214384154,175.06507603782796,"0.529, 0.359","0.432, 0.384","0.524, 0.443","0.453, 0.464","0.521, 0.503","0.459, 0.508","0.547, 0.615","0.423, 0.622","0.510, 0.518","0.481, 0.532","0.570, 0.732","0.396, 0.738","0.474, 0.345",Preparation
6,0.2002002002002002,0.5538268707425213,2.043638586375212,186.91536242185316,171.7164022563706,164.32784656296204,210.38934918866286,181.85921925637507,174.07928277118106,"0.529, 0.359","0.432, 0.384","0.524, 0.443","0.453, 0.464","0.521, 0.502","0.459, 0.508","0.547, 0.614","0.422, 0.622","0.510, 0.518","0.481, 0.531","0.569, 0.732","0.397, 0.738","0.474, 0.344",Preparation
7,0.2335669002335669,0.5969538667598902,2.0202134213206278,186.53963437409647,171.53692245243124,164.3581461025757,210.40917257447308,181.81764254255722,173.65162993219033,"0.529, 0.359","0.432, 0.384","0.523, 0.443","0.453, 0.464","0.521, 0.502","0.459, 0.508","0.547, 0.614","0.422, 0.622","0.510, 0.518","0.481, 0.531","0.570, 0.731","0.398, 0.738","0.473, 0.344",Preparation
8,0.26693360026693363,0.6835999599765301,2.1691381811450885,186.11526215258328,171.52303616957553,164.51750469341943,210.49284179207612,181.65625185556166,173.3623125770648,"0.528, 0.359","0.432, 0.384","0.523, 0.442","0.453, 0.464","0.522, 0.502","0.460, 0.508","0.547, 0.614","0.422, 0.622","0.511, 0.519","0.482, 0.532","0.570, 0.731","0.399, 0.738","0.472, 0.343",Preparation
9,0.3003003003003003,0.7590511811860776,2.250099568138536,185.88630231344865,171.49893062556032,164.62821048139264,210.6128590300566,181.4942884819985,172.9886627818876,"0.528, 0.358","0.432, 0.384","0.523, 0.441","0.453, 0.465","0.522, 0.502","0.460, 0.508","0.547, 0.614","0.422, 0.622","0.511, 0.519","0.483, 0.533","0.570, 0.731","0.399, 0.738","0.472, 0.343",Preparation
10,0.33366700033366703,0.7660541190845834,2.2599398027159348,185.794082124961,171.39414777615843,164.68657019276625,210.61558546429853,181.32551768607664,172.8183203196528,"0.528, 0.358","0.432, 0.384","0.523, 0.442","0.454, 0.465","0.522, 0.502","0.460, 0.508","0.547, 0.614","0.422, 0.622","0.511, 0.520","0.483, 0.533","0.570, 0.731","0.399, 0.738","0.472, 0.342",Preparation
11,0.3670337003670337,0.7625416553704928,2.1338400352274554,185.76495274497393,171.16492275461027,164.69111675560777,210.42195420789827,181.3339683099906,172.81208344668485,"0.528, 0.358","0.433, 0.383","0.523, 0.442","0.454, 0.464","0.522, 0.502","0.460, 0.508","0.547, 0.614","0.422, 0.622","0.511, 0.520","0.483, 0.533","0.570, 0.731","0.399, 0.738","0.473, 0.343",Preparation
12,0.4004004004004004,0.47595623852340574,2.3172666558591013,185.901489093944,171.24371857635623,164.27996797596327,210.2923812699011,181.57308687357497,172.66318558280005,"0.528, 0.359","0.433, 0.383","0.523, 0.442","0.454, 0.464","0.521, 0.503","0.459, 0.508","0.547, 0.614","0.421, 0.622","0.511, 0.520","0.483, 0.533","0.571, 0.731","0.399, 0.738","0.472, 0.344",Preparation
13,0.4337671004337671,0.23319836710365172,2.595350331687238,186.06707302559587,171.5577384906103,164.19765781214014,210.2473185388935,181.37066186128789,172.67051459117823,"0.528, 0.359","0.433, 0.383","0.523, 0.442","0.454, 0.465","0.521, 0.502","0.459, 0.508","0.546, 0.614","0.421, 0.623","0.511, 0.520","0.483, 0.534","0.571, 0.731","0.399, 0.738","0.472, 0.345",Preparation
14,0.4671338004671338,0.2201261115850167,2.9129882113652172,186.20837046232134,171.91244053461014,163.46441339301535,210.15753977245694,181.7394983339562,172.7174272223788,"0.528, 0.359","0.433, 0.383","0.523, 0.443","0.454, 0.465","0.520, 0.503","0.459, 0.508","0.546, 0.614","0.421, 0.623","0.511, 0.521","0.483, 0.534","0.571, 0.731","0.399, 0.738","0.472, 0.348",Preparation
15,0.5005005005005005,0.20627184014231073,3.15444306753411,185.88238331986054,172.17311860535796,163.2200260901146,210.18127496778678,181.79577131488128,172.83685204725015,"0.528, 0.359","0.432, 0.385","0.523, 0.444","0.455, 0.466","0.520, 0.503","0.459, 0.508","0.546, 0.613","0.421, 0.623","0.511, 0.522","0.484, 0.534","0.571, 0.731","0.399, 0.738","0.472, 0.348",Preparation
16,0.5338672005338673,0.24583032538560043,3.2394372615684888,185.57628784436676,172.0831444226719,163.00426349980552,210.04007630076958,181.6983471088233,173.0594010048009,"0.528, 0.359","0.432, 0.385","0.523, 0.444","0.455, 0.467","0.519, 0.503","0.459, 0.508","0.546, 0.613","0.421, 0.623","0.511, 0.522","0.484, 0.534","0.571, 0.731","0.398, 0.738","0.472, 0.348",Preparation
