Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,13.14842677015061,30.424870270175777,128.90410387612897,146.31502047227525,137.5430328718324,134.97987330086107,196.806444115303,191.47427021165518,"0.465, 0.336","0.473, 0.371","0.432, 0.456","0.469, 0.509","0.347, 0.554","0.351, 0.565","0.392, 0.731","0.393, 0.750","0.509, 0.562","0.534, 0.613","0.384, 0.899","0.397, 0.948","0.570, 0.320",Preparation
1,0.03336002135041367,17.5262471822424,30.597084920756767,135.30816140624376,145.90638242641003,138.60615869927747,135.18449470105526,195.646246813856,191.2115870385342,"0.466, 0.338","0.473, 0.371","0.439, 0.477","0.469, 0.510","0.351, 0.551","0.353, 0.561","0.392, 0.730","0.394, 0.749","0.512, 0.585","0.533, 0.612","0.384, 0.898","0.398, 0.947","0.570, 0.319",Preparation
2,0.06672004270082733,19.488450275872893,31.137242662363956,136.88701730130907,146.382283707485,138.20172000165033,134.53831235002764,195.7903788888767,192.14404779619375,"0.469, 0.343","0.472, 0.370","0.445, 0.483","0.469, 0.510","0.353, 0.550","0.352, 0.558","0.393, 0.727","0.396, 0.747","0.516, 0.590","0.533, 0.612","0.384, 0.898","0.399, 0.947","0.567, 0.320",Preparation
3,0.100080064051241,18.87124554396992,31.173618205455472,135.68277864480368,146.37909659934368,137.39249863995943,133.21525493899793,197.3756247925907,194.60991088474,"0.472, 0.345","0.472, 0.369","0.445, 0.484","0.469, 0.510","0.356, 0.549","0.352, 0.557","0.397, 0.727","0.400, 0.745","0.516, 0.590","0.533, 0.612","0.384, 0.896","0.399, 0.947","0.568, 0.320",Preparation
4,0.13344008540165467,20.142309314442116,30.6826514325032,155.9010330129038,145.8660459244012,135.88635209542375,131.11300018232265,199.6705912364662,198.54572506327304,"0.473, 0.346","0.474, 0.367","0.449, 0.483","0.469, 0.510","0.356, 0.549","0.353, 0.555","0.400, 0.727","0.407, 0.743","0.476, 0.587","0.533, 0.612","0.383, 0.896","0.399, 0.947","0.568, 0.321",Preparation
5,0.16680010675206833,21.502153026210376,30.515697106727334,146.52829476614704,145.83057634967005,134.2415350179122,127.71562979552974,200.9184105942357,204.561269117939,"0.478, 0.346","0.475, 0.366","0.455, 0.481","0.469, 0.509","0.355, 0.549","0.353, 0.554","0.401, 0.724","0.418, 0.739","0.506, 0.596","0.532, 0.612","0.382, 0.891","0.399, 0.943","0.568, 0.325",Preparation
6,0.200160128102482,20.431007966335194,30.0742432291892,144.6978188751919,146.57553224781378,133.21153909677497,125.56417672428503,200.90266518275888,208.66166304725792,"0.481, 0.348","0.476, 0.364","0.454, 0.482","0.469, 0.506","0.355, 0.549","0.354, 0.554","0.401, 0.725","0.425, 0.733","0.504, 0.598","0.532, 0.612","0.382, 0.891","0.400, 0.939","0.569, 0.328",Preparation
7,0.23352014945289565,18.266888730557476,29.535730087014564,144.38001831860612,146.37738328073823,132.83780361045038,124.12332269949813,201.5168810195735,211.00143246241478,"0.482, 0.350","0.478, 0.363","0.448, 0.483","0.469, 0.506","0.355, 0.549","0.355, 0.553","0.401, 0.726","0.430, 0.733","0.492, 0.596","0.531, 0.612","0.380, 0.891","0.401, 0.937","0.575, 0.328",Preparation
8,0.26688017080330934,19.601991705250676,29.396395163786895,137.14980802528814,147.63104175085374,132.72595107926264,125.07063612016036,201.43536655824516,209.7484908741327,"0.482, 0.351","0.479, 0.363","0.450, 0.489","0.470, 0.506","0.355, 0.549","0.356, 0.554","0.401, 0.727","0.430, 0.733","0.514, 0.602","0.531, 0.615","0.380, 0.892","0.403, 0.936","0.579, 0.328",Preparation
9,0.300240192153723,24.78062135095462,30.750179689904606,140.6635516634097,150.53314924145704,131.63600439441132,125.6793666847586,200.28387385952018,207.3203816041243,"0.487, 0.354","0.479, 0.365","0.463, 0.496","0.474, 0.507","0.355, 0.549","0.357, 0.554","0.399, 0.727","0.428, 0.733","0.525, 0.603","0.531, 0.617","0.381, 0.894","0.407, 0.934","0.581, 0.328",Preparation
10,0.33360021350413666,26.353385090308418,30.81813880012459,142.50419609646124,150.91064155571894,131.7842028811957,126.21063280924217,199.52700695304992,204.22535058147784,"0.486, 0.356","0.482, 0.367","0.466, 0.499","0.476, 0.510","0.354, 0.549","0.359, 0.554","0.398, 0.729","0.426, 0.734","0.526, 0.607","0.531, 0.620","0.381, 0.896","0.413, 0.933","0.587, 0.328",Preparation
11,0.3669602348545503,27.578574086187153,31.562866187721447,145.72864250064143,153.00902108004507,132.18961771285214,126.74634875305796,197.87880843515654,203.0165492395107,"0.493, 0.356","0.483, 0.368","0.474, 0.499","0.479, 0.511","0.356, 0.550","0.360, 0.555","0.397, 0.731","0.425, 0.735","0.529, 0.609","0.531, 0.621","0.381, 0.897","0.414, 0.933","0.587, 0.328",Preparation
12,0.400320256204964,29.306885682007977,32.474540620096235,149.32567422976726,156.24530558402572,133.37653041382802,128.36760541583755,196.22131339012094,200.55782362776418,"0.494, 0.359","0.486, 0.369","0.479, 0.500","0.484, 0.511","0.359, 0.550","0.363, 0.555","0.396, 0.732","0.422, 0.738","0.530, 0.611","0.531, 0.623","0.381, 0.899","0.414, 0.933","0.588, 0.328",Preparation
