Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,21.903951386548684,30.83589281529276,148.34061555112393,150.10852144115597,139.08936144197767,140.86100340882868,193.74284093160682,193.8245981369426,"0.564, 0.272","0.564, 0.293","0.550, 0.384","0.559, 0.438","0.444, 0.487","0.433, 0.495","0.483, 0.676","0.454, 0.693","0.596, 0.487","0.613, 0.542","0.476, 0.879","0.426, 0.902","0.655, 0.255",Preparation
1,0.033366700033366704,23.856641921947556,30.624295593627046,151.9226907191894,150.81216324592629,140.5631872280702,141.9280364754565,192.72827628221617,193.64773223895168,"0.564, 0.272","0.563, 0.291","0.554, 0.399","0.559, 0.438","0.447, 0.487","0.434, 0.495","0.483, 0.676","0.455, 0.697","0.599, 0.506","0.613, 0.542","0.476, 0.877","0.426, 0.905","0.653, 0.254",Preparation
2,0.06673340006673341,24.722256150131255,29.673056886984565,152.95081958221374,150.71947068325838,141.82123905172466,143.07687546198585,190.74471154956683,194.26119104565217,"0.562, 0.271","0.563, 0.293","0.554, 0.402","0.559, 0.439","0.446, 0.487","0.439, 0.497","0.479, 0.676","0.459, 0.699","0.600, 0.506","0.613, 0.543","0.476, 0.876","0.428, 0.906","0.653, 0.253",Preparation
3,0.1001001001001001,26.22031426839708,28.563344495502747,153.6743368717173,150.72566789647064,141.26982700382098,144.164317440955,190.068757059778,194.80697018849565,"0.560, 0.271","0.563, 0.294","0.554, 0.403","0.559, 0.439","0.442, 0.487","0.445, 0.498","0.475, 0.675","0.464, 0.699","0.600, 0.505","0.613, 0.543","0.475, 0.874","0.431, 0.906","0.653, 0.252",Preparation
4,0.13346680013346682,27.27115585752064,27.16579435046864,151.97585454818528,150.6545548578889,141.0515645826687,144.35804762773006,190.7539790240408,194.2223509635197,"0.559, 0.272","0.563, 0.295","0.553, 0.405","0.559, 0.439","0.434, 0.487","0.450, 0.500","0.464, 0.680","0.474, 0.699","0.599, 0.504","0.613, 0.543","0.458, 0.877","0.447, 0.904","0.652, 0.252",Preparation
5,0.16683350016683351,27.812241771753968,27.647515514144683,150.49260350257615,150.72557330054642,139.86107458167874,142.46729402936896,190.9658753618048,197.41030415058583,"0.560, 0.279","0.563, 0.296","0.553, 0.415","0.559, 0.439","0.435, 0.487","0.449, 0.498","0.466, 0.680","0.478, 0.698","0.602, 0.514","0.613, 0.543","0.460, 0.876","0.444, 0.904","0.652, 0.249",Preparation
6,0.2002002002002002,28.821812388565696,28.558232303980088,151.21586513939076,150.68804693930872,139.87844359718198,140.92967200681113,189.86169165545115,198.8210993372728,"0.566, 0.282","0.564, 0.295","0.558, 0.421","0.559, 0.439","0.440, 0.483","0.449, 0.490","0.467, 0.679","0.479, 0.696","0.605, 0.521","0.613, 0.544","0.460, 0.874","0.442, 0.903","0.652, 0.248",Preparation
7,0.2335669002335669,27.431265064610262,28.23450158737873,149.10454002842786,151.17197106674618,138.03699714655676,140.47756534582763,192.9357167612948,199.33054002968183,"0.570, 0.282","0.565, 0.290","0.557, 0.417","0.559, 0.435","0.442, 0.481","0.448, 0.488","0.474, 0.677","0.480, 0.694","0.606, 0.518","0.613, 0.544","0.462, 0.872","0.441, 0.902","0.653, 0.249",Preparation
8,0.26693360026693363,28.03599242770171,28.519561647029043,153.77753200906892,152.21625914081878,138.24114206961775,139.59297181046085,195.12363452790495,199.89150333406027,"0.577, 0.283","0.566, 0.287","0.566, 0.416","0.559, 0.431","0.451, 0.481","0.446, 0.486","0.482, 0.674","0.479, 0.693","0.608, 0.519","0.612, 0.544","0.463, 0.870","0.439, 0.902","0.658, 0.249",Preparation
9,0.3003003003003003,27.199130803947238,28.6488833545641,154.93244808205984,153.36482284877403,139.9874773334195,139.603180509754,194.51998286271132,200.49644757024288,"0.581, 0.283","0.566, 0.286","0.570, 0.418","0.560, 0.427","0.458, 0.481","0.446, 0.484","0.486, 0.672","0.479, 0.691","0.608, 0.521","0.611, 0.544","0.464, 0.868","0.436, 0.900","0.660, 0.250",Preparation
