Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,62.328700052866715,13.93312461842752,97.312597745546,136.73806714771544,150.27998577229496,148.76397312729128,183.21055401367755,182.5828499815815,"0.479, 0.228","0.473, 0.241","0.539, 0.302","0.443, 0.389","0.378, 0.461","0.366, 0.467","0.399, 0.662","0.388, 0.679","0.611, 0.258","0.509, 0.495","0.408, 0.858","0.400, 0.878","0.575, 0.218",Preparation
1,0.033366700033366704,60.31802181005831,15.990030949048105,96.86826960940189,139.87072835536338,150.15492684483513,149.06869723905498,181.97484543530476,182.3526532123145,"0.480, 0.229","0.477, 0.239","0.541, 0.311","0.453, 0.389","0.378, 0.461","0.369, 0.467","0.399, 0.664","0.390, 0.680","0.616, 0.269","0.518, 0.499","0.413, 0.858","0.401, 0.878","0.577, 0.218",Preparation
2,0.06673340006673341,50.61485661537734,16.0848752002116,100.80130099304759,140.47560085732627,149.72761068946193,150.94130538755215,182.05980392077254,181.71070524869108,"0.480, 0.229","0.483, 0.239","0.529, 0.324","0.460, 0.392","0.378, 0.463","0.378, 0.470","0.402, 0.667","0.396, 0.685","0.608, 0.301","0.526, 0.499","0.418, 0.860","0.406, 0.881","0.585, 0.217",Preparation
3,0.1001001001001001,38.63094819410603,17.284192033451514,96.65232504496005,143.1631974394504,152.47365832479798,151.22925729496214,181.61322108286868,182.33213292018718,"0.484, 0.229","0.488, 0.239","0.516, 0.336","0.470, 0.392","0.390, 0.462","0.386, 0.470","0.409, 0.666","0.404, 0.685","0.605, 0.320","0.533, 0.500","0.423, 0.859","0.413, 0.881","0.588, 0.212",Preparation
4,0.13346680013346682,28.101651442622067,15.928281343756549,91.2210606534886,141.3490260791492,155.41857321752835,151.32703067332884,180.26883519466773,182.111029619252,"0.494, 0.229","0.497, 0.237","0.508, 0.346","0.475, 0.389","0.405, 0.462","0.394, 0.469","0.418, 0.666","0.411, 0.684","0.600, 0.336","0.541, 0.499","0.430, 0.859","0.420, 0.881","0.597, 0.211",Preparation
5,0.16683350016683351,21.180123470876552,17.860166809729545,90.99335585378215,143.83442606806793,155.88346432955925,151.19743029059347,181.5935507888733,181.73692792958215,"0.495, 0.229","0.505, 0.237","0.498, 0.351","0.488, 0.387","0.411, 0.462","0.400, 0.469","0.426, 0.666","0.417, 0.684","0.597, 0.350","0.552, 0.500","0.435, 0.859","0.427, 0.881","0.603, 0.211",Preparation
6,0.2002002002002002,19.125323440260583,16.44152985066217,114.62194414390997,140.06537548913252,155.38606869112886,151.2499723792502,181.18134381969517,181.15511175014436,"0.502, 0.231","0.511, 0.237","0.500, 0.364","0.490, 0.388","0.417, 0.462","0.407, 0.468","0.432, 0.666","0.423, 0.683","0.583, 0.404","0.561, 0.500","0.443, 0.860","0.435, 0.881","0.609, 0.211",Preparation
7,0.2335669002335669,15.827525679535233,17.72878619029083,108.96212919142718,141.58755625504295,155.6328814898688,151.38315310090024,180.91971569605386,181.2418668754689,"0.511, 0.231","0.518, 0.237","0.500, 0.364","0.501, 0.388","0.424, 0.463","0.414, 0.468","0.438, 0.668","0.430, 0.683","0.578, 0.398","0.570, 0.500","0.448, 0.861","0.440, 0.883","0.615, 0.210",Preparation
8,0.26693360026693363,12.177700219399187,19.13237694279606,113.42398987316625,142.40331635310335,155.27791757682866,150.64733094711477,181.9158604034294,182.03598853327057,"0.515, 0.231","0.523, 0.239","0.496, 0.364","0.509, 0.388","0.430, 0.463","0.418, 0.468","0.446, 0.668","0.437, 0.683","0.570, 0.409","0.580, 0.502","0.455, 0.861","0.447, 0.884","0.624, 0.210",Preparation
9,0.3003003003003003,11.801450517538763,22.168994519094614,135.55020347421163,147.76967119562877,153.30518969920203,150.50775522383995,183.29954196099408,181.24404303006907,"0.522, 0.231","0.529, 0.239","0.499, 0.375","0.522, 0.389","0.434, 0.463","0.423, 0.468","0.454, 0.668","0.441, 0.683","0.571, 0.477","0.587, 0.502","0.463, 0.861","0.453, 0.884","0.629, 0.210",Preparation
10,0.33366700033366703,12.5863012757806,22.299295916933595,134.94435185404723,148.28722739877617,151.58585498714666,149.28623039299814,183.47482061832497,183.36920033928487,"0.524, 0.231","0.538, 0.239","0.500, 0.377","0.530, 0.390","0.432, 0.463","0.429, 0.468","0.456, 0.668","0.449, 0.682","0.572, 0.477","0.591, 0.502","0.467, 0.862","0.455, 0.884","0.638, 0.210",Preparation
11,0.3670337003670337,12.826415604933844,21.858810797475883,137.83887777346865,147.31705593110024,151.2278257232694,148.73087940607283,184.10746235869183,183.7116284278597,"0.533, 0.231","0.538, 0.239","0.508, 0.379","0.529, 0.390","0.438, 0.463","0.430, 0.467","0.462, 0.667","0.452, 0.680","0.575, 0.482","0.591, 0.502","0.470, 0.860","0.460, 0.884","0.641, 0.210",Preparation
12,0.4004004004004004,14.411422686182059,21.021544819161694,139.29043110498526,144.84350613091925,150.09104370226902,147.3737775804823,185.2540292075986,184.65074434716502,"0.530, 0.230","0.545, 0.240","0.509, 0.381","0.530, 0.391","0.435, 0.463","0.431, 0.467","0.463, 0.667","0.454, 0.681","0.576, 0.484","0.593, 0.502","0.471, 0.861","0.459, 0.886","0.639, 0.210",Preparation
13,0.4337671004337671,14.309448180766806,20.768786436398326,139.2706516228128,144.49972411974406,149.56284357583462,148.151452699944,185.55806612466642,183.696655242616,"0.532, 0.230","0.547, 0.241","0.510, 0.382","0.532, 0.392","0.436, 0.462","0.436, 0.467","0.465, 0.665","0.457, 0.680","0.578, 0.487","0.596, 0.502","0.474, 0.861","0.465, 0.885","0.647, 0.213",Preparation
14,0.4671338004671338,15.851655012902084,21.226998592982326,141.21055172244309,143.33516276728662,149.68889861690752,147.87252282551714,185.61751169307482,183.96607767735566,"0.534, 0.229","0.552, 0.242","0.517, 0.384","0.538, 0.398","0.439, 0.462","0.439, 0.468","0.468, 0.665","0.461, 0.680","0.584, 0.490","0.603, 0.505","0.476, 0.861","0.467, 0.884","0.648, 0.213",Preparation
15,0.5005005005005005,14.685909119953738,20.80309122248382,140.0670231277557,143.8635247566424,152.66437099992385,149.51793102721055,183.1535167505547,182.96646122861426,"0.536, 0.228","0.551, 0.242","0.519, 0.382","0.539, 0.397","0.446, 0.463","0.444, 0.468","0.469, 0.667","0.462, 0.681","0.588, 0.484","0.604, 0.505","0.480, 0.861","0.470, 0.882","0.648, 0.213",Preparation
16,0.5338672005338673,16.242862836889405,20.947579327062915,141.631650334599,144.76431981700338,150.5959139451047,149.65986680800765,185.987018921611,182.44582012757562,"0.535, 0.228","0.556, 0.244","0.522, 0.383","0.543, 0.398","0.444, 0.463","0.447, 0.469","0.474, 0.667","0.465, 0.684","0.590, 0.486","0.605, 0.505","0.482, 0.861","0.472, 0.883","0.646, 0.212",Preparation
17,0.5672339005672339,15.583257133402224,20.88682424438103,139.59131089793152,144.70004272473025,150.45375334216357,149.79447867658513,186.21628220283202,183.27272349305562,"0.537, 0.227","0.556, 0.244","0.521, 0.381","0.543, 0.398","0.445, 0.463","0.448, 0.470","0.474, 0.667","0.466, 0.684","0.591, 0.483","0.607, 0.505","0.480, 0.862","0.472, 0.883","0.646, 0.210",Preparation
18,0.6006006006006006,14.697756604412177,20.62489801059209,138.857647982442,145.2778194326753,151.91477979142445,150.2116776382526,184.4423858273308,183.09541826970636,"0.540, 0.227","0.557, 0.244","0.523, 0.380","0.545, 0.397","0.449, 0.463","0.451, 0.470","0.474, 0.668","0.468, 0.684","0.593, 0.482","0.608, 0.505","0.483, 0.862","0.474, 0.884","0.648, 0.208",Preparation
19,0.6339673006339673,13.691499506814493,20.006580626892635,136.2155928171301,144.22669412883852,150.8449475329172,150.07465596171212,185.67367176902968,183.05457057680005,"0.538, 0.226","0.558, 0.244","0.518, 0.379","0.545, 0.397","0.447, 0.462","0.452, 0.470","0.476, 0.668","0.470, 0.683","0.591, 0.477","0.609, 0.505","0.484, 0.863","0.476, 0.884","0.648, 0.207",Preparation
20,0.6673340006673341,13.990547952800874,20.1379762511343,137.49071519499276,144.78781464623833,151.7036285085808,150.84908743625172,184.91497049290297,183.05452499252235,"0.539, 0.226","0.556, 0.243","0.521, 0.379","0.545, 0.397","0.449, 0.462","0.453, 0.470","0.476, 0.668","0.471, 0.684","0.594, 0.480","0.610, 0.505","0.485, 0.864","0.477, 0.884","0.647, 0.203",Preparation
21,0.7007007007007008,13.822047425379122,20.830708688643995,137.7129938780188,145.32021396723954,151.55472193308935,150.87026692256538,185.9141094478394,183.03419124218863,"0.539, 0.226","0.555, 0.244","0.521, 0.379","0.546, 0.398","0.450, 0.464","0.453, 0.472","0.479, 0.669","0.471, 0.685","0.596, 0.483","0.612, 0.505","0.486, 0.866","0.478, 0.887","0.647, 0.201",Preparation
22,0.7340674007340674,13.560297923880908,21.54999016301614,138.5290699816408,146.53151833797628,152.45582197649165,151.0743085418025,185.07893432557555,183.46516651484933,"0.539, 0.226","0.555, 0.244","0.523, 0.379","0.548, 0.399","0.453, 0.464","0.454, 0.472","0.481, 0.669","0.472, 0.687","0.598, 0.485","0.613, 0.507","0.490, 0.866","0.478, 0.887","0.645, 0.199",Preparation
23,0.7674341007674341,14.455761069881174,21.52680947812953,140.80135450326148,146.66733648805678,153.24690100398757,151.0001885254655,185.29734245832597,184.07463490410439,"0.540, 0.227","0.554, 0.245","0.527, 0.379","0.548, 0.401","0.456, 0.464","0.454, 0.472","0.482, 0.668","0.473, 0.686","0.599, 0.485","0.614, 0.510","0.489, 0.865","0.477, 0.886","0.642, 0.196",Preparation
24,0.8008008008008008,15.252261231406322,21.054649725246414,142.11105281347267,146.2667959753172,152.9781122780936,150.9462184603389,184.85169289204475,183.97964718675087,"0.540, 0.227","0.557, 0.244","0.528, 0.379","0.549, 0.400","0.455, 0.464","0.455, 0.472","0.481, 0.668","0.474, 0.686","0.600, 0.489","0.614, 0.510","0.490, 0.865","0.477, 0.886","0.642, 0.192",Preparation
25,0.8341675008341676,15.561494497905432,20.92159560736304,142.38532269454674,145.8418374352423,153.11165498681225,150.75124577389735,184.0749826258337,183.98612795936177,"0.540, 0.226","0.558, 0.244","0.529, 0.379","0.549, 0.400","0.455, 0.464","0.455, 0.473","0.480, 0.668","0.474, 0.686","0.602, 0.489","0.615, 0.510","0.491, 0.864","0.477, 0.885","0.642, 0.192",Preparation
26,0.8675342008675342,15.513636925274987,20.635939335552752,142.02875793250237,145.61957108139129,152.85747101733142,150.8572346856759,183.7822518355051,183.78473556910032,"0.541, 0.226","0.559, 0.244","0.529, 0.379","0.549, 0.400","0.454, 0.464","0.456, 0.473","0.480, 0.668","0.474, 0.686","0.602, 0.489","0.615, 0.510","0.491, 0.864","0.478, 0.885","0.642, 0.192",Preparation
27,0.9009009009009009,15.739821374512635,21.097495254664523,141.92161828280564,146.3269305357519,152.65712492482837,150.60038772285975,183.50835092751942,183.4603078805237,"0.541, 0.226","0.560, 0.244","0.529, 0.379","0.551, 0.400","0.454, 0.464","0.456, 0.473","0.479, 0.668","0.474, 0.686","0.602, 0.488","0.615, 0.510","0.492, 0.865","0.480, 0.885","0.641, 0.191",Preparation
28,0.9342676009342676,15.77354066727545,21.42585819565519,141.77653338500284,146.66204275369728,152.61617886916437,150.522646470148,183.2915385516397,183.2400142947616,"0.541, 0.226","0.560, 0.244","0.529, 0.380","0.552, 0.401","0.454, 0.465","0.456, 0.473","0.479, 0.668","0.474, 0.686","0.603, 0.489","0.615, 0.510","0.492, 0.865","0.481, 0.885","0.641, 0.191",Preparation
