Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose"
0.0,11.316113864009811,0.8643701083538261,199.75753930286092,171.782526441779,164.8081795953519,194.70946525467704,183.88129484940038,180.59150802528202,"0.538, 0.377","0.441, 0.397","0.549, 0.462","0.457, 0.472","0.528, 0.525","0.471, 0.530","0.550, 0.640","0.467, 0.645","0.533, 0.534","0.483, 0.544","0.564, 0.748","0.463, 0.757","0.469, 0.346"
0.033366700033366704,11.341548181932266,0.8409523703809839,200.45650674898704,171.7573912140311,164.93035824076824,194.53338131034454,183.45686653460723,180.7756587603535,"0.538, 0.378","0.441, 0.397","0.549, 0.461","0.457, 0.472","0.528, 0.524","0.471, 0.529","0.550, 0.639","0.467, 0.645","0.533, 0.529","0.483, 0.543","0.565, 0.748","0.463, 0.757","0.469, 0.346"
0.06673340006673341,11.922658529199337,0.5705053470088228,203.67699922145334,171.99961682500629,160.32767749206278,193.18579500665587,186.9046869996445,182.44063282288664,"0.538, 0.377","0.439, 0.395","0.545, 0.462","0.457, 0.472","0.520, 0.524","0.469, 0.528","0.546, 0.637","0.469, 0.644","0.523, 0.530","0.485, 0.543","0.558, 0.745","0.463, 0.757","0.469, 0.339"
0.1001001001001001,11.139824181761231,2.587241629042508,201.40267818290266,175.28880660548606,161.7504090013267,192.7635568189131,186.95138703799384,183.66076584018478,"0.536, 0.376","0.434, 0.393","0.544, 0.463","0.457, 0.470","0.521, 0.522","0.466, 0.525","0.545, 0.632","0.468, 0.642","0.524, 0.531","0.485, 0.542","0.555, 0.737","0.463, 0.754","0.468, 0.337"
0.13346680013346682,11.195924091849438,1.9675896022199384,202.6837948932153,173.52439887312167,164.526484442562,193.27229572266896,187.01841128179655,183.0649995402092,"0.532, 0.376","0.433, 0.392","0.542, 0.463","0.454, 0.467","0.519, 0.520","0.466, 0.524","0.540, 0.632","0.467, 0.641","0.521, 0.531","0.484, 0.540","0.546, 0.736","0.463, 0.753","0.467, 0.337"
0.16683350016683351,7.178939420457601,1.590957871359323,199.8714718568181,174.64543748571253,161.87572665666232,195.0949932984981,189.22779827219333,182.73998231924585,"0.529, 0.376","0.432, 0.391","0.529, 0.463","0.454, 0.462","0.511, 0.518","0.468, 0.520","0.533, 0.631","0.470, 0.639","0.505, 0.530","0.486, 0.537","0.536, 0.736","0.466, 0.752","0.465, 0.335"
0.2002002002002002,6.536031112500678,8.63079864901601,182.16282574672306,169.19893615040385,196.05300138601578,171.86578265507836,187.66511596856967,179.97884505112418,"0.431, 0.384","0.520, 0.373","0.470, 0.468","0.499, 0.460","0.476, 0.521","0.508, 0.520","0.481, 0.633","0.514, 0.633","0.495, 0.529","0.496, 0.533","0.470, 0.748","0.520, 0.738","0.461, 0.328"
0.2335669002335669,9.53209741012277,8.41081774359456,186.50260294841155,167.05809804803292,193.70352090258024,173.92783196322753,188.07399548161914,181.15519432953644,"0.433, 0.383","0.523, 0.366","0.477, 0.468","0.497, 0.461","0.478, 0.523","0.505, 0.520","0.486, 0.633","0.503, 0.634","0.500, 0.529","0.494, 0.534","0.478, 0.748","0.499, 0.741","0.462, 0.322"
0.26693360026693363,7.3545738363867414,7.83817485916792,180.65963854752525,170.60050236366584,195.24892240725254,172.028237785691,183.5036753899313,185.33958506814523,"0.427, 0.383","0.526, 0.365","0.468, 0.471","0.502, 0.461","0.471, 0.522","0.509, 0.516","0.476, 0.633","0.512, 0.629","0.494, 0.529","0.496, 0.533","0.474, 0.748","0.505, 0.739","0.461, 0.320"
0.3003003003003003,6.072048519213209,2.661905373067195,192.30664795802932,173.40463793811156,167.3721879689019,185.04615503517158,190.54231322457574,191.22201671718688,"0.511, 0.372","0.440, 0.371","0.510, 0.462","0.465, 0.459","0.494, 0.519","0.474, 0.517","0.506, 0.629","0.490, 0.630","0.495, 0.527","0.495, 0.533","0.498, 0.733","0.484, 0.741","0.461, 0.320"
0.33366700033366703,8.98619351317648,1.9289362213708916,198.97764962044096,170.5994533108921,169.10398625319516,188.73709303617568,189.18224757258076,183.96814070764322,"0.525, 0.368","0.433, 0.376","0.531, 0.456","0.454, 0.459","0.512, 0.518","0.464, 0.517","0.523, 0.629","0.471, 0.631","0.512, 0.527","0.487, 0.533","0.517, 0.731","0.471, 0.742","0.464, 0.322"
0.3670337003670337,7.523181878351305,11.336695247764476,155.01663713981142,194.17544223974178,165.2118248629493,191.34228336579403,190.25295101844853,182.8236076482042,"0.515, 0.368","0.439, 0.377","0.494, 0.460","0.476, 0.460","0.501, 0.517","0.470, 0.517","0.519, 0.628","0.473, 0.631","0.508, 0.527","0.489, 0.533","0.517, 0.732","0.470, 0.743","0.465, 0.320"
0.4004004004004004,4.2525285809562625,5.308804499948735,185.06943496033998,179.29747360000346,164.98211387539925,190.56122616465285,189.81275410990796,184.5200424415071,"0.525, 0.367","0.433, 0.381","0.521, 0.456","0.459, 0.460","0.507, 0.515","0.465, 0.517","0.523, 0.625","0.470, 0.632","0.512, 0.526","0.485, 0.533","0.521, 0.729","0.467, 0.743","0.465, 0.322"
0.4337671004337671,6.43814977026325,5.891265897189532,187.89937918738406,178.12650009019137,165.50754678198385,190.1487338272908,188.81019215520888,181.58815051239355,"0.526, 0.367","0.430, 0.381","0.526, 0.454","0.456, 0.459","0.509, 0.514","0.460, 0.517","0.525, 0.624","0.464, 0.632","0.516, 0.524","0.483, 0.533","0.524, 0.729","0.466, 0.744","0.464, 0.324"
0.4671338004671338,4.536354742443936,4.945588315482508,187.8136295944432,176.89474748295763,168.02450053661968,190.91121611100954,187.52726408914353,181.22469310787434,"0.529, 0.366","0.430, 0.382","0.528, 0.453","0.455, 0.459","0.515, 0.514","0.461, 0.517","0.528, 0.625","0.464, 0.632","0.517, 0.523","0.483, 0.533","0.527, 0.726","0.466, 0.743","0.464, 0.331"
0.5005005005005005,4.589135543103588,3.3999988638028484,189.42989476091736,174.28759863827128,168.95728125221737,191.17845510239695,187.1104753548407,180.60048122348078,"0.530, 0.366","0.433, 0.384","0.530, 0.448","0.454, 0.459","0.518, 0.515","0.462, 0.518","0.530, 0.625","0.464, 0.632","0.518, 0.517","0.483, 0.533","0.529, 0.724","0.465, 0.743","0.468, 0.332"
0.5338672005338673,4.493151456479408,2.8761400264757038,189.84770898205076,173.40557752174806,169.40525044357707,191.42299783930636,186.76775910633384,180.33798875726882,"0.530, 0.366","0.433, 0.384","0.530, 0.447","0.453, 0.459","0.518, 0.515","0.463, 0.519","0.530, 0.625","0.464, 0.632","0.519, 0.515","0.483, 0.533","0.529, 0.723","0.465, 0.743","0.470, 0.333"
0.5672339005672339,1.1241892967774612,9.983154599780688,167.3135232592629,162.71586578723205,183.35258030830187,176.5148229772255,200.83656923403467,176.56449205098193,"0.438, 0.378","0.523, 0.369","0.462, 0.453","0.493, 0.458","0.481, 0.521","0.499, 0.519","0.505, 0.626","0.488, 0.630","0.499, 0.516","0.490, 0.533","0.491, 0.729","0.484, 0.736","0.469, 0.330"
