Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose"
0.0,0.6185795667225729,2.6582498099987406,191.57064509564984,170.16529782388287,167.65270781306992,207.20881170235592,180.59672437019617,177.9451525131417,"0.541, 0.373","0.447, 0.389","0.537, 0.455","0.459, 0.466","0.532, 0.519","0.473, 0.521","0.550, 0.637","0.439, 0.640","0.518, 0.527","0.480, 0.532","0.566, 0.753","0.412, 0.749","0.489, 0.342"
0.033366700033366704,0.8492686009022894,3.699964381119757,191.91274040237255,164.72690068802282,167.8415846191759,206.90388046753165,180.3879253667566,178.1846393302145,"0.540, 0.374","0.444, 0.390","0.537, 0.455","0.454, 0.467","0.532, 0.519","0.471, 0.521","0.550, 0.639","0.439, 0.639","0.518, 0.527","0.483, 0.534","0.566, 0.753","0.413, 0.748","0.488, 0.342"
0.06673340006673341,2.2492498044942666,2.1117858665745066,186.06266151885288,165.99504358319035,168.05617455301282,207.6799395105771,180.55306694294262,177.55542463806822,"0.539, 0.374","0.437, 0.390","0.531, 0.455","0.452, 0.468","0.531, 0.519","0.468, 0.521","0.550, 0.639","0.437, 0.638","0.517, 0.528","0.485, 0.538","0.566, 0.753","0.413, 0.748","0.487, 0.345"
0.1001001001001001,0.12066481271336953,2.3074864486917566,189.2542650664133,164.57966189587125,165.87500971142651,207.11649337381488,181.9747700036518,178.04108202371694,"0.536, 0.374","0.434, 0.390","0.531, 0.455","0.450, 0.468","0.527, 0.517","0.465, 0.518","0.550, 0.636","0.436, 0.638","0.516, 0.522","0.485, 0.539","0.567, 0.745","0.413, 0.748","0.482, 0.344"
0.13346680013346682,1.8910610980528562,2.3408660164527513,191.4496298877957,164.44103335550466,164.85376501392818,207.00917409518635,182.71111018734607,177.9635487439368,"0.533, 0.374","0.432, 0.390","0.531, 0.455","0.448, 0.469","0.525, 0.516","0.463, 0.517","0.550, 0.635","0.435, 0.638","0.516, 0.522","0.483, 0.538","0.567, 0.744","0.413, 0.749","0.478, 0.343"
0.16683350016683351,3.422737291405307,1.1319859857090009,193.7456435148039,165.72897723907005,163.5447429084877,206.32230297674116,183.34169182352005,178.35022857012396,"0.531, 0.374","0.431, 0.390","0.531, 0.453","0.448, 0.469","0.522, 0.514","0.461, 0.516","0.550, 0.634","0.434, 0.638","0.515, 0.518","0.483, 0.538","0.568, 0.743","0.413, 0.749","0.478, 0.343"
0.2002002002002002,3.154029933880137,1.8143635480830698,193.98636852527346,164.94244924791545,163.16022480528017,206.09708396722053,183.48445412713662,178.0654068496664,"0.532, 0.374","0.432, 0.391","0.531, 0.452","0.449, 0.474","0.523, 0.514","0.461, 0.516","0.551, 0.634","0.434, 0.638","0.514, 0.516","0.483, 0.543","0.569, 0.744","0.412, 0.749","0.479, 0.344"
0.2335669002335669,6.432595604951132,3.328188989127959,197.27348449943315,161.61178744606804,161.4443997113262,205.44930833551467,184.78620286417384,177.7230047153898,"0.535, 0.374","0.434, 0.389","0.537, 0.452","0.447, 0.472","0.523, 0.515","0.462, 0.516","0.552, 0.635","0.434, 0.638","0.519, 0.517","0.483, 0.541","0.569, 0.744","0.412, 0.750","0.479, 0.345"
0.26693360026693363,8.395332607221272,5.494571203818961,200.54028782501933,158.64278964348992,161.39170309218,206.7417513380489,183.97801742623054,176.28284523075712,"0.540, 0.374","0.438, 0.389","0.543, 0.452","0.447, 0.471","0.525, 0.515","0.465, 0.517","0.552, 0.635","0.434, 0.638","0.522, 0.517","0.483, 0.539","0.570, 0.750","0.412, 0.750","0.482, 0.345"
0.3003003003003003,9.3994837283463,6.858150973600617,200.91171651001503,156.80489280083717,160.9109001108723,207.76883271272405,182.96891760042536,174.26822797563145,"0.546, 0.374","0.443, 0.389","0.549, 0.452","0.450, 0.471","0.528, 0.517","0.469, 0.517","0.553, 0.637","0.433, 0.638","0.527, 0.518","0.484, 0.537","0.570, 0.752","0.412, 0.750","0.486, 0.342"
0.33366700033366703,8.41892272168125,7.363132328661669,199.742804971743,155.719398110289,161.23541609088,208.32650616119562,183.00537869700793,173.68124133085118,"0.547, 0.374","0.446, 0.389","0.549, 0.450","0.451, 0.470","0.529, 0.517","0.470, 0.517","0.553, 0.637","0.433, 0.637","0.526, 0.517","0.486, 0.536","0.570, 0.755","0.411, 0.749","0.491, 0.346"
0.3670337003670337,8.015865783010854,7.572456388561232,199.48843249668522,155.13013412462428,161.80749341332518,207.84414632161568,182.99651964522076,176.1171740984883,"0.547, 0.375","0.448, 0.389","0.548, 0.449","0.452, 0.469","0.529, 0.518","0.471, 0.517","0.554, 0.639","0.432, 0.637","0.526, 0.518","0.487, 0.536","0.571, 0.756","0.405, 0.749","0.492, 0.346"
0.4004004004004004,9.619319732700138,5.696670349940989,202.6037245809472,158.65280607702354,160.7349262046887,207.78552472582203,183.24365367374543,178.29402538818564,"0.548, 0.374","0.448, 0.389","0.551, 0.450","0.454, 0.469","0.529, 0.518","0.471, 0.518","0.554, 0.634","0.432, 0.636","0.525, 0.519","0.486, 0.536","0.572, 0.751","0.399, 0.750","0.494, 0.347"
0.4337671004337671,9.101233597762999,4.8282492988973225,202.4752769249339,160.1661154262847,160.59664861446933,207.1163292230935,183.05641989784425,177.75327449711995,"0.547, 0.374","0.448, 0.390","0.550, 0.450","0.454, 0.468","0.529, 0.516","0.469, 0.515","0.553, 0.633","0.430, 0.635","0.523, 0.518","0.485, 0.535","0.572, 0.751","0.398, 0.751","0.493, 0.349"
0.4671338004671338,7.820252033335153,4.646225240150581,201.00335202820673,158.74551879904274,160.4320137528299,206.35040745087042,182.72988755353035,177.35271961968732,"0.547, 0.376","0.446, 0.389","0.547, 0.453","0.452, 0.468","0.528, 0.516","0.466, 0.515","0.552, 0.633","0.427, 0.636","0.521, 0.520","0.484, 0.535","0.571, 0.749","0.396, 0.753","0.489, 0.349"
0.5005005005005005,0.35646091015799836,3.423638605107639,188.89591687600756,159.9373097065713,162.0781601287223,207.88541928945514,182.7392381286902,175.8877367420635,"0.541, 0.376","0.441, 0.390","0.533, 0.455","0.450, 0.468","0.527, 0.516","0.463, 0.515","0.552, 0.634","0.424, 0.638","0.517, 0.520","0.481, 0.530","0.571, 0.749","0.395, 0.755","0.487, 0.353"
0.5338672005338673,1.8829580609226997,3.3371300400583443,186.85112761117048,159.88736111066333,163.3502624124905,208.72385852264367,181.76184344827854,175.57314027714037,"0.539, 0.376","0.439, 0.392","0.529, 0.455","0.449, 0.468","0.527, 0.516","0.463, 0.516","0.551, 0.637","0.423, 0.640","0.514, 0.518","0.481, 0.529","0.571, 0.749","0.395, 0.756","0.486, 0.354"
0.5672339005672339,0.8527060273443209,3.8471590398886875,189.20021811592974,159.13460709290578,163.8945269634271,208.7673694669587,181.5814393026695,175.83563279041522,"0.538, 0.376","0.439, 0.392","0.530, 0.455","0.449, 0.469","0.527, 0.516","0.463, 0.516","0.551, 0.638","0.423, 0.640","0.514, 0.516","0.481, 0.529","0.571, 0.749","0.395, 0.756","0.485, 0.353"
0.6006006006006006,0.92511183516534,3.648707801962859,192.2608827526224,158.92542665813022,164.5985065684831,208.54813274359677,181.2203169011033,176.0557176363291,"0.536, 0.377","0.439, 0.392","0.532, 0.455","0.449, 0.470","0.526, 0.516","0.462, 0.515","0.550, 0.636","0.423, 0.638","0.515, 0.516","0.481, 0.530","0.571, 0.749","0.395, 0.756","0.484, 0.353"
0.6339673006339673,2.686888820753352,3.400442443415374,193.5478918910878,159.1196454126523,164.61681897586556,208.19044703345205,181.42110877046352,176.25920830427154,"0.535, 0.377","0.439, 0.392","0.533, 0.455","0.449, 0.470","0.526, 0.516","0.462, 0.516","0.550, 0.634","0.424, 0.637","0.517, 0.517","0.482, 0.532","0.570, 0.749","0.395, 0.756","0.483, 0.352"
0.6673340006673341,2.598505174721388,3.598948543139919,193.4796463958002,157.82979344973324,164.97549398148067,208.2185223441562,181.05634964339708,176.11650453026112,"0.535, 0.379","0.439, 0.392","0.534, 0.456","0.448, 0.470","0.526, 0.516","0.462, 0.516","0.550, 0.633","0.423, 0.638","0.517, 0.519","0.483, 0.531","0.570, 0.750","0.395, 0.756","0.483, 0.353"
