Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Left Wrist x,Left Wrist y,Right Wrist x,Right Wrist y,Left Ankle x,Left Ankle y,Right Ankle x,Right Ankle y,Left Shoulder x,Left Shoulder y,Right Shoulder x,Right Shoulder y,Left Elbow x,Left Elbow y,Right Elbow x,Right Elbow y,Left Hip x,Left Hip y,Right Hip x,Right Hip y,Left Knee x,Left Knee y,Right Knee x,Right Knee y,Predicted_Pose
0.0,27.31926703537941,30.57187100470814,161.1722111516454,165.23379322259507,148.16922277224913,145.46205606850137,193.2851697125952,196.47695186305083,"0.479, 0.308","0.481, 0.314","0.491, 0.430","0.496, 0.436","0.393, 0.523","0.386, 0.533","0.422, 0.687","0.419, 0.703","0.537, 0.533","0.541, 0.548","0.413, 0.842","0.402, 0.878","0.564, 0.283",0.537,0.533,0.541,0.548,0.413,0.842,0.402,0.878,0.479,0.308,0.481,0.314,0.491,0.43,0.496,0.436,0.393,0.523,0.386,0.533,0.422,0.687,0.419,0.703,Preparation
0.0333667000333667,25.933665423649227,30.68596395417,158.81831856946073,165.14570207362593,149.5456718655922,146.60391487195636,192.27100472240937,195.3812224217603,"0.480, 0.310","0.481, 0.318","0.490, 0.433","0.496, 0.436","0.396, 0.523","0.388, 0.533","0.422, 0.687","0.418, 0.703","0.538, 0.533","0.541, 0.547","0.413, 0.843","0.402, 0.878","0.565, 0.280",0.538,0.533,0.541,0.547,0.413,0.843,0.402,0.878,0.48,0.31,0.481,0.318,0.49,0.433,0.496,0.436,0.396,0.523,0.388,0.533,0.422,0.687,0.418,0.703,Preparation
0.0667334000667334,25.08918640319915,30.94639897828609,157.13185907630734,165.32975019898214,150.19805048912946,147.22669466355995,191.7271476188413,194.87221293897045,"0.480, 0.311","0.480, 0.320","0.489, 0.435","0.496, 0.437","0.397, 0.524","0.389, 0.533","0.422, 0.687","0.418, 0.703","0.538, 0.533","0.541, 0.546","0.413, 0.843","0.402, 0.878","0.565, 0.278",0.538,0.533,0.541,0.546,0.413,0.843,0.402,0.878,0.48,0.311,0.48,0.32,0.489,0.435,0.496,0.437,0.397,0.524,0.389,0.533,0.422,0.687,0.418,0.703,Preparation
0.1001001001001001,24.349572760129373,31.04668875832454,155.4722311497932,165.47419098501976,150.69632980621017,147.77878459742996,191.56395952471223,194.450399800221,"0.480, 0.312","0.480, 0.322","0.487, 0.437","0.496, 0.437","0.398, 0.524","0.390, 0.533","0.422, 0.687","0.418, 0.703","0.538, 0.534","0.541, 0.546","0.413, 0.844","0.402, 0.878","0.565, 0.277",0.538,0.534,0.541,0.546,0.413,0.844,0.402,0.878,0.48,0.312,0.48,0.322,0.487,0.437,0.496,0.437,0.398,0.524,0.39,0.533,0.422,0.687,0.418,0.703,Preparation
0.1334668001334668,24.054398617112927,31.261992932797863,154.74772770431707,165.31512439493474,150.9287844331425,147.73287778498977,191.4874535936128,194.22218550789813,"0.480, 0.313","0.480, 0.323","0.487, 0.439","0.496, 0.439","0.399, 0.524","0.390, 0.533","0.422, 0.687","0.418, 0.702","0.538, 0.534","0.542, 0.546","0.413, 0.845","0.403, 0.878","0.564, 0.277",0.538,0.534,0.542,0.546,0.413,0.845,0.403,0.878,0.48,0.313,0.48,0.323,0.487,0.439,0.496,0.439,0.399,0.524,0.39,0.533,0.422,0.687,0.418,0.702,Preparation
0.1668335001668335,23.781336565311268,32.19433790903691,154.5761346107921,166.16086599442133,151.230409694552,147.7220792344992,190.82348539573948,194.10654672122217,"0.480, 0.314","0.478, 0.327","0.487, 0.439","0.496, 0.439","0.400, 0.525","0.390, 0.533","0.423, 0.687","0.418, 0.702","0.538, 0.534","0.542, 0.546","0.414, 0.847","0.403, 0.879","0.563, 0.277",0.538,0.534,0.542,0.546,0.414,0.847,0.403,0.879,0.48,0.314,0.478,0.327,0.487,0.439,0.496,0.439,0.4,0.525,0.39,0.533,0.423,0.687,0.418,0.702,Preparation
0.2002002002002002,23.56141964503029,32.75452550402908,154.3763321433107,166.60965352287042,151.415052003781,147.8035333662664,190.11685482230575,194.02829175654,"0.481, 0.315","0.477, 0.328","0.487, 0.438","0.496, 0.440","0.401, 0.525","0.390, 0.533","0.423, 0.687","0.418, 0.702","0.538, 0.534","0.542, 0.546","0.416, 0.849","0.403, 0.880","0.562, 0.277",0.538,0.534,0.542,0.546,0.416,0.849,0.403,0.88,0.481,0.315,0.477,0.328,0.487,0.438,0.496,0.44,0.401,0.525,0.39,0.533,0.423,0.687,0.418,0.702,Preparation
0.2335669002335669,24.235498442287,32.964639517532575,155.8991922625534,167.37595877883192,151.68008883150225,148.29804219711409,189.8021032464338,193.94134774689425,"0.481, 0.316","0.475, 0.329","0.488, 0.438","0.496, 0.440","0.401, 0.528","0.390, 0.536","0.422, 0.687","0.418, 0.702","0.538, 0.534","0.542, 0.547","0.416, 0.849","0.404, 0.879","0.560, 0.278",0.538,0.534,0.542,0.547,0.416,0.849,0.404,0.879,0.481,0.316,0.475,0.329,0.488,0.438,0.496,0.44,0.401,0.528,0.39,0.536,0.422,0.687,0.418,0.702,Preparation
0.2669336002669336,24.436913974798102,33.073711002397815,156.2435828521549,167.81629453624362,151.7899479137278,148.78357676226798,189.6479755180528,193.95113757361892,"0.481, 0.317","0.474, 0.330","0.489, 0.438","0.495, 0.440","0.400, 0.530","0.390, 0.538","0.421, 0.687","0.418, 0.703","0.539, 0.534","0.542, 0.547","0.416, 0.849","0.404, 0.879","0.560, 0.279",0.539,0.534,0.542,0.547,0.416,0.849,0.404,0.879,0.481,0.317,0.474,0.33,0.489,0.438,0.495,0.44,0.4,0.53,0.39,0.538,0.421,0.687,0.418,0.703,Preparation
0.3003003003003003,24.08655996215325,33.27816232970121,155.74077364414086,168.37112793627105,151.93432557915116,149.165087310925,189.6524811136263,193.9755763070538,"0.480, 0.317","0.472, 0.329","0.488, 0.438","0.496, 0.441","0.400, 0.530","0.390, 0.538","0.421, 0.688","0.418, 0.703","0.539, 0.535","0.542, 0.547","0.416, 0.849","0.404, 0.879","0.558, 0.279",0.539,0.535,0.542,0.547,0.416,0.849,0.404,0.879,0.48,0.317,0.472,0.329,0.488,0.438,0.496,0.441,0.4,0.53,0.39,0.538,0.421,0.688,0.418,0.703,Preparation
