Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Left Wrist x,Left Wrist y,Right Wrist x,Right Wrist y,Left Ankle x,Left Ankle y,Right Ankle x,Right Ankle y,Left Shoulder x,Left Shoulder y,Right Shoulder x,Right Shoulder y,Left Elbow x,Left Elbow y,Right Elbow x,Right Elbow y,Left Hip x,Left Hip y,Right Hip x,Right Hip y,Left Knee x,Left Knee y,Right Knee x,Right Knee y,Predicted_Pose
0.0,28.789280059784197,26.237137162272997,161.55164908389358,151.81564080891405,139.86355497260263,138.10140834777803,206.3550256418949,204.8090015350233,"0.452, 0.243","0.456, 0.252","0.464, 0.366","0.456, 0.396","0.356, 0.470","0.343, 0.481","0.407, 0.635","0.391, 0.654","0.510, 0.466","0.518, 0.513","0.378, 0.821","0.359, 0.850","0.541, 0.216",0.51,0.466,0.518,0.513,0.378,0.821,0.359,0.85,0.452,0.243,0.456,0.252,0.464,0.366,0.456,0.396,0.356,0.47,0.343,0.481,0.407,0.635,0.391,0.654,Preparation
0.0333778371161548,27.77824152570249,27.69302206484157,162.7952183720011,153.83358960514175,142.08908408748547,139.35094306304606,203.3856981338536,202.6849156218072,"0.464, 0.248","0.448, 0.251","0.473, 0.368","0.453, 0.390","0.367, 0.470","0.340, 0.473","0.408, 0.636","0.387, 0.653","0.515, 0.475","0.516, 0.511","0.378, 0.821","0.359, 0.850","0.542, 0.216",0.515,0.475,0.516,0.511,0.378,0.821,0.359,0.85,0.464,0.248,0.448,0.251,0.473,0.368,0.453,0.39,0.367,0.47,0.34,0.473,0.408,0.636,0.387,0.653,Preparation
0.0667556742323097,27.95640521969138,27.77003691377951,162.72223192223976,154.3929907689631,141.98657951073696,139.29395979695286,203.82864892192728,202.3106953247321,"0.468, 0.249","0.448, 0.251","0.476, 0.371","0.452, 0.386","0.370, 0.469","0.340, 0.471","0.411, 0.636","0.386, 0.653","0.519, 0.482","0.515, 0.509","0.378, 0.821","0.359, 0.850","0.543, 0.215",0.519,0.482,0.515,0.509,0.378,0.821,0.359,0.85,0.468,0.249,0.448,0.251,0.476,0.371,0.452,0.386,0.37,0.469,0.34,0.471,0.411,0.636,0.386,0.653,Preparation
0.1001335113484646,28.549364160193097,27.715828812386142,163.48163362686665,154.67153751104703,141.91052723187025,139.06449230826797,204.0845113136703,202.2866515772255,"0.470, 0.250","0.448, 0.250","0.479, 0.373","0.452, 0.385","0.371, 0.469","0.339, 0.471","0.412, 0.636","0.386, 0.652","0.521, 0.484","0.513, 0.508","0.378, 0.823","0.359, 0.850","0.543, 0.214",0.521,0.484,0.513,0.508,0.378,0.823,0.359,0.85,0.47,0.25,0.448,0.25,0.479,0.373,0.452,0.385,0.371,0.469,0.339,0.471,0.412,0.636,0.386,0.652,Preparation
0.1335113484646194,29.01309038786455,27.791920615519373,164.0405291426395,154.85723870579724,141.93935970873977,139.12980422506735,204.1452863248732,201.9577453176726,"0.473, 0.251","0.448, 0.250","0.482, 0.375","0.452, 0.385","0.373, 0.469","0.339, 0.470","0.414, 0.636","0.386, 0.651","0.523, 0.485","0.513, 0.507","0.378, 0.823","0.360, 0.850","0.544, 0.214",0.523,0.485,0.513,0.507,0.378,0.823,0.36,0.85,0.473,0.251,0.448,0.25,0.482,0.375,0.452,0.385,0.373,0.469,0.339,0.47,0.414,0.636,0.386,0.651,Preparation
0.1668891855807743,29.215155713214894,27.709828140120635,164.42035630297096,154.9160357449186,141.8183123778302,139.0787066333216,204.61995185464767,201.83931897194623,"0.472, 0.251","0.449, 0.250","0.482, 0.375","0.452, 0.383","0.373, 0.469","0.339, 0.470","0.414, 0.636","0.386, 0.651","0.523, 0.484","0.512, 0.506","0.378, 0.824","0.360, 0.850","0.544, 0.214",0.523,0.484,0.512,0.506,0.378,0.824,0.36,0.85,0.472,0.251,0.449,0.25,0.482,0.375,0.452,0.383,0.373,0.469,0.339,0.47,0.414,0.636,0.386,0.651,Preparation
0.2002670226969292,29.080615840971703,27.58612666155362,164.24710694358745,154.99258997220022,141.4813405598161,139.0023351828716,204.78823027207463,201.674001263178,"0.472, 0.251","0.449, 0.249","0.482, 0.375","0.451, 0.382","0.373, 0.468","0.339, 0.469","0.415, 0.635","0.386, 0.650","0.523, 0.485","0.511, 0.503","0.378, 0.824","0.361, 0.850","0.544, 0.214",0.523,0.485,0.511,0.503,0.378,0.824,0.361,0.85,0.472,0.251,0.449,0.249,0.482,0.375,0.451,0.382,0.373,0.468,0.339,0.469,0.415,0.635,0.386,0.65,Preparation
0.2336448598130841,29.01190254849012,26.881849480763517,164.14739933691484,153.97160569603392,141.6069439664471,138.58091154388728,204.2709685489337,201.83447289129796,"0.472, 0.251","0.451, 0.249","0.481, 0.376","0.452, 0.382","0.373, 0.468","0.340, 0.468","0.414, 0.635","0.388, 0.649","0.522, 0.486","0.511, 0.503","0.379, 0.826","0.362, 0.850","0.545, 0.214",0.522,0.486,0.511,0.503,0.379,0.826,0.362,0.85,0.472,0.251,0.451,0.249,0.481,0.376,0.452,0.382,0.373,0.468,0.34,0.468,0.414,0.635,0.388,0.649,Preparation
0.2670226969292389,28.10782855743028,27.47085492324654,161.99620358112657,153.71964254423955,141.25443797861726,138.10278992084363,203.62669588102543,202.25567566098465,"0.475, 0.251","0.452, 0.249","0.482, 0.378","0.453, 0.385","0.373, 0.466","0.341, 0.467","0.414, 0.635","0.389, 0.649","0.523, 0.486","0.514, 0.506","0.379, 0.826","0.363, 0.850","0.546, 0.213",0.523,0.486,0.514,0.506,0.379,0.826,0.363,0.85,0.475,0.251,0.452,0.249,0.482,0.378,0.453,0.385,0.373,0.466,0.341,0.467,0.414,0.635,0.389,0.649,Preparation
0.3004005340453938,27.792682269007397,27.66939296031441,161.19546765327223,153.47961491677293,141.15137502617856,137.73338444462507,203.16818909083275,202.5390124502186,"0.476, 0.251","0.453, 0.249","0.481, 0.380","0.454, 0.386","0.374, 0.465","0.341, 0.466","0.414, 0.635","0.390, 0.649","0.523, 0.486","0.515, 0.507","0.381, 0.826","0.363, 0.850","0.546, 0.213",0.523,0.486,0.515,0.507,0.381,0.826,0.363,0.85,0.476,0.251,0.453,0.249,0.481,0.38,0.454,0.386,0.374,0.465,0.341,0.466,0.414,0.635,0.39,0.649,Preparation
