Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,26.649304189496483,18.116294409243825,86.69917062336478,177.8064252092937,178.0076759693164,161.44999980269807,185.83092965186555,186.76334895529695,"0.440, 0.383","0.585, 0.437","0.387, 0.484","0.582, 0.553","0.437, 0.608","0.517, 0.624","0.439, 0.739","0.514, 0.775","0.447, 0.511","0.582, 0.622","0.427, 0.885","0.492, 0.930","0.574, 0.347",Preparation
1,0.033366700033366704,27.274562930248308,17.27554397106191,72.33676952434286,174.28667563175694,178.3358503816056,161.35716844652853,186.54418470813195,185.30040222104014,"0.440, 0.382","0.585, 0.435","0.387, 0.481","0.579, 0.550","0.437, 0.610","0.515, 0.625","0.440, 0.737","0.510, 0.775","0.447, 0.492","0.582, 0.622","0.426, 0.879","0.492, 0.930","0.584, 0.349",Preparation
2,0.06673340006673341,27.640531186849532,16.813214568095102,75.05236622917619,171.4177204987352,178.06023559014312,160.83132677524765,188.21990567719587,184.75297228596943,"0.439, 0.381","0.583, 0.434","0.387, 0.479","0.576, 0.549","0.437, 0.610","0.512, 0.625","0.441, 0.733","0.508, 0.774","0.448, 0.493","0.582, 0.622","0.425, 0.868","0.492, 0.930","0.587, 0.349",Preparation
3,0.1001001001001001,27.854044745805147,14.18444923729138,73.84705239274322,165.1158272000684,177.47639159140363,161.57877114588484,189.9065363975255,184.38574043975674,"0.438, 0.378","0.578, 0.431","0.387, 0.474","0.567, 0.544","0.437, 0.610","0.509, 0.625","0.441, 0.728","0.506, 0.773","0.448, 0.487","0.580, 0.620","0.424, 0.852","0.491, 0.930","0.586, 0.349",Preparation
4,0.13346680013346682,27.119675913792932,13.7096684432724,76.06494173685246,162.75265341670226,175.706074026693,160.8677163308556,193.01900207083688,185.1608084645324,"0.438, 0.376","0.572, 0.429","0.387, 0.472","0.561, 0.541","0.435, 0.609","0.504, 0.625","0.442, 0.719","0.504, 0.772","0.450, 0.488","0.577, 0.619","0.424, 0.827","0.490, 0.930","0.585, 0.350",Preparation
5,0.16683350016683351,26.17275059007102,12.717294339723896,77.66552101600868,160.19443373556177,173.79430421732562,161.88727849062454,193.97760932830084,185.85511912924113,"0.438, 0.373","0.562, 0.429","0.388, 0.469","0.553, 0.541","0.433, 0.606","0.502, 0.623","0.442, 0.709","0.503, 0.772","0.449, 0.485","0.574, 0.618","0.425, 0.816","0.489, 0.930","0.584, 0.351",Preparation
6,0.2002002002002002,24.25059807270298,12.678904977196868,87.03861310532285,160.23841602698684,173.0459165993689,162.17757124835046,194.1331484143069,186.3154534118075,"0.438, 0.373","0.555, 0.429","0.392, 0.468","0.548, 0.541","0.432, 0.605","0.498, 0.622","0.442, 0.706","0.502, 0.772","0.449, 0.492","0.570, 0.618","0.427, 0.807","0.489, 0.930","0.582, 0.352",Preparation
7,0.2335669002335669,10.176504849089385,11.653933621335547,142.20699983985077,157.1753010500881,172.0850561176048,161.35041147292966,192.5600299576044,187.55138605760405,"0.440, 0.372","0.547, 0.429","0.418, 0.475","0.539, 0.540","0.432, 0.602","0.493, 0.619","0.442, 0.699","0.501, 0.769","0.449, 0.539","0.565, 0.617","0.429, 0.809","0.488, 0.929","0.574, 0.353",Preparation
8,0.26693360026693363,3.3348223250080893,9.174037158199491,161.9335197308181,153.80302972131355,171.15560742003234,161.6168225041645,192.33129748447004,188.15160938124998,"0.443, 0.370","0.538, 0.428","0.444, 0.473","0.529, 0.535","0.432, 0.600","0.490, 0.618","0.443, 0.697","0.500, 0.767","0.474, 0.562","0.559, 0.615","0.430, 0.814","0.488, 0.928","0.559, 0.353",Preparation
9,0.3003003003003003,0.6067735449726264,11.044255928980501,159.15042259878066,158.7856422626779,169.09778208056792,161.72662921044133,191.8069984577427,190.47292605497634,"0.454, 0.368","0.524, 0.423","0.445, 0.473","0.522, 0.530","0.433, 0.596","0.483, 0.613","0.443, 0.700","0.500, 0.760","0.473, 0.569","0.552, 0.614","0.430, 0.817","0.488, 0.924","0.560, 0.357",Preparation
