Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,7.562051328030279,24.13869949815655,81.0386644893539,139.64486650053973,131.6575992000304,140.0112526481923,193.65084215528165,194.49366222003133,"0.511, 0.406","0.528, 0.468","0.484, 0.442","0.512, 0.564","0.416, 0.581","0.436, 0.607","0.455, 0.686","0.452, 0.747","0.530, 0.466","0.543, 0.615","0.464, 0.775","0.432, 0.888","0.594, 0.431",Preparation
1,0.033355570380253496,3.249869694623542,24.548254208744172,122.07671000876388,140.80799671124984,132.46783085784782,140.97629029249842,193.15958000029724,194.15766534395144,"0.511, 0.407","0.526, 0.469","0.487, 0.458","0.512, 0.565","0.418, 0.578","0.436, 0.607","0.455, 0.685","0.452, 0.747","0.523, 0.515","0.544, 0.619","0.464, 0.775","0.432, 0.888","0.593, 0.430",Preparation
2,0.06671114076050699,7.67917641959117,24.183320184510002,139.54233901106917,140.33750316438366,133.91062436411715,142.34529214327694,191.70582001341242,193.64576496994908,"0.511, 0.407","0.525, 0.469","0.481, 0.486","0.512, 0.566","0.418, 0.578","0.438, 0.608","0.454, 0.689","0.452, 0.747","0.512, 0.571","0.545, 0.620","0.463, 0.774","0.432, 0.887","0.593, 0.428",Preparation
3,0.1000667111407605,6.368119766587433,24.69303475449579,135.81082790279743,142.0409963070116,134.15937307362302,143.98565300261444,191.83750621155258,193.49813973774044,"0.511, 0.407","0.522, 0.468","0.475, 0.496","0.512, 0.566","0.418, 0.579","0.439, 0.608","0.454, 0.690","0.452, 0.746","0.507, 0.574","0.547, 0.622","0.462, 0.774","0.432, 0.885","0.593, 0.428",Preparation
4,0.13342228152101399,0.7392848680477703,25.16417398891811,137.82367617204966,143.99507117815773,134.32728976675247,145.30455098631683,192.03241690782855,193.45045001837164,"0.511, 0.406","0.518, 0.466","0.466, 0.486","0.511, 0.564","0.418, 0.576","0.439, 0.607","0.454, 0.690","0.452, 0.743","0.481, 0.551","0.547, 0.622","0.461, 0.777","0.432, 0.884","0.593, 0.425",Preparation
5,0.1667778519012675,2.2760972026117887,25.778351767723112,130.97954898613153,144.1990617895677,134.66904570596608,144.6094847386847,191.48555750454722,193.89451962882717,"0.511, 0.404","0.516, 0.466","0.471, 0.471","0.510, 0.563","0.419, 0.573","0.438, 0.604","0.453, 0.690","0.452, 0.739","0.492, 0.535","0.547, 0.622","0.461, 0.780","0.432, 0.883","0.593, 0.424",Preparation
6,0.200133422281521,3.1153902828039555,26.030045883576076,113.36277173903812,144.06997743095164,137.52027940947917,143.907568192918,189.5822583560405,194.19686805790343,"0.511, 0.402","0.516, 0.465","0.489, 0.439","0.509, 0.561","0.423, 0.570","0.438, 0.600","0.453, 0.688","0.452, 0.737","0.516, 0.477","0.547, 0.621","0.461, 0.780","0.432, 0.883","0.592, 0.424",Preparation
7,0.2334889926617745,5.239911530333827,25.880297990052245,144.01016323702083,145.12285386337138,138.63878944240972,144.43363045458833,188.88835085942125,194.49904973263293,"0.511, 0.402","0.515, 0.463","0.488, 0.459","0.509, 0.560","0.424, 0.570","0.438, 0.601","0.453, 0.687","0.453, 0.738","0.506, 0.533","0.547, 0.621","0.462, 0.778","0.432, 0.883","0.591, 0.424",Preparation
8,0.26684456304202797,8.347358488160147,25.0021307147918,148.20691236691997,144.89070129637227,138.23190484956055,144.87101260541473,190.25951833831792,194.6144963697371,"0.509, 0.402","0.515, 0.460","0.484, 0.477","0.509, 0.559","0.424, 0.571","0.438, 0.601","0.454, 0.682","0.453, 0.738","0.501, 0.549","0.546, 0.620","0.462, 0.776","0.432, 0.881","0.590, 0.421",Preparation
9,0.3002001334222815,2.446337854256907,24.33040295597623,141.7023383622365,143.796560560404,137.5922889676678,144.73996282425352,192.06374371977358,194.796974614014,"0.508, 0.401","0.516, 0.459","0.478, 0.468","0.508, 0.557","0.424, 0.571","0.437, 0.602","0.455, 0.681","0.453, 0.738","0.495, 0.535","0.546, 0.618","0.462, 0.776","0.432, 0.881","0.589, 0.420",Preparation
10,0.333555703802535,1.268180040458286,24.077708231206135,140.76220794588951,143.26456202137686,137.8910999716947,144.69133507323062,192.42084435652004,194.91478487396935,"0.506, 0.401","0.516, 0.459","0.476, 0.467","0.508, 0.557","0.423, 0.572","0.437, 0.603","0.456, 0.682","0.453, 0.738","0.492, 0.530","0.545, 0.617","0.462, 0.776","0.432, 0.881","0.588, 0.419",Preparation
11,0.3669112741827885,0.5963295204418739,24.119555400826663,106.18924487578452,142.76992431333176,134.2086798788746,144.5437728055764,199.42044237413833,195.0095839341879,"0.506, 0.399","0.516, 0.459","0.486, 0.440","0.508, 0.557","0.421, 0.572","0.437, 0.603","0.461, 0.682","0.453, 0.738","0.514, 0.466","0.545, 0.616","0.461, 0.776","0.432, 0.881","0.587, 0.419",Preparation
12,0.400266844563042,144.56055464100274,23.75971711973344,122.29878423905875,140.58027065535967,134.43545197900107,144.82347832746632,199.50309956244442,194.66123643771923,"0.505, 0.398","0.516, 0.459","0.515, 0.393","0.507, 0.558","0.421, 0.572","0.437, 0.604","0.461, 0.680","0.452, 0.739","0.556, 0.415","0.544, 0.611","0.461, 0.775","0.432, 0.880","0.583, 0.420",Preparation
13,0.4336224149432955,5.756138781509199,23.538797498024167,106.96054105391961,139.69636188074588,134.91967844052655,145.1729507169446,199.34996504750217,194.3571756679277,"0.505, 0.398","0.515, 0.460","0.498, 0.418","0.506, 0.558","0.422, 0.572","0.437, 0.604","0.460, 0.679","0.452, 0.739","0.545, 0.453","0.543, 0.609","0.461, 0.775","0.432, 0.879","0.583, 0.420",Preparation
14,0.466977985323549,0.7645255936761873,24.218657221873183,104.93471654713998,140.14362991914282,135.1082914697789,144.55317904336874,199.51635455009495,194.4548515126283,"0.506, 0.396","0.514, 0.460","0.495, 0.417","0.506, 0.558","0.422, 0.570","0.436, 0.603","0.460, 0.679","0.451, 0.739","0.536, 0.452","0.543, 0.609","0.460, 0.775","0.432, 0.879","0.584, 0.420",Preparation
15,0.5003335557038024,4.504774169987197,24.17996196993119,134.22903842346017,140.54905933601322,135.64500100479154,144.4813237250751,198.74506912561884,194.36755846550687,"0.506, 0.396","0.514, 0.459","0.478, 0.467","0.506, 0.557","0.422, 0.570","0.435, 0.603","0.459, 0.679","0.451, 0.739","0.508, 0.532","0.543, 0.609","0.458, 0.775","0.432, 0.879","0.584, 0.420",Preparation
16,0.5336891260840559,5.337165081628895,24.28232723342991,139.61875803843537,140.90209350650176,135.5192967975136,144.65986495906938,199.36970344981592,193.97882331846012,"0.507, 0.396","0.514, 0.459","0.478, 0.472","0.506, 0.557","0.422, 0.570","0.435, 0.603","0.458, 0.679","0.451, 0.739","0.503, 0.540","0.542, 0.610","0.457, 0.775","0.432, 0.879","0.584, 0.421",Preparation
17,0.5670446964643094,5.122121668364486,24.10542327404138,137.39618968548936,140.99804392153402,135.26951559443117,143.85559104586488,198.85446629860402,193.89238831372865,"0.508, 0.395","0.513, 0.459","0.476, 0.477","0.505, 0.554","0.422, 0.568","0.434, 0.601","0.458, 0.679","0.450, 0.737","0.500, 0.540","0.542, 0.610","0.457, 0.776","0.433, 0.879","0.585, 0.422",Preparation
18,0.600400266844563,5.500453125261641,24.987662089011348,140.69832215130947,142.0547963910144,135.35055842014492,143.38779896836488,198.16368842437979,193.6407622028357,"0.509, 0.395","0.512, 0.459","0.477, 0.477","0.505, 0.553","0.422, 0.567","0.432, 0.600","0.458, 0.679","0.449, 0.736","0.499, 0.544","0.542, 0.610","0.457, 0.776","0.432, 0.879","0.585, 0.422",Preparation
19,0.6337558372248165,11.899974221492895,25.157686154514458,151.79554848305392,142.42520175651924,135.87058124694965,144.58985923865202,197.334743938307,191.60211565273613,"0.510, 0.395","0.512, 0.460","0.488, 0.475","0.505, 0.553","0.422, 0.567","0.432, 0.600","0.457, 0.679","0.447, 0.736","0.508, 0.559","0.542, 0.609","0.457, 0.777","0.433, 0.879","0.585, 0.422",Preparation
20,0.66711140760507,11.113950562706563,25.351108752226352,150.55132010117586,143.00040725009032,136.47222997479588,145.10276156243611,197.3671074109626,191.0188425783817,"0.510, 0.395","0.511, 0.460","0.489, 0.472","0.505, 0.552","0.423, 0.567","0.432, 0.600","0.457, 0.679","0.446, 0.736","0.507, 0.548","0.541, 0.609","0.456, 0.777","0.432, 0.878","0.585, 0.422",Preparation
21,0.7004669779853235,13.674123338934505,25.679223704219794,154.9058219929731,143.4192651580075,136.98873986947072,145.7090429607126,197.8324867776353,190.066490617073,"0.510, 0.396","0.510, 0.459","0.491, 0.477","0.505, 0.552","0.424, 0.567","0.432, 0.600","0.457, 0.680","0.444, 0.736","0.509, 0.557","0.541, 0.609","0.455, 0.777","0.432, 0.878","0.585, 0.422",Preparation
22,0.733822548365577,12.669805014501312,26.124838756089982,155.19199335615792,144.73967276397678,136.98402548587262,146.44084730584106,198.65914973796853,189.6392860343418,"0.510, 0.396","0.509, 0.459","0.490, 0.476","0.505, 0.553","0.424, 0.567","0.432, 0.601","0.458, 0.681","0.444, 0.736","0.504, 0.550","0.541, 0.609","0.454, 0.778","0.432, 0.878","0.584, 0.422",Preparation
23,0.7671781187458305,7.69652127959783,26.364025452214953,149.03369682799237,145.30536475193415,136.44889161732797,146.82347671183004,200.15553336779877,189.4024822141934,"0.509, 0.396","0.508, 0.460","0.487, 0.462","0.505, 0.553","0.424, 0.567","0.432, 0.601","0.459, 0.680","0.443, 0.736","0.502, 0.533","0.541, 0.609","0.454, 0.779","0.432, 0.878","0.584, 0.423",Preparation
24,0.800533689126084,5.456123608627411,26.40354590039069,143.35284474331428,146.67730309563626,135.2968458135611,146.97027847234,202.53021535837615,189.34467157793713,"0.509, 0.396","0.508, 0.459","0.482, 0.468","0.505, 0.553","0.424, 0.567","0.432, 0.601","0.461, 0.679","0.443, 0.735","0.501, 0.537","0.539, 0.609","0.454, 0.776","0.432, 0.878","0.583, 0.423",Preparation
25,0.8338892595063375,3.30615752712921,26.19660572864987,138.42389290376846,147.61871052574102,134.81989845721594,147.17014971214834,203.57477805836183,189.31482858725258,"0.509, 0.397","0.508, 0.459","0.478, 0.470","0.505, 0.553","0.424, 0.568","0.432, 0.602","0.462, 0.679","0.443, 0.734","0.501, 0.538","0.538, 0.609","0.454, 0.775","0.432, 0.878","0.583, 0.423",Preparation
26,0.867244829886591,2.501133502589303,26.075282657184758,135.97372964184905,147.7447564824729,134.95940084146196,147.57008089260347,203.55365703777682,189.33499871834385,"0.509, 0.397","0.507, 0.460","0.476, 0.472","0.505, 0.554","0.424, 0.569","0.432, 0.604","0.462, 0.679","0.443, 0.735","0.501, 0.539","0.538, 0.610","0.454, 0.774","0.432, 0.878","0.583, 0.423",Preparation
