Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
8,0.26693360026693363,27.85593726223448,28.603508085825975,152.8453766746773,157.2732641530965,145.5808326039729,145.94477757688352,200.23735931154147,192.8200402508175,"0.512, 0.334","0.533, 0.357","0.528, 0.440","0.545, 0.459","0.446, 0.521","0.462, 0.532","0.486, 0.666","0.491, 0.671","0.584, 0.517","0.593, 0.545","0.473, 0.814","0.489, 0.823","0.601, 0.325",Preparation
9,0.3003003003003003,25.727940436251256,28.488820567302128,153.6606895397231,158.2219790198356,151.57756253616034,148.92882618869507,194.30533609302663,189.2963632256628,"0.523, 0.336","0.531, 0.355","0.536, 0.442","0.544, 0.457","0.459, 0.523","0.462, 0.531","0.484, 0.667","0.487, 0.671","0.584, 0.515","0.593, 0.545","0.472, 0.815","0.488, 0.823","0.601, 0.325",Preparation
10,0.33366700033366703,26.586817223225548,27.307479912197522,156.36897523342617,158.13189583773803,153.10333413829872,152.82499047129957,192.5387506080731,189.73198154861635,"0.525, 0.336","0.531, 0.354","0.541, 0.444","0.544, 0.455","0.463, 0.525","0.466, 0.531","0.485, 0.668","0.483, 0.673","0.584, 0.513","0.593, 0.544","0.475, 0.814","0.476, 0.824","0.601, 0.325",Preparation
11,0.3670337003670337,24.657724522900594,27.821343266658065,158.03969344893352,157.70688186228728,155.12666162025872,156.4079057670534,187.32082101567985,192.7951457330407,"0.536, 0.345","0.529, 0.353","0.551, 0.454","0.544, 0.458","0.477, 0.536","0.462, 0.536","0.496, 0.674","0.471, 0.681","0.588, 0.520","0.594, 0.545","0.497, 0.815","0.446, 0.837","0.604, 0.325",Preparation
12,0.4004004004004004,22.656208002701213,28.69151791452956,158.61843806488065,158.40262361734256,155.74569452197397,157.5297938223434,187.5507754202657,189.44018445873652,"0.545, 0.351","0.528, 0.351","0.555, 0.455","0.544, 0.458","0.487, 0.538","0.459, 0.537","0.505, 0.679","0.464, 0.682","0.588, 0.521","0.595, 0.548","0.504, 0.819","0.444, 0.838","0.604, 0.324",Preparation
13,0.4337671004337671,21.236479055195126,29.657093342992475,145.9743146045267,158.58389924632513,154.82174981786005,156.91317742340507,188.86975270311976,189.0040347788732,"0.546, 0.352","0.527, 0.351","0.553, 0.454","0.544, 0.461","0.488, 0.538","0.456, 0.537","0.507, 0.681","0.461, 0.683","0.579, 0.487","0.597, 0.552","0.504, 0.823","0.443, 0.838","0.605, 0.324",Preparation
14,0.4671338004671338,21.117994217867324,30.1035943331751,150.6865169395903,158.41411929908116,154.7235892435483,156.0066923600767,188.92997777776932,188.81709031555127,"0.546, 0.353","0.527, 0.353","0.553, 0.453","0.544, 0.463","0.488, 0.539","0.455, 0.537","0.508, 0.681","0.462, 0.683","0.578, 0.492","0.597, 0.553","0.506, 0.824","0.445, 0.837","0.605, 0.324",Preparation
15,0.5005005005005005,20.994787135495514,31.524897497576724,152.17926050086373,157.49806410052466,153.36190863605634,154.1520710351895,189.28373447237882,188.08419949291985,"0.550, 0.355","0.526, 0.357","0.554, 0.452","0.543, 0.466","0.488, 0.538","0.452, 0.535","0.508, 0.681","0.460, 0.682","0.579, 0.495","0.597, 0.554","0.505, 0.825","0.447, 0.837","0.604, 0.324",Preparation
16,0.5338672005338673,21.396802213390554,31.55093275806602,150.80486973112312,156.50273348083905,153.31905810231046,154.10636192686067,189.81822915672242,187.50652080993444,"0.546, 0.353","0.526, 0.359","0.553, 0.452","0.543, 0.469","0.487, 0.538","0.452, 0.535","0.510, 0.680","0.460, 0.682","0.576, 0.488","0.597, 0.555","0.507, 0.824","0.448, 0.836","0.604, 0.325",Preparation
17,0.5672339005672339,21.783655424644056,32.15467061851592,153.41785256635447,155.5414815914003,153.45129955217462,153.90437160764202,189.59088479978547,186.92800699029223,"0.544, 0.353","0.526, 0.364","0.552, 0.450","0.543, 0.473","0.487, 0.537","0.452, 0.535","0.510, 0.681","0.460, 0.682","0.576, 0.489","0.598, 0.556","0.509, 0.825","0.449, 0.833","0.603, 0.326",Preparation
