Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,14.427095523734911,20.89725431201981,138.63248849215907,141.0787960974325,136.55381434794788,137.19206489411246,187.33638279137384,192.6069179781213,"0.489, 0.411","0.517, 0.446","0.461, 0.539","0.490, 0.581","0.384, 0.617","0.396, 0.637","0.426, 0.760","0.426, 0.804","0.504, 0.617","0.529, 0.657","0.444, 0.872","0.420, 0.968","0.591, 0.432",Preparation
1,0.0333522329319948,12.723744010076421,20.29225069601854,140.6942051732574,140.9159389583676,135.82855354636337,138.26138135480304,187.8183509364359,192.15682852195187,"0.490, 0.411","0.517, 0.444","0.458, 0.536","0.490, 0.579","0.384, 0.617","0.397, 0.636","0.427, 0.756","0.427, 0.805","0.491, 0.610","0.529, 0.655","0.445, 0.870","0.420, 0.975","0.591, 0.431",Preparation
2,0.0667044658639896,10.744259665477777,19.449572250643154,138.99262712039996,139.27999908704533,135.36870043142292,138.59080818464693,188.13558191345632,191.809523365463,"0.491, 0.411","0.517, 0.442","0.454, 0.536","0.488, 0.578","0.384, 0.617","0.398, 0.636","0.427, 0.753","0.427, 0.805","0.485, 0.605","0.528, 0.652","0.446, 0.869","0.421, 0.975","0.591, 0.429",Preparation
3,0.1000566987959844,10.835268326059543,20.374364453304555,141.82802887756696,139.5471218369571,137.54384495376567,136.69500242802874,187.87228432647447,193.08015367798964,"0.496, 0.413","0.515, 0.442","0.460, 0.538","0.486, 0.577","0.392, 0.617","0.394, 0.633","0.430, 0.750","0.427, 0.800","0.488, 0.607","0.527, 0.651","0.446, 0.869","0.421, 0.975","0.591, 0.429",Preparation
4,0.1334089317279792,14.047131976630492,19.94530923468567,141.9203267785102,140.428351029394,140.44002126998927,136.47039792839493,186.2423679073127,193.15457335607093,"0.503, 0.420","0.509, 0.437","0.473, 0.551","0.481, 0.571","0.403, 0.618","0.390, 0.630","0.433, 0.750","0.425, 0.799","0.507, 0.622","0.520, 0.644","0.446, 0.869","0.421, 0.975","0.590, 0.429",Preparation
5,0.166761164659974,14.45224952979744,19.750464883282906,143.41271513071186,139.60230744731805,139.20567488744595,136.4134371888459,186.98758123014838,192.74725639303006,"0.502, 0.419","0.510, 0.436","0.473, 0.550","0.481, 0.572","0.400, 0.618","0.390, 0.630","0.432, 0.751","0.425, 0.799","0.503, 0.618","0.520, 0.645","0.446, 0.869","0.423, 0.975","0.587, 0.428",Preparation
6,0.2001133975919688,13.51738488195546,19.401545666962907,144.7504218839324,138.7009756517787,139.83611574597563,136.66406969211818,187.03578635266297,192.50752370599434,"0.502, 0.419","0.509, 0.435","0.472, 0.545","0.480, 0.572","0.401, 0.618","0.390, 0.630","0.433, 0.751","0.425, 0.799","0.500, 0.614","0.521, 0.646","0.446, 0.869","0.423, 0.972","0.584, 0.423",Preparation
7,0.2334656305239636,11.604507675328373,19.548818004355986,144.88745463939767,138.66298673120608,140.2758714054257,136.77589310492635,187.1265730370461,192.2763394856489,"0.501, 0.418","0.509, 0.436","0.469, 0.541","0.480, 0.573","0.401, 0.620","0.390, 0.630","0.433, 0.755","0.425, 0.801","0.493, 0.606","0.521, 0.646","0.446, 0.876","0.424, 0.972","0.584, 0.422",Preparation
8,0.2668178634559584,1.0985225410030293,19.3477377194468,129.31280234955256,137.72959834425603,139.02145941361843,137.29246089808638,188.10140419738283,191.76918810638958,"0.496, 0.415","0.509, 0.436","0.447, 0.521","0.480, 0.574","0.396, 0.620","0.391, 0.631","0.432, 0.755","0.425, 0.803","0.476, 0.583","0.522, 0.646","0.446, 0.875","0.424, 0.972","0.581, 0.421",Preparation
9,0.3001700963879532,3.6909427638064374,19.256570294647933,130.79641450181626,137.45199263160885,138.11564730775603,137.34174491646246,187.78463180055027,190.70330093945,"0.491, 0.414","0.510, 0.436","0.446, 0.523","0.481, 0.575","0.391, 0.619","0.391, 0.631","0.430, 0.754","0.425, 0.802","0.479, 0.586","0.523, 0.647","0.447, 0.873","0.427, 0.969","0.580, 0.421",Preparation
