Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Lateral Bending Angle,Leaning
0.0,22.313365738298742,37.927100314239965,158.02599075280585,172.48399803894787,136.72736927917683,143.75402772322118,206.8545457671616,203.00500860000773,"0.5317128896713257, 0.34070342779159546","0.4816804826259613, 0.34054479002952576","0.5226790904998779, 0.45194101333618164","0.5104262828826904, 0.47360992431640625","0.42665451765060425, 0.5472817420959473","0.38277488946914673, 0.5457168817520142","0.4727036952972412, 0.7045908570289612","0.41505247354507446, 0.7197179198265076","0.5526307225227356, 0.5479210615158081","0.5431152582168579, 0.5648757219314575","0.44070348143577576, 0.8766087293624878","0.37248820066452026, 0.9117769002914429","0.5826163291931152, 0.28084078431129456",-26.351894757776776,Leading Side
0.0333667000333667,22.09237036800148,37.46849177044936,157.90159990231675,170.9399016826273,137.56687024743798,144.11312791905107,204.8563886251782,202.3869165489956,"0.5321279764175415, 0.34121114015579224","0.4816802144050598, 0.3406260907649994","0.5226612091064453, 0.4539909362792969","0.5093490481376648, 0.4738163948059082","0.4276276230812073, 0.5472768545150757","0.38286304473876953, 0.5456522107124329","0.47142210602760315, 0.7047401070594788","0.4140985906124115, 0.7200547456741333","0.5520333051681519, 0.5482925772666931","0.5430911779403687, 0.5626630187034607","0.44341906905174255, 0.8754864931106567","0.3724104166030884, 0.9123358726501465","0.5846227407455444, 0.2802792191505432",-26.31604751496614,Leading Side
0.0667334000667334,21.80163169542841,37.4006777487895,157.51216710000048,170.40648738826675,137.78199931600713,144.20625020905317,204.1979445371276,202.1274671671835,"0.5323325395584106, 0.3415974974632263","0.48160678148269653, 0.3412415683269501","0.5221886038780212, 0.4555946886539459","0.5089136362075806, 0.47410687804222107","0.42804551124572754, 0.5472772121429443","0.3828614056110382, 0.5456262826919556","0.4712449908256531, 0.704849123954773","0.4136543273925781, 0.7201379537582397","0.5512398481369019, 0.5482813715934753","0.5437443256378174, 0.563871443271637","0.44475921988487244, 0.8746312856674194","0.3723244369029999, 0.9125882983207703","0.5856384038925171, 0.2800728678703308",-26.341078450993326,Leading Side
0.1001001001001001,21.56714801012751,37.43080498216569,157.44350344232816,170.3253716139427,138.0456622525355,144.566045015171,203.54834156306376,201.460082955778,"0.5331838130950928, 0.3419491648674011","0.4815281927585602, 0.34120598435401917","0.5222454071044922, 0.4579831659793854","0.5089414715766907, 0.4741073250770569","0.42876535654067993, 0.5473030805587769","0.38285571336746216, 0.5455383658409119","0.4710008203983307, 0.7049071788787842","0.41256994009017944, 0.7201448082923889","0.5507405996322632, 0.550200343132019","0.5438209772109985, 0.5634329319000244","0.4455530047416687, 0.8742432594299316","0.3723037838935852, 0.9128525853157043","0.5860509276390076, 0.2786692976951599",-26.368674498212425,Leading Side
0.1334668001334668,20.98685422920673,37.40364321424652,157.1590372263612,169.72295475769252,138.84006247111788,144.99600167472167,202.9940568199376,200.9473709098422,"0.5335580110549927, 0.3420020043849945","0.4812830090522766, 0.34083035588264465","0.521952211856842, 0.45857319235801697","0.509055495262146, 0.47413283586502075","0.4303995966911316, 0.5473554134368896","0.3830574154853821, 0.5455230474472046","0.47110337018966675, 0.7048873901367188","0.41187041997909546, 0.7201524972915649","0.5503764748573303, 0.5506511330604553","0.5455116033554077, 0.5641576051712036","0.4458889961242676, 0.8734680414199829","0.37230199575424194, 0.9132868647575378","0.5854148268699646, 0.27704763412475586",-26.156821911178685,Leading Side
0.1668335001668335,20.39168438706334,36.96108722113459,156.62635674452753,169.4044178410576,139.27992523061496,145.42055571810943,202.72184915689127,200.71134118755305,"0.5335540175437927, 0.3412204384803772","0.4812842309474945, 0.3383808135986328","0.5211742520332336, 0.4581386148929596","0.5089900493621826, 0.4731884002685547","0.431079626083374, 0.5473296642303467","0.3831813633441925, 0.5454763174057007","0.47118502855300903, 0.7048508524894714","0.4115733504295349, 0.7201528549194336","0.5497393608093262, 0.5496848225593567","0.5461336970329285, 0.5641636252403259","0.4462152123451233, 0.8731807470321655","0.37230056524276733, 0.9135440587997437","0.581247866153717, 0.2772204279899597",-25.89279849609748,Leading Side
0.2002002002002002,19.75629669683639,36.39388098734681,156.49248416747352,168.4206042203161,139.82915499456993,145.9836798709156,202.5979095527438,200.07351574808067,"0.5331438183784485, 0.3400213122367859","0.4815807342529297, 0.33709198236465454","0.5201000571250916, 0.4581054747104645","0.5080755949020386, 0.47076910734176636","0.43171635270118713, 0.5474294424057007","0.38354235887527466, 0.5455935001373291","0.47127968072891235, 0.7048083543777466","0.4106857180595398, 0.7202595472335815","0.5484605431556702, 0.5497002601623535","0.5459141135215759, 0.5608267188072205","0.4462243616580963, 0.8727222681045532","0.3722398579120636, 0.9137107133865356","0.5804072022438049, 0.2772720456123352",-25.621880482431614,Leading Side
0.2335669002335669,19.47998943998748,36.20588996239557,156.74300156521704,168.56403168877466,140.30114410238605,146.72346795158995,202.3426938824637,199.50281923231697,"0.5330692529678345, 0.33997613191604614","0.4806791841983795, 0.3359069228172302","0.5198588967323303, 0.45824557542800903","0.5078292489051819, 0.4703981280326843","0.43251362442970276, 0.5474921464920044","0.3838273584842682, 0.5455822944641113","0.4712887406349182, 0.7048165798187256","0.40989193320274353, 0.7203246355056763","0.5484399795532227, 0.5524136424064636","0.5458890199661255, 0.5607223510742188","0.4462338984012604, 0.8725188374519348","0.37222129106521606, 0.9137784838676453","0.5765009522438049, 0.27776017785072327",-25.322669966015166,Leading Side
0.2669336002669336,20.13484844886264,35.72168985875357,158.16441127403348,168.23638160178857,141.3570780479561,148.1004123240023,202.02120860847683,198.35713891684003,"0.5297673940658569, 0.3391154408454895","0.48078256845474243, 0.33566558361053467","0.519726574420929, 0.45747923851013184","0.5078399777412415, 0.46988803148269653","0.432671457529068, 0.547493577003479","0.385882705450058, 0.5456071496009827","0.4708990156650543, 0.7047951817512512","0.40920495986938477, 0.7209783792495728","0.5487078428268433, 0.5523509383201599","0.5467120409011841, 0.5607544779777527","0.4462156295776367, 0.8727226257324219","0.3722577691078186, 0.9149945378303528","0.5760806202888489, 0.2777925729751587",-24.6536585592174,Leading Side
0.3003003003003003,20.730173051411484,35.37717844519828,160.0144058422062,168.32997206239432,142.6174636920362,149.1000263063737,201.8512759292097,197.55993398092332,"0.5257781147956848, 0.3365190327167511","0.4809979498386383, 0.3357563614845276","0.5194107294082642, 0.45527520775794983","0.5077691078186035, 0.46870583295822144","0.432730108499527, 0.5474942922592163","0.3875470757484436, 0.5457278490066528","0.47072315216064453, 0.7047397494316101","0.4088269770145416, 0.7213744521141052","0.5487748384475708, 0.5518239736557007","0.5466832518577576, 0.5601374506950378","0.4462204873561859, 0.8733582496643066","0.3722900152206421, 0.9156306385993958","0.5755242109298706, 0.2778412103652954",-23.89555806038354,Leading Side
