Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Lateral Bending Angle,Leaning
0.0,-9.991483992246051,16.21857514237628,135.57191387270487,126.01462340861482,123.80267318625856,125.43068001152848,202.9672959594474,199.74762174789024,"0.525, 0.423","0.517, 0.449","0.485, 0.540","0.498, 0.579","0.414, 0.592","0.395, 0.609","0.459, 0.723","0.447, 0.764","0.519, 0.622","0.522, 0.666","0.457, 0.857","0.433, 0.947","0.606, 0.445",-35.306381207249196,Leading Side
0.0333667000333667,0.8821853769470387,18.342234949083583,136.7406380269426,130.50877767220695,125.19933934700994,125.42916837361624,203.17742249956007,199.1395414956958,"0.525, 0.424","0.516, 0.449","0.485, 0.530","0.491, 0.577","0.415, 0.592","0.391, 0.608","0.464, 0.718","0.443, 0.763","0.515, 0.603","0.522, 0.666","0.457, 0.855","0.433, 0.946","0.606, 0.446",-35.703080853029796,Leading Side
0.0667334000667334,9.852277568750086,20.02353406457586,138.2007918834837,134.46221784248274,126.29560903768296,125.33823299418376,203.470496041439,198.8458773984637,"0.526, 0.424","0.509, 0.449","0.485, 0.531","0.465, 0.572","0.418, 0.592","0.388, 0.607","0.466, 0.716","0.440, 0.763","0.512, 0.606","0.515, 0.654","0.457, 0.851","0.433, 0.946","0.606, 0.446",-35.086275971254025,Leading Side
0.1001001001001001,17.05881789139091,21.29285586460449,139.91551237137878,137.88075066569775,127.1105321159275,125.16852045422416,203.84065329347865,198.83879807252924,"0.527, 0.426","0.506, 0.449","0.487, 0.532","0.456, 0.567","0.420, 0.592","0.386, 0.606","0.468, 0.715","0.438, 0.763","0.512, 0.604","0.511, 0.653","0.458, 0.849","0.433, 0.946","0.605, 0.446",-35.099026095235,Leading Side
0.1334668001334668,22.641831653097302,22.180583724920865,141.84793641967852,140.77018288810763,127.66315843939344,124.93067733473048,204.28203096407356,199.0904721342276,"0.527, 0.427","0.506, 0.448","0.489, 0.532","0.458, 0.564","0.420, 0.592","0.386, 0.606","0.467, 0.710","0.438, 0.763","0.513, 0.605","0.510, 0.652","0.458, 0.847","0.433, 0.946","0.604, 0.446",-35.099026095235,Leading Side
0.1668335001668335,26.7413441620971,22.717101021276378,143.96120095743348,143.13632125596808,127.97253786573064,124.63535021669584,204.7887657616181,199.5730681998941,"0.527, 0.427","0.506, 0.448","0.490, 0.533","0.456, 0.562","0.420, 0.592","0.387, 0.606","0.469, 0.710","0.437, 0.765","0.513, 0.604","0.505, 0.639","0.458, 0.847","0.433, 0.946","0.603, 0.446",-34.980113345132175,Leading Side
0.2002002002002002,29.497380726618097,22.9327911294224,146.21844291369433,144.98497251553468,128.05772025258895,124.29318568111329,205.3549943945068,200.2587548858639,"0.527, 0.427","0.503, 0.447","0.502, 0.547","0.458, 0.563","0.423, 0.593","0.386, 0.606","0.469, 0.711","0.435, 0.765","0.524, 0.630","0.506, 0.648","0.458, 0.847","0.433, 0.946","0.602, 0.446",-34.21570213243742,Leading Side
0.2335669002335669,31.049966654888124,22.85803742511034,148.58279921751168,146.32194341306314,127.93775545761832,123.91483030897597,205.9748535711342,201.11970080847232,"0.527, 0.427","0.503, 0.447","0.504, 0.551","0.459, 0.563","0.424, 0.594","0.385, 0.606","0.470, 0.711","0.435, 0.765","0.526, 0.633","0.506, 0.651","0.458, 0.846","0.433, 0.946","0.602, 0.446",-34.13389919383846,Leading Side
0.2669336002669336,31.539127255134964,22.52322328409157,151.01740679793616,147.15304069480908,127.63169333846857,123.51093068127692,206.64247999989468,202.12807458405453,"0.527, 0.424","0.503, 0.447","0.502, 0.547","0.463, 0.561","0.424, 0.593","0.386, 0.606","0.468, 0.710","0.436, 0.765","0.526, 0.630","0.504, 0.648","0.458, 0.846","0.433, 0.946","0.602, 0.446",-33.85101030355821,Leading Side
0.3003003003003003,31.10488783558646,21.95873208211749,153.48540258401837,147.48407110702817,127.1585837527896,123.09213337900928,207.35201038918277,203.25604482894585,"0.526, 0.422","0.503, 0.447","0.501, 0.545","0.467, 0.561","0.424, 0.593","0.387, 0.607","0.465, 0.710","0.437, 0.765","0.525, 0.628","0.504, 0.647","0.457, 0.847","0.434, 0.946","0.602, 0.446",-33.36931073968642,Leading Side
