Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Lateral Bending Angle,Leaning
0.0,6.147670592215311,44.94894392368767,152.4126417908622,165.16995306194113,137.257690909255,131.67965624044274,194.64326589780896,199.765573640269,"0.528, 0.439","0.503, 0.460","0.521, 0.532","0.524, 0.560","0.441, 0.598","0.411, 0.608","0.476, 0.722","0.455, 0.743","0.546, 0.625","0.546, 0.640","0.473, 0.841","0.447, 0.898","0.587, 0.427",-30.244831779950296,Leading Side
0.0333667000333667,16.305020129040134,44.12372339749437,154.50329923862347,167.67933552142048,137.2666037270786,130.4990541311214,194.6239629891377,200.08419983437764,"0.527, 0.440","0.503, 0.460","0.521, 0.533","0.517, 0.558","0.441, 0.598","0.411, 0.608","0.474, 0.722","0.454, 0.743","0.546, 0.625","0.542, 0.640","0.472, 0.841","0.447, 0.899","0.587, 0.426",-30.18653588119534,Leading Side
0.0667334000667334,24.17446283050992,43.07236179132269,156.5831151180858,169.646825309631,137.08247425191982,129.5901042730111,194.7919182955245,200.31798332061604,"0.527, 0.440","0.503, 0.460","0.519, 0.534","0.518, 0.558","0.439, 0.598","0.410, 0.608","0.473, 0.722","0.454, 0.743","0.546, 0.625","0.542, 0.641","0.473, 0.839","0.447, 0.900","0.587, 0.425",-30.60445341109587,Leading Side
0.1001001001001001,29.96675101970842,41.82463678769417,158.63804092990512,171.08919818186845,136.72010653682975,128.9344964854204,195.13432415698912,200.47349920227907,"0.527, 0.440","0.502, 0.460","0.519, 0.534","0.518, 0.558","0.439, 0.598","0.410, 0.607","0.473, 0.721","0.453, 0.744","0.545, 0.625","0.542, 0.640","0.472, 0.839","0.447, 0.901","0.587, 0.424",-30.547571748907007,Leading Side
0.1334668001334668,33.89263701971938,40.410326069130335,160.6540281747373,172.0232298934286,136.19430463485958,128.51392058765785,195.6383729135513,200.5573225826616,"0.527, 0.441","0.502, 0.460","0.518, 0.534","0.517, 0.558","0.439, 0.598","0.409, 0.607","0.472, 0.721","0.453, 0.745","0.545, 0.625","0.542, 0.640","0.471, 0.839","0.447, 0.901","0.587, 0.424",-30.76934600497939,Leading Side
0.1668335001668335,36.16287315362656,38.85920731815274,162.61702835323837,172.4656961996073,135.51987259906034,128.31006639903202,196.29125690523085,200.5760285650585,"0.527, 0.441","0.501, 0.460","0.518, 0.535","0.516, 0.557","0.439, 0.598","0.409, 0.607","0.472, 0.721","0.452, 0.745","0.545, 0.624","0.541, 0.640","0.471, 0.840","0.447, 0.902","0.587, 0.424",-30.6299984848207,Leading Side
0.2002002002002002,36.9882117445137,37.20105821728292,164.51299296606416,172.43337285570024,134.7116144824832,128.3046237388515,197.0801684720476,200.53619225276472,"0.527, 0.442","0.502, 0.460","0.518, 0.539","0.514, 0.557","0.439, 0.599","0.408, 0.607","0.472, 0.722","0.452, 0.745","0.545, 0.630","0.537, 0.640","0.471, 0.841","0.447, 0.902","0.587, 0.423",-30.908291128767374,Leading Side
0.2335669002335669,36.579405115464574,35.46565644904243,166.3278735138706,171.94303561700326,133.7843343381793,128.47928242642476,197.9922999540213,200.44438874907507,"0.528, 0.442","0.501, 0.459","0.520, 0.540","0.514, 0.556","0.439, 0.599","0.406, 0.607","0.472, 0.723","0.452, 0.746","0.545, 0.633","0.537, 0.641","0.470, 0.844","0.447, 0.903","0.587, 0.423",-31.101685441157922,Leading Side
0.2669336002669336,35.14720558956291,33.68277969595279,168.0476214973136,171.0114602388121,132.75283621919974,128.8157322810604,199.01484369117168,200.30719315728453,"0.528, 0.442","0.500, 0.459","0.520, 0.540","0.511, 0.556","0.439, 0.599","0.405, 0.607","0.472, 0.723","0.452, 0.746","0.545, 0.632","0.537, 0.640","0.470, 0.844","0.448, 0.903","0.588, 0.424",-31.101685441157922,Leading Side
0.3003003003003003,32.90236548989246,31.88220564053555,169.6581884170491,169.6554224764226,131.6319241785956,129.29566312206703,200.13499202351863,200.1311805806879,"0.531, 0.443","0.496, 0.459","0.520, 0.540","0.474, 0.558","0.439, 0.599","0.403, 0.606","0.473, 0.724","0.452, 0.746","0.546, 0.633","0.520, 0.590","0.470, 0.845","0.448, 0.903","0.588, 0.424",-31.406613641364764,Leading Side
0.333667000333667,30.055637139537,30.093711965312256,171.14552577373303,167.89169808513054,130.43640226941807,129.9007647687531,201.33993729108192,199.9229261225801,"0.536, 0.444","0.494, 0.460","0.524, 0.542","0.486, 0.558","0.440, 0.599","0.401, 0.606","0.473, 0.726","0.451, 0.746","0.544, 0.639","0.524, 0.624","0.470, 0.847","0.448, 0.903","0.587, 0.425",-32.12499844038753,Leading Side
0.3670337003670337,26.817772861580263,28.34707635280444,172.49558506802126,165.73706282023164,129.1810745447182,130.61272704042725,202.61687183388133,199.68900488625604,"0.536, 0.444","0.492, 0.462","0.530, 0.543","0.492, 0.558","0.440, 0.599","0.401, 0.606","0.473, 0.726","0.451, 0.747","0.543, 0.638","0.519, 0.633","0.463, 0.850","0.448, 0.904","0.587, 0.426",-32.02260466218259,Leading Side
0.4004004004004004,23.39952497910599,26.67207648553365,173.6943178005697,163.20829243702173,127.8807450575472,131.413239756398,203.95298799193665,199.43599197501055,"0.537, 0.444","0.492, 0.462","0.533, 0.543","0.496, 0.558","0.441, 0.599","0.401, 0.606","0.473, 0.726","0.450, 0.747","0.543, 0.638","0.517, 0.638","0.461, 0.851","0.448, 0.904","0.587, 0.426",-32.02260466218256,Leading Side
0.4337671004337671,20.011645815197937,25.09849004602143,174.72767547203438,160.32216269079655,126.5502178609561,132.2839927359739,205.33547810526767,199.17046249213865,"0.544, 0.445","0.486, 0.462","0.542, 0.543","0.498, 0.558","0.441, 0.599","0.401, 0.606","0.482, 0.725","0.450, 0.747","0.544, 0.638","0.519, 0.646","0.462, 0.850","0.448, 0.904","0.588, 0.426",-32.24669974542429,Leading Side
0.4671338004671338,16.86488769293988,23.656094716789312,175.5816095830711,157.09544933685197,125.20429700799606,133.20667579846352,206.7515345138942,198.89899154093504,"0.551, 0.449","0.480, 0.462","0.547, 0.546","0.489, 0.563","0.446, 0.599","0.401, 0.606","0.501, 0.713","0.450, 0.747","0.542, 0.638","0.515, 0.655","0.469, 0.835","0.448, 0.904","0.586, 0.427",-32.04040507383988,Leading Side
0.5005005005005005,14.170002935415589,22.37466818035884,176.24207163433582,153.5449281304837,123.85778655171822,134.1629787631754,208.188349557836,198.62815422469475,"0.556, 0.461","0.478, 0.450","0.546, 0.551","0.479, 0.563","0.451, 0.600","0.400, 0.604","0.499, 0.709","0.449, 0.745","0.539, 0.642","0.511, 0.652","0.475, 0.826","0.448, 0.904","0.583, 0.427",-31.987802423267645,Leading Side
0.5338672005338673,12.13774386570872,21.28398811925156,176.69501312648444,149.68737482698754,122.52549054517368,135.1345914494181,209.63311557711285,198.36452564671256,"0.557, 0.464","0.478, 0.446","0.546, 0.554","0.476, 0.563","0.452, 0.601","0.400, 0.603","0.499, 0.708","0.448, 0.744","0.538, 0.645","0.509, 0.651","0.477, 0.824","0.449, 0.904","0.581, 0.427",-31.900156917733728,Leading Side
0.5672339005672339,10.97886280690269,20.413832215989142,176.9263855601743,145.53956518166078,121.2222130414146,136.10320367650138,211.0730249117462,198.1146809102852,"0.564, 0.472","0.477, 0.435","0.546, 0.559","0.462, 0.539","0.455, 0.603","0.400, 0.603","0.499, 0.708","0.448, 0.744","0.525, 0.644","0.492, 0.638","0.481, 0.826","0.449, 0.903","0.581, 0.427",-31.88465176227075,Leading Side
0.6006006006006006,23.860539978125065,20.631948497620165,176.36044861326886,140.93337130405055,120.11798538582116,136.83710640475604,212.43311608545483,197.91826951936343,"0.566, 0.472","0.473, 0.432","0.545, 0.557","0.450, 0.522","0.458, 0.607","0.400, 0.603","0.503, 0.710","0.447, 0.745","0.516, 0.617","0.479, 0.614","0.486, 0.828","0.448, 0.903","0.579, 0.432",-30.604453411095825,Leading Side
0.6339673006339673,36.239008015593576,21.040869358279465,175.66558709254576,136.2647098830775,119.07685043964749,137.56133356854735,213.74428235003893,197.7153373351753,"0.566, 0.473","0.471, 0.426","0.536, 0.553","0.446, 0.507","0.457, 0.609","0.400, 0.603","0.507, 0.708","0.446, 0.747","0.497, 0.616","0.466, 0.594","0.487, 0.829","0.448, 0.904","0.579, 0.433",-29.902340961030184,Leading Side
0.6673340006673341,47.92635921987265,21.79253760010399,174.73066502311823,131.47419586378354,118.12281962810172,138.30073108863385,215.0506963382896,197.43067578885297,"0.566, 0.474","0.471, 0.425","0.532, 0.551","0.446, 0.504","0.457, 0.609","0.400, 0.603","0.507, 0.707","0.445, 0.748","0.494, 0.615","0.463, 0.589","0.486, 0.829","0.448, 0.905","0.579, 0.433",-29.902340961030184,Leading Side
0.7007007007007008,59.42776717381594,24.20295520593957,174.18605887395665,125.7269693640836,117.2154323031067,139.06556128947622,216.40353324753104,197.1176165030456,"0.564, 0.472","0.468, 0.424","0.532, 0.536","0.442, 0.502","0.456, 0.609","0.399, 0.603","0.507, 0.707","0.445, 0.748","0.491, 0.583","0.456, 0.585","0.485, 0.830","0.448, 0.906","0.579, 0.434",-29.25434722490078,Leading Side
0.7340674007340674,70.87474396406235,26.488288762683005,170.3740779531393,118.11321026428378,116.30187314198837,139.50881404770126,217.8458905180152,197.0142105643592,"0.563, 0.471","0.466, 0.422","0.527, 0.502","0.438, 0.461","0.456, 0.610","0.399, 0.604","0.505, 0.708","0.444, 0.748","0.492, 0.536","0.436, 0.516","0.483, 0.835","0.448, 0.906","0.580, 0.434",-28.46017599877107,Leading Side
0.7674341007674341,81.17539552905866,28.59219818880051,166.89757632515963,110.42365442638896,115.49229084988494,139.83532754840994,219.1764097756672,197.02632317950983,"0.563, 0.470","0.466, 0.422","0.507, 0.503","0.425, 0.479","0.456, 0.610","0.399, 0.605","0.504, 0.709","0.444, 0.748","0.452, 0.526","0.435, 0.514","0.481, 0.836","0.448, 0.906","0.580, 0.434",-28.311332797363626,Leading Side
0.8008008008008008,88.9061164217761,31.036009601704613,164.92561213439723,104.245592435086,114.58884861828756,140.31214057681763,220.4558586892148,197.00999350733812,"0.564, 0.470","0.466, 0.422","0.500, 0.502","0.425, 0.483","0.455, 0.611","0.400, 0.605","0.504, 0.709","0.444, 0.748","0.449, 0.525","0.439, 0.514","0.481, 0.837","0.448, 0.906","0.579, 0.434",-28.374522592379048,Leading Side
0.8341675008341676,95.84341811158104,33.1405043237204,163.87271949133952,98.21463240403618,113.4578145629178,140.58839592431863,221.7946671455537,197.31583917567175,"0.563, 0.471","0.466, 0.418","0.486, 0.496","0.409, 0.460","0.455, 0.612","0.398, 0.605","0.505, 0.710","0.445, 0.746","0.426, 0.476","0.413, 0.461","0.481, 0.837","0.448, 0.906","0.575, 0.435",-28.217355854729284,Leading Side
0.8675342008675342,101.8240889285953,34.555882428410584,162.7028049782543,92.94081970518086,112.53014015499916,140.69431957763578,222.69476260421555,197.84111822942427,"0.563, 0.471","0.465, 0.417","0.482, 0.489","0.409, 0.453","0.455, 0.611","0.397, 0.605","0.508, 0.710","0.445, 0.745","0.423, 0.467","0.431, 0.470","0.481, 0.838","0.447, 0.907","0.574, 0.436",-28.217355854729284,Leading Side
0.9009009009009008,107.18951534173917,34.93738340169127,161.42272401950345,85.82683788617089,111.93071061769008,140.6137135064875,223.3109393023277,198.5653681326965,"0.554, 0.465","0.470, 0.418","0.468, 0.467","0.414, 0.447","0.454, 0.611","0.397, 0.606","0.509, 0.710","0.445, 0.744","0.425, 0.450","0.413, 0.432","0.481, 0.838","0.446, 0.907","0.569, 0.437",-27.38253357773764,Leading Side
0.9342676009342676,111.36993186529304,35.418169936758964,160.26818430039458,81.66729447968898,111.83011333869052,140.28515899029378,223.61920072963716,199.65098848026463,"0.551, 0.464","0.472, 0.419","0.465, 0.463","0.414, 0.447","0.454, 0.611","0.396, 0.606","0.510, 0.710","0.445, 0.744","0.423, 0.446","0.409, 0.426","0.481, 0.838","0.446, 0.907","0.568, 0.437",-27.38253357773764,Leading Side
