Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Left Wrist x,Left Wrist y,Right Wrist x,Right Wrist y,Left Ankle x,Left Ankle y,Right Ankle x,Right Ankle y,Left Shoulder x,Left Shoulder y,Right Shoulder x,Right Shoulder y,Left Elbow x,Left Elbow y,Right Elbow x,Right Elbow y,Left Hip x,Left Hip y,Right Hip x,Right Hip y,Left Knee x,Left Knee y,Right Knee x,Right Knee y,Predicted_Pose
0.0,4.374343414726346,0.7764848205786097,185.74851851024363,174.9329495332248,168.26125123617615,206.8111247700727,185.4883739188793,180.3308840226074,"0.530, 0.371","0.414, 0.396","0.519, 0.473","0.442, 0.484","0.526, 0.529","0.460, 0.533","0.549, 0.660","0.441, 0.664","0.502, 0.554","0.477, 0.567","0.559, 0.782","0.422, 0.788","0.452, 0.372",0.502,0.554,0.477,0.567,0.559,0.782,0.422,0.788,0.53,0.371,0.414,0.396,0.519,0.473,0.442,0.484,0.526,0.529,0.46,0.533,0.549,0.66,0.441,0.664,Preparation
0.0333667000333667,4.583629039088107,0.5127760780734482,184.69669270279337,175.60798215275136,168.0954869784933,206.87738254136548,185.48014774672785,179.8918358354677,"0.530, 0.371","0.415, 0.396","0.519, 0.472","0.443, 0.484","0.525, 0.528","0.460, 0.533","0.549, 0.660","0.440, 0.664","0.502, 0.557","0.477, 0.567","0.559, 0.783","0.422, 0.787","0.453, 0.373",0.502,0.557,0.477,0.567,0.559,0.783,0.422,0.787,0.53,0.371,0.415,0.396,0.519,0.472,0.443,0.484,0.525,0.528,0.46,0.533,0.549,0.66,0.44,0.664,Preparation
0.0667334000667334,4.708946535791437,0.3588581020677567,184.13911206611567,175.98969429836004,167.99638104884153,206.95298648953687,185.4687567700916,179.5082701018695,"0.530, 0.371","0.415, 0.396","0.518, 0.472","0.444, 0.484","0.525, 0.528","0.460, 0.533","0.549, 0.660","0.440, 0.664","0.502, 0.558","0.477, 0.567","0.559, 0.783","0.422, 0.787","0.453, 0.373",0.502,0.558,0.477,0.567,0.559,0.783,0.422,0.787,0.53,0.371,0.415,0.396,0.518,0.472,0.444,0.484,0.525,0.528,0.46,0.533,0.549,0.66,0.44,0.664,Preparation
0.1001001001001001,4.7830236790912375,0.3063380461711372,183.82786545607863,176.2141102334398,167.93126397494453,207.1159233091356,185.4487447109417,179.19630277518647,"0.530, 0.371","0.416, 0.396","0.518, 0.472","0.444, 0.484","0.525, 0.528","0.461, 0.533","0.549, 0.660","0.440, 0.664","0.502, 0.559","0.477, 0.567","0.559, 0.783","0.422, 0.786","0.453, 0.373",0.502,0.559,0.477,0.567,0.559,0.783,0.422,0.786,0.53,0.371,0.416,0.396,0.518,0.472,0.444,0.484,0.525,0.528,0.461,0.533,0.549,0.66,0.44,0.664,Preparation
0.1334668001334668,4.87930922551296,0.1269194177822793,183.4753451463311,176.6612640842808,167.8446268994925,207.2337858312878,185.43315983810064,178.99387934258553,"0.530, 0.371","0.416, 0.396","0.518, 0.472","0.445, 0.485","0.525, 0.528","0.461, 0.533","0.549, 0.660","0.440, 0.664","0.502, 0.559","0.477, 0.567","0.559, 0.783","0.422, 0.786","0.453, 0.373",0.502,0.559,0.477,0.567,0.559,0.783,0.422,0.786,0.53,0.371,0.416,0.396,0.518,0.472,0.445,0.485,0.525,0.528,0.461,0.533,0.549,0.66,0.44,0.664,Preparation
0.1668335001668335,4.834294557942824,0.0679529297859026,183.3384106661408,177.06503382760806,167.71855117533423,207.301606600786,185.4382412590436,178.79212341810984,"0.530, 0.371","0.416, 0.396","0.518, 0.472","0.445, 0.485","0.525, 0.528","0.461, 0.533","0.549, 0.660","0.440, 0.664","0.503, 0.559","0.477, 0.567","0.559, 0.783","0.422, 0.786","0.453, 0.373",0.503,0.559,0.477,0.567,0.559,0.783,0.422,0.786,0.53,0.371,0.416,0.396,0.518,0.472,0.445,0.485,0.525,0.528,0.461,0.533,0.549,0.66,0.44,0.664,Preparation
0.2002002002002002,4.820616370029191,0.3273036056653205,183.33199066799708,177.47395692075742,167.71798667846485,207.434012378561,185.4250831448192,178.50911620808637,"0.530, 0.371","0.416, 0.396","0.518, 0.471","0.445, 0.485","0.525, 0.529","0.461, 0.534","0.549, 0.660","0.439, 0.664","0.503, 0.559","0.477, 0.567","0.560, 0.784","0.422, 0.786","0.453, 0.373",0.503,0.559,0.477,0.567,0.56,0.784,0.422,0.786,0.53,0.371,0.416,0.396,0.518,0.471,0.445,0.485,0.525,0.529,0.461,0.534,0.549,0.66,0.439,0.664,Preparation
0.2335669002335669,4.819170806590492,0.4728580307383556,183.31132803326108,177.76120004470152,167.7060731776782,207.5490641996896,185.4190330380631,178.3287957267306,"0.530, 0.371","0.416, 0.396","0.518, 0.471","0.446, 0.485","0.525, 0.529","0.461, 0.534","0.549, 0.660","0.439, 0.664","0.503, 0.559","0.477, 0.567","0.560, 0.784","0.422, 0.786","0.453, 0.373",0.503,0.559,0.477,0.567,0.56,0.784,0.422,0.786,0.53,0.371,0.416,0.396,0.518,0.471,0.446,0.485,0.525,0.529,0.461,0.534,0.549,0.66,0.439,0.664,Address
0.2669336002669336,4.607533570704034,0.3602510817970377,183.3552910186044,177.6328912388583,167.47772301179097,207.54502344818133,185.5261468530908,178.29534203161757,"0.530, 0.371","0.416, 0.396","0.518, 0.471","0.446, 0.485","0.524, 0.528","0.461, 0.534","0.549, 0.660","0.439, 0.664","0.503, 0.559","0.477, 0.567","0.560, 0.784","0.422, 0.785","0.453, 0.373",0.503,0.559,0.477,0.567,0.56,0.784,0.422,0.785,0.53,0.371,0.416,0.396,0.518,0.471,0.446,0.485,0.524,0.528,0.461,0.534,0.549,0.66,0.439,0.664,Address
0.3003003003003003,4.484485326174661,0.2668073931884686,183.3064647848746,177.51673304996376,167.4299825812529,207.5426923871972,185.54614758826904,178.29898835419357,"0.530, 0.371","0.416, 0.396","0.518, 0.471","0.446, 0.485","0.524, 0.528","0.461, 0.533","0.549, 0.660","0.439, 0.664","0.503, 0.559","0.477, 0.567","0.560, 0.784","0.422, 0.785","0.453, 0.373",0.503,0.559,0.477,0.567,0.56,0.784,0.422,0.785,0.53,0.371,0.416,0.396,0.518,0.471,0.446,0.485,0.524,0.528,0.461,0.533,0.549,0.66,0.439,0.664,Address
