Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Left Wrist x,Left Wrist y,Right Wrist x,Right Wrist y,Left Ankle x,Left Ankle y,Right Ankle x,Right Ankle y,Left Shoulder x,Left Shoulder y,Right Shoulder x,Right Shoulder y,Left Elbow x,Left Elbow y,Right Elbow x,Right Elbow y,Left Hip x,Left Hip y,Right Hip x,Right Hip y,Left Knee x,Left Knee y,Right Knee x,Right Knee y,Predicted_Pose
0.0,5.09520952027815,10.834701807393715,129.6091137151352,133.2549056083195,154.0830280583215,149.30494351741652,186.0812178153172,191.79478941859423,"0.333, 0.448","0.330, 0.446","0.296, 0.568","0.302, 0.576","0.251, 0.647","0.243, 0.652","0.261, 0.820","0.266, 0.826","0.341, 0.638","0.349, 0.643","0.253, 0.981","0.254, 0.997","0.418, 0.399",0.341,0.638,0.349,0.643,0.253,0.981,0.254,0.997,0.333,0.448,0.33,0.446,0.296,0.568,0.302,0.576,0.251,0.647,0.243,0.652,0.261,0.82,0.266,0.826,Preparation
0.0333667000333667,8.499611426684915,16.1926141008206,132.36396481496377,140.26981094451543,153.55006665303762,146.9550722735498,186.25633513625115,192.2693698221141,"0.332, 0.448","0.330, 0.447","0.302, 0.571","0.312, 0.578","0.251, 0.646","0.239, 0.649","0.263, 0.816","0.265, 0.820","0.351, 0.644","0.356, 0.650","0.257, 0.981","0.255, 0.996","0.419, 0.402",0.351,0.644,0.356,0.65,0.257,0.981,0.255,0.996,0.332,0.448,0.33,0.447,0.302,0.571,0.312,0.578,0.251,0.646,0.239,0.649,0.263,0.816,0.265,0.82,Preparation
0.0667334000667334,12.171256531799033,21.56106259996914,138.5400791188071,150.03746054691544,153.2571791262231,146.0162127211284,185.77444733815872,192.347290003748,"0.333, 0.450","0.330, 0.447","0.310, 0.573","0.322, 0.583","0.251, 0.645","0.237, 0.647","0.263, 0.815","0.265, 0.817","0.357, 0.652","0.358, 0.654","0.258, 0.981","0.255, 0.996","0.419, 0.401",0.357,0.652,0.358,0.654,0.258,0.981,0.255,0.996,0.333,0.45,0.33,0.447,0.31,0.573,0.322,0.583,0.251,0.645,0.237,0.647,0.263,0.815,0.265,0.817,Preparation
0.1001001001001001,15.200793301367876,24.392908600061048,139.1922675945296,149.63595270287666,151.52008100456314,143.32549153810405,184.6693042342346,191.6700034332087,"0.336, 0.449","0.329, 0.447","0.316, 0.573","0.324, 0.583","0.251, 0.635","0.234, 0.634","0.263, 0.803","0.264, 0.804","0.366, 0.654","0.364, 0.660","0.261, 0.974","0.259, 0.988","0.421, 0.405",0.366,0.654,0.364,0.66,0.261,0.974,0.259,0.988,0.336,0.449,0.329,0.447,0.316,0.573,0.324,0.583,0.251,0.635,0.234,0.634,0.263,0.803,0.264,0.804,Preparation
0.1334668001334668,15.65155254856838,25.18961152900944,139.75431020082095,148.3258033641397,150.14416333523704,142.119811886657,184.5884321481077,191.52672807131304,"0.339, 0.446","0.329, 0.443","0.317, 0.570","0.323, 0.580","0.251, 0.627","0.232, 0.626","0.263, 0.790","0.262, 0.794","0.366, 0.654","0.366, 0.658","0.262, 0.953","0.258, 0.975","0.421, 0.404",0.366,0.654,0.366,0.658,0.262,0.953,0.258,0.975,0.339,0.446,0.329,0.443,0.317,0.57,0.323,0.58,0.251,0.627,0.232,0.626,0.263,0.79,0.262,0.794,Preparation
0.1668335001668335,17.346152479353727,27.78794711915545,141.5282300997316,153.95277342042684,148.7201181285872,141.3418236281578,184.18343340336253,191.9875667989264,"0.343, 0.437","0.328, 0.433","0.323, 0.561","0.329, 0.568","0.252, 0.619","0.231, 0.618","0.265, 0.773","0.262, 0.778","0.369, 0.642","0.369, 0.650","0.267, 0.942","0.259, 0.965","0.423, 0.396",0.369,0.642,0.369,0.65,0.267,0.942,0.259,0.965,0.343,0.437,0.328,0.433,0.323,0.561,0.329,0.568,0.252,0.619,0.231,0.618,0.265,0.773,0.262,0.778,Preparation
0.2002002002002002,16.28891439258277,28.709005412942567,139.55660138747723,153.59279001470378,148.87122694677836,141.92977007041958,183.25971391245943,191.66906590120053,"0.345, 0.432","0.325, 0.428","0.323, 0.552","0.328, 0.560","0.255, 0.611","0.230, 0.610","0.267, 0.772","0.262, 0.777","0.367, 0.629","0.367, 0.635","0.270, 0.940","0.259, 0.960","0.423, 0.388",0.367,0.629,0.367,0.635,0.27,0.94,0.259,0.96,0.345,0.432,0.325,0.428,0.323,0.552,0.328,0.56,0.255,0.611,0.23,0.61,0.267,0.772,0.262,0.777,Preparation
0.2335669002335669,19.25053218148019,30.7894125368568,147.35718712119902,159.05390391708113,148.9593217359487,142.22667622914548,181.42114692000715,190.89446584500664,"0.351, 0.429","0.326, 0.421","0.335, 0.546","0.334, 0.551","0.259, 0.608","0.231, 0.605","0.270, 0.766","0.262, 0.773","0.372, 0.627","0.370, 0.630","0.276, 0.933","0.261, 0.955","0.425, 0.381",0.372,0.627,0.37,0.63,0.276,0.933,0.261,0.955,0.351,0.429,0.326,0.421,0.335,0.546,0.334,0.551,0.259,0.608,0.231,0.605,0.27,0.766,0.262,0.773,Preparation
0.2669336002669336,15.989976724202243,30.726183344815404,145.8715616633679,158.90653235689575,149.58868760018072,142.29399688524188,180.76864751230173,188.4560483991884,"0.353, 0.420","0.333, 0.416","0.331, 0.538","0.339, 0.545","0.261, 0.604","0.234, 0.602","0.272, 0.762","0.263, 0.771","0.368, 0.622","0.372, 0.620","0.281, 0.930","0.267, 0.953","0.426, 0.374",0.368,0.622,0.372,0.62,0.281,0.93,0.267,0.953,0.353,0.42,0.333,0.416,0.331,0.538,0.339,0.545,0.261,0.604,0.234,0.602,0.272,0.762,0.263,0.771,Preparation
0.3003003003003003,14.41445255096726,29.05658678916537,144.4836187549813,158.42016688408825,148.6501559395284,142.10447384140082,182.598774047182,189.28785819454552,"0.352, 0.414","0.338, 0.413","0.330, 0.533","0.341, 0.536","0.263, 0.604","0.238, 0.602","0.280, 0.758","0.266, 0.765","0.370, 0.620","0.376, 0.619","0.291, 0.924","0.269, 0.948","0.429, 0.371",0.37,0.62,0.376,0.619,0.291,0.924,0.269,0.948,0.352,0.414,0.338,0.413,0.33,0.533,0.341,0.536,0.263,0.604,0.238,0.602,0.28,0.758,0.266,0.765,Preparation
