Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,10.251122148686537,19.832244654444892,157.84858432428774,160.00553020256743,145.53744643465234,145.4152988228333,190.29714472015934,193.27489724751283,"0.575, 0.368","0.545, 0.351","0.537, 0.493","0.530, 0.491","0.476, 0.560","0.443, 0.561","0.498, 0.734","0.470, 0.738","0.546, 0.595","0.557, 0.602","0.489, 0.898","0.454, 0.928","0.666, 0.309",Preparation
1,0.033358908496513996,10.439694130769979,20.070836408679824,155.8967639768815,161.74536969181324,145.24950203629342,145.08768434544263,191.36785643476074,193.9411682414736,"0.573, 0.369","0.544, 0.351","0.536, 0.493","0.530, 0.491","0.475, 0.562","0.442, 0.561","0.499, 0.733","0.470, 0.738","0.550, 0.593","0.554, 0.601","0.489, 0.898","0.454, 0.927","0.658, 0.313",Preparation
2,0.06671781699302799,10.585349288909638,20.110169791033773,154.4937173350282,163.3036446867969,144.99730589726292,144.79976943098305,191.6015921848679,194.20570870367752,"0.572, 0.370","0.544, 0.351","0.536, 0.493","0.530, 0.487","0.474, 0.563","0.441, 0.561","0.499, 0.734","0.470, 0.738","0.553, 0.593","0.551, 0.599","0.489, 0.899","0.454, 0.927","0.653, 0.316",Preparation
3,0.10007672548954198,10.75397079206262,20.28615328771794,153.9360135263045,163.48741356970197,144.76190797814576,144.50647977637,191.8234192197291,194.5367756329006,"0.571, 0.371","0.544, 0.352","0.536, 0.493","0.530, 0.487","0.473, 0.563","0.441, 0.561","0.499, 0.735","0.470, 0.738","0.553, 0.593","0.551, 0.599","0.489, 0.899","0.453, 0.927","0.648, 0.319",Preparation
4,0.13343563398605598,9.343374615501768,20.629367498535817,151.5864377248817,163.51262992279834,145.0088165538438,144.09739970608322,192.2628588993168,194.85095238137538,"0.568, 0.371","0.544, 0.356","0.531, 0.492","0.530, 0.487","0.473, 0.563","0.441, 0.561","0.499, 0.735","0.470, 0.738","0.551, 0.593","0.551, 0.600","0.489, 0.899","0.452, 0.928","0.646, 0.322",Preparation
5,0.16679454248256997,9.664542727811714,21.25676295332544,151.40347948397581,163.938886892933,144.73973023916471,143.75593260973832,192.7627839061256,195.03510464529677,"0.568, 0.371","0.544, 0.359","0.532, 0.492","0.531, 0.490","0.473, 0.563","0.441, 0.561","0.500, 0.735","0.470, 0.738","0.553, 0.593","0.551, 0.601","0.489, 0.899","0.451, 0.929","0.641, 0.323",Preparation
6,0.20015345097908396,10.809551988923094,21.524220691329315,153.13475492128694,163.9729444281249,144.80360377308656,143.51997096496305,193.05549411988113,195.35664711084132,"0.568, 0.370","0.544, 0.361","0.534, 0.492","0.531, 0.492","0.473, 0.563","0.441, 0.561","0.500, 0.735","0.470, 0.738","0.555, 0.593","0.551, 0.601","0.488, 0.899","0.450, 0.930","0.640, 0.324",Preparation
7,0.23351235947559798,11.466634876851646,22.447873073876757,154.1811486514104,166.11372985964033,145.09860137480976,143.56159075469765,193.27423612781786,195.49933749386528,"0.568, 0.367","0.544, 0.360","0.536, 0.492","0.533, 0.492","0.473, 0.563","0.441, 0.562","0.500, 0.735","0.470, 0.738","0.556, 0.593","0.551, 0.601","0.487, 0.899","0.449, 0.931","0.641, 0.324",Preparation
8,0.26687126797211197,12.081600269402614,23.1968115034081,154.8552530763258,167.62988936438924,145.12374148599866,143.4546293603098,193.50771339962975,195.51635504912454,"0.568, 0.365","0.544, 0.361","0.537, 0.492","0.535, 0.492","0.473, 0.563","0.441, 0.562","0.500, 0.735","0.470, 0.738","0.558, 0.594","0.551, 0.602","0.487, 0.899","0.449, 0.931","0.641, 0.324",Preparation
9,0.30023017646862593,12.474478292114544,23.416527129882127,155.67385674621428,167.94057696671646,145.1862022918619,143.07626276601607,193.86353751558278,195.55031683105673,"0.567, 0.364","0.547, 0.361","0.537, 0.492","0.537, 0.491","0.472, 0.563","0.441, 0.562","0.500, 0.735","0.470, 0.738","0.558, 0.595","0.552, 0.602","0.487, 0.899","0.449, 0.931","0.641, 0.324",Preparation
10,0.33358908496513995,12.402156571741783,23.59645895115537,156.26661839636063,168.2475047769847,145.33787181529502,143.15936681026955,194.35897171210362,195.5876159144572,"0.565, 0.364","0.547, 0.360","0.536, 0.492","0.538, 0.491","0.472, 0.563","0.442, 0.562","0.501, 0.735","0.470, 0.738","0.556, 0.595","0.553, 0.602","0.487, 0.899","0.449, 0.931","0.641, 0.324",Preparation
11,0.3669479934616539,12.493375756625714,23.73292640952054,156.30588017220026,168.4159698903747,145.1867638384973,143.28178522513096,194.60262841667162,195.5931890223453,"0.565, 0.364","0.547, 0.361","0.536, 0.493","0.539, 0.491","0.471, 0.564","0.442, 0.563","0.501, 0.735","0.470, 0.738","0.556, 0.596","0.554, 0.602","0.487, 0.899","0.449, 0.932","0.641, 0.324",Preparation
12,0.4003069019581679,12.493139388809128,23.9237860296104,156.39785246701953,168.04071696217943,144.9982210028387,143.12126148109226,194.92853716329694,195.70865346288085,"0.565, 0.364","0.547, 0.361","0.536, 0.493","0.539, 0.492","0.471, 0.564","0.442, 0.563","0.501, 0.735","0.470, 0.737","0.556, 0.596","0.555, 0.603","0.487, 0.900","0.449, 0.932","0.642, 0.324",Preparation
13,0.43366581045468194,12.510335957749591,23.96731251059563,156.41518777733012,167.89579562486065,144.85942849363826,143.09544233215647,195.20844450756078,195.77634009073083,"0.565, 0.364","0.547, 0.361","0.536, 0.493","0.539, 0.492","0.471, 0.564","0.442, 0.563","0.502, 0.734","0.471, 0.737","0.556, 0.597","0.555, 0.603","0.487, 0.900","0.449, 0.932","0.642, 0.323",Preparation
14,0.46702471895119596,12.549914337703953,24.027396035868847,156.13587495519704,167.93800869178474,144.573057036724,143.10856966161748,195.79508811237466,195.7843059798982,"0.565, 0.364","0.547, 0.361","0.536, 0.493","0.539, 0.492","0.471, 0.564","0.442, 0.563","0.502, 0.734","0.471, 0.737","0.557, 0.597","0.556, 0.602","0.486, 0.900","0.449, 0.932","0.642, 0.322",Preparation
15,0.5003836274477099,12.79765632342834,24.270800596101797,156.01164291708102,168.14824214281543,144.07289274492007,143.04847279488894,196.2037794308392,195.83773447330435,"0.566, 0.364","0.547, 0.362","0.537, 0.494","0.539, 0.493","0.471, 0.563","0.442, 0.563","0.503, 0.734","0.471, 0.737","0.558, 0.597","0.556, 0.602","0.486, 0.900","0.449, 0.932","0.644, 0.321",Preparation
16,0.5337425359442239,12.797022208752207,24.572649498952888,155.86017588332064,168.56249923236535,143.73710608905108,142.8329521005138,196.36576732732718,195.85673030376023,"0.567, 0.364","0.547, 0.362","0.537, 0.494","0.540, 0.493","0.471, 0.563","0.442, 0.562","0.503, 0.733","0.471, 0.737","0.558, 0.597","0.556, 0.602","0.486, 0.900","0.449, 0.932","0.648, 0.320",Preparation
17,0.567101444440738,12.580777861376571,24.93903962565235,155.39505357051078,169.0378712286877,143.41678195408954,142.60710192419043,196.58621064773618,195.86835886930245,"0.568, 0.364","0.548, 0.362","0.537, 0.494","0.541, 0.493","0.471, 0.563","0.442, 0.561","0.503, 0.733","0.471, 0.737","0.557, 0.597","0.556, 0.602","0.486, 0.900","0.449, 0.932","0.650, 0.318",Preparation
18,0.6004603529372519,12.393930652513246,25.056038766278494,155.26544653057604,169.131183145085,143.32499597176218,142.38074946015857,196.84328360183653,195.8395919518677,"0.568, 0.363","0.548, 0.362","0.536, 0.494","0.541, 0.493","0.471, 0.562","0.442, 0.561","0.504, 0.733","0.471, 0.737","0.557, 0.597","0.556, 0.602","0.486, 0.900","0.449, 0.932","0.652, 0.317",Preparation
19,0.6338192614337659,12.538374019507044,25.149238511645123,155.3258583932545,169.1832107286873,143.17804280033,142.25201914312922,197.02824838619665,195.80438427623858,"0.568, 0.362","0.549, 0.361","0.537, 0.494","0.541, 0.493","0.471, 0.562","0.441, 0.561","0.504, 0.732","0.471, 0.737","0.558, 0.597","0.556, 0.602","0.486, 0.900","0.449, 0.931","0.653, 0.316",Preparation
20,0.6671781699302799,12.619075544710965,25.3286728354155,155.3631741084317,169.26007236763945,142.8508588103411,142.05264583597003,197.42064314912216,195.83436581351637,"0.568, 0.362","0.549, 0.361","0.537, 0.494","0.542, 0.493","0.471, 0.562","0.441, 0.561","0.505, 0.732","0.471, 0.737","0.558, 0.597","0.557, 0.602","0.486, 0.900","0.449, 0.931","0.649, 0.316",Preparation
21,0.7005370784267939,12.670608818150582,25.319366905118006,155.41689565072122,169.22256785254942,142.7311617249968,141.99028200045822,197.59261617736166,195.86363721642866,"0.568, 0.362","0.550, 0.361","0.537, 0.494","0.542, 0.492","0.471, 0.562","0.441, 0.561","0.505, 0.732","0.471, 0.737","0.558, 0.598","0.557, 0.602","0.486, 0.900","0.449, 0.930","0.648, 0.316",Preparation
22,0.7338959869233078,12.748596131213748,25.363598394575632,155.55118555189352,169.26954789698877,142.68953662908504,141.90646755214976,197.6322271933758,195.8561714432907,"0.568, 0.362","0.550, 0.361","0.537, 0.494","0.543, 0.492","0.471, 0.562","0.441, 0.561","0.505, 0.732","0.471, 0.737","0.558, 0.598","0.557, 0.602","0.486, 0.900","0.449, 0.930","0.648, 0.316",Preparation
23,0.7672548954198218,12.81624330787844,25.37507428978905,155.5554998327142,169.19931042563505,142.557225412314,141.8311137894072,197.73402278165813,195.8508340106381,"0.568, 0.362","0.550, 0.360","0.537, 0.495","0.543, 0.492","0.470, 0.562","0.441, 0.561","0.505, 0.732","0.471, 0.737","0.558, 0.598","0.557, 0.601","0.486, 0.900","0.450, 0.929","0.648, 0.316",Preparation
24,0.8006138039163359,12.958139034299691,25.407510111672607,154.52347575996808,169.12024863566324,142.31492912956375,141.67723031415846,197.85945379584297,195.97272811512576,"0.568, 0.362","0.550, 0.360","0.537, 0.495","0.543, 0.492","0.470, 0.562","0.441, 0.560","0.505, 0.731","0.471, 0.736","0.560, 0.599","0.557, 0.601","0.486, 0.900","0.450, 0.929","0.648, 0.316",Preparation
