Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,28.2686887215142,32.435605505274005,158.87759886518458,163.22908899922288,143.2770677946222,146.75568318858885,201.57081656605675,194.31732437125854,"0.425, 0.285","0.444, 0.307","0.450, 0.433","0.468, 0.458","0.330, 0.562","0.329, 0.574","0.387, 0.736","0.362, 0.761","0.514, 0.542","0.525, 0.575","0.376, 0.910","0.348, 0.936","0.535, 0.248",Preparation
1,0.033366700033366704,34.47514824021114,32.68049054733408,168.20815297605284,163.79839430107018,141.81282950309995,145.73685122034536,202.8426882155355,196.30510995553334,"0.428, 0.287","0.444, 0.307","0.466, 0.435","0.468, 0.455","0.330, 0.556","0.330, 0.570","0.388, 0.734","0.366, 0.759","0.521, 0.547","0.525, 0.575","0.373, 0.912","0.348, 0.938","0.535, 0.248",Preparation
2,0.06673340006673341,35.53861996179084,32.79883805228668,168.75622860513903,164.2196520288309,141.10375379809892,145.70662172388097,203.7019288349703,197.05475945395227,"0.428, 0.288","0.444, 0.306","0.467, 0.435","0.468, 0.454","0.329, 0.551","0.332, 0.566","0.389, 0.732","0.368, 0.756","0.522, 0.547","0.525, 0.575","0.371, 0.912","0.348, 0.939","0.532, 0.248",Preparation
3,0.1001001001001001,37.27059911592137,33.031020258130454,170.45921167282455,163.86377748418548,140.52460150645663,145.14431025837337,203.3668539061891,197.73910726316012,"0.431, 0.288","0.445, 0.305","0.473, 0.435","0.468, 0.453","0.329, 0.546","0.332, 0.559","0.389, 0.730","0.370, 0.753","0.526, 0.548","0.524, 0.571","0.371, 0.912","0.347, 0.940","0.533, 0.245",Preparation
4,0.13346680013346682,36.57970527245539,33.07812630786061,171.3145015425289,163.36705175706786,140.15613391962958,144.5146984870836,203.25383404411406,197.83375892109646,"0.443, 0.286","0.444, 0.302","0.479, 0.434","0.468, 0.452","0.337, 0.540","0.332, 0.552","0.392, 0.719","0.370, 0.744","0.527, 0.548","0.524, 0.571","0.372, 0.908","0.347, 0.938","0.536, 0.230",Preparation
5,0.16683350016683351,35.314905274178926,33.12225954239652,170.43071447422054,163.3269298890141,140.27998978051534,142.93900005100562,202.50702151056498,198.61487918185912,"0.450, 0.282","0.443, 0.296","0.482, 0.432","0.465, 0.442","0.341, 0.534","0.329, 0.542","0.393, 0.708","0.370, 0.730","0.527, 0.547","0.520, 0.562","0.372, 0.902","0.347, 0.933","0.541, 0.212",Preparation
6,0.2002002002002002,34.52198483334038,31.665529079157054,171.53242404093848,162.66269563033185,141.46515737006172,143.3237119745687,202.38079303767398,199.0985923845364,"0.447, 0.268","0.444, 0.289","0.479, 0.418","0.461, 0.433","0.340, 0.526","0.329, 0.537","0.393, 0.707","0.370, 0.732","0.525, 0.540","0.517, 0.557","0.372, 0.899","0.345, 0.932","0.544, 0.206",Preparation
7,0.2335669002335669,33.34910771862546,30.02169109776782,170.07445166291743,159.96661443663965,141.46195880918256,142.38351310503563,201.44483614381915,200.21324577835944,"0.450, 0.266","0.440, 0.282","0.477, 0.412","0.453, 0.426","0.342, 0.520","0.326, 0.527","0.393, 0.702","0.369, 0.723","0.522, 0.535","0.511, 0.550","0.372, 0.898","0.342, 0.929","0.540, 0.208",Preparation
8,0.26693360026693363,32.77826831433783,31.224235305162463,171.3126446118785,162.0953260587861,141.76826288305958,141.38122694852908,200.93891390638433,202.2519354694927,"0.453, 0.264","0.432, 0.278","0.476, 0.403","0.448, 0.420","0.345, 0.514","0.320, 0.520","0.393, 0.693","0.366, 0.713","0.517, 0.527","0.504, 0.545","0.372, 0.890","0.335, 0.921","0.537, 0.205",Preparation
9,0.3003003003003003,32.79861280825664,29.595407267712734,172.24060541078234,158.33606008391,142.131597939361,141.5689270817122,199.63487846999266,201.84590262640367,"0.453, 0.262","0.427, 0.276","0.475, 0.402","0.438, 0.419","0.345, 0.506","0.317, 0.512","0.391, 0.689","0.363, 0.706","0.513, 0.526","0.496, 0.536","0.371, 0.887","0.333, 0.914","0.533, 0.198",Preparation
10,0.33366700033366703,32.80269327990995,30.039686985540534,175.14694030956142,159.99882739089412,142.14016268584464,141.42645951900715,200.05009636306048,202.10635663981586,"0.453, 0.259","0.423, 0.272","0.475, 0.398","0.437, 0.420","0.345, 0.503","0.314, 0.511","0.391, 0.685","0.362, 0.700","0.505, 0.519","0.491, 0.533","0.370, 0.881","0.333, 0.908","0.526, 0.196",Preparation
