Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,10.477109340297535,18.77138729320871,147.4096058396006,153.3639222756248,147.36284297079794,143.64042946229713,193.4865533626325,197.21114995768173,"0.491, 0.276","0.498, 0.292","0.462, 0.410","0.475, 0.437","0.392, 0.512","0.379, 0.518","0.425, 0.696","0.409, 0.714","0.501, 0.516","0.508, 0.542","0.414, 0.868","0.379, 0.913","0.581, 0.250",Preparation
1,0.033355570380253496,11.039553326269646,18.67468921067394,146.79704550907329,152.98157048111432,146.24521946068614,143.56862948347737,195.18188690630146,197.4826032483596,"0.490, 0.276","0.497, 0.293","0.462, 0.412","0.475, 0.438","0.391, 0.514","0.379, 0.521","0.426, 0.695","0.409, 0.715","0.502, 0.515","0.509, 0.542","0.414, 0.869","0.379, 0.913","0.582, 0.249",Preparation
2,0.06671114076050699,11.355750960539709,18.758319686907345,146.26413917542115,152.70838908376675,145.58888656849552,143.41670132276136,196.0076714477716,197.80748650757178,"0.489, 0.276","0.497, 0.294","0.462, 0.413","0.475, 0.440","0.389, 0.515","0.378, 0.522","0.427, 0.695","0.409, 0.715","0.503, 0.514","0.510, 0.543","0.414, 0.869","0.379, 0.912","0.582, 0.248",Preparation
3,0.1000667111407605,11.383117591930464,18.7482530886162,145.90577137951047,152.23377350150562,145.5069665740776,143.47790743776287,196.54844420551672,197.88932897477548,"0.488, 0.276","0.497, 0.295","0.461, 0.414","0.474, 0.441","0.389, 0.516","0.378, 0.523","0.427, 0.695","0.409, 0.716","0.503, 0.514","0.511, 0.547","0.413, 0.869","0.379, 0.912","0.581, 0.248",Preparation
4,0.13342228152101399,10.918846877581382,18.562773428896424,145.21385102992474,151.98119931897818,145.42014637801694,143.65176708330657,196.98768386812372,197.9517794504927,"0.486, 0.275","0.496, 0.297","0.459, 0.414","0.474, 0.442","0.388, 0.517","0.379, 0.525","0.427, 0.695","0.409, 0.718","0.502, 0.513","0.511, 0.547","0.413, 0.869","0.379, 0.912","0.581, 0.248",Preparation
5,0.1667778519012675,8.094929598735733,18.249520299657966,142.52134919081888,151.38528505814972,145.369180323551,143.50071821858248,197.5102613208687,198.89136633611628,"0.484, 0.275","0.496, 0.298","0.451, 0.414","0.474, 0.442","0.387, 0.519","0.379, 0.527","0.427, 0.696","0.411, 0.718","0.494, 0.512","0.512, 0.547","0.413, 0.870","0.379, 0.913","0.580, 0.249",Preparation
6,0.200133422281521,7.837973263619049,18.133122083871157,142.6851380713938,151.5873189196497,145.38612013379188,143.3134003851925,197.46498371352163,199.65305215439395,"0.484, 0.276","0.496, 0.298","0.450, 0.414","0.474, 0.442","0.387, 0.519","0.380, 0.527","0.427, 0.697","0.414, 0.718","0.492, 0.512","0.512, 0.547","0.413, 0.872","0.380, 0.913","0.579, 0.249",Preparation
7,0.2334889926617745,8.375550370905932,17.924877330087952,142.418035337099,151.70356134043078,145.74972552420945,143.6002472921886,197.42741655417763,199.90346558812672,"0.484, 0.279","0.496, 0.298","0.451, 0.418","0.474, 0.441","0.388, 0.520","0.381, 0.527","0.428, 0.697","0.415, 0.719","0.495, 0.515","0.512, 0.546","0.413, 0.873","0.380, 0.914","0.579, 0.249",Preparation
8,0.26684456304202797,10.284403567980622,17.971826234714094,144.68563054588157,151.98294053211495,146.0148816294254,143.5175672090197,196.98125516297213,200.58662603033417,"0.485, 0.282","0.495, 0.299","0.456, 0.420","0.474, 0.442","0.389, 0.520","0.382, 0.527","0.428, 0.698","0.416, 0.719","0.499, 0.516","0.511, 0.546","0.413, 0.875","0.381, 0.915","0.578, 0.250",Preparation
9,0.3002001334222815,10.548106451076745,17.90564505989556,145.39554932195134,152.31182508598948,146.48435858775767,143.71726492966127,196.39229444226515,200.85540378671644,"0.485, 0.282","0.494, 0.299","0.457, 0.420","0.474, 0.441","0.390, 0.520","0.383, 0.528","0.427, 0.699","0.417, 0.719","0.495, 0.507","0.511, 0.546","0.413, 0.876","0.381, 0.916","0.577, 0.250",Preparation
